IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,19677.528420315775,1345.0,0.017386185026934026,342.1171499883629
bnUSD,150262.00649768248,726.0,1.0099754921879829,151760.94396965075
sICX,709733.2539117894,692.0,0.24741836307448123,175601.0399023801
GBET,157129.86412838585,419.0,0.004293744403634683,674.6754747451349
BALN,252698.50022434816,244.0,0.13845570617870853,34987.54929886266
CODE,555554.0,144.0,,
$unknown,18380.364411439583,137.0,,
CFT,879475.1439034845,122.0,0.00479483159473355,4216.9352067712625
FIN,40206.2056100242,95.0,0.07083101826238805,2847.846483824953
CROWN,140868.9109711881,59.0,,
OMM,748372.1123627634,53.0,0.006832889945237472,5113.544281859653
USDS,1275.8930313909875,39.0,1.0020357166287386,1278.490388051482
BTCB,0.04613892786345176,32.0,,
IUSDC,989.271422,32.0,1.0072075787966852,996.4016737253738
ETH,0.6110344432207468,17.0,445.32620796264945,272.109651534064
BUSD,77294.06669603751,13.0,1.0099754921879829,78065.11305454126
XCROWN,26000.192644081184,11.0,,
NPT,375.6675,8.0,,
VOID,6373.138643209685,8.0,,
finOMM,5.3357761901307e-05,2.0,0.006832889945237472,3.6458771479581565e-07
FinICX,5006.081799075296,1.0,0.07083101826238805,354.5858713333107
IDOGE,103170.0,1.0,,
ICX,,,0.2126,
