IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,27329.52289272419,869.0,0.02503248759261189,684.1259427241209
sICX,919469.7463550377,760.0,0.26115483965799813,240123.97417973008
bnUSD,218219.46804648454,695.0,1.0125711930794452,220962.74711299074
GBET,48016.68521379599,311.0,0.005630261091056389,270.34647448073815
BALN,149453.86252876272,222.0,0.1328445918262847,19854.13736449515
CODE,615768.598848351,143.0,,
$unknown,15471.765891724312,140.0,,
CFT,1595182.6386486657,96.0,0.005911592521978093,9430.069757824735
FIN,6547.621271461845,91.0,0.07617879276995798,498.7898839748607
NPT,189.15,79.0,,
OMM,758028.2270890622,75.0,0.006239424946969809,4729.660230606791
CROWN,21071.200327401424,34.0,,
IUSDC,31966.825069,24.0,1.0078808077807075,32218.74947272829
USDS,10646.132419498266,19.0,1.0038996928800163,10687.649066294294
VOID,4982.362829832516,12.0,,
XCROWN,3806.7124864902835,10.0,,
ETH,0.7121017936824283,9.0,1240.8492036665666,883.6109436203749
METX,321229.0915376479,3.0,6.3815521159925e-05,20.499401888204254
IUSDT,0.597224,2.0,1.014613781869282,0.6059517012631
BTCB,0.00065799456536187,2.0,,
dbnUSD,5230.963689917967,2.0,1.0125711930794452,5296.723144455493
IDOGE,4160.0,1.0,,
UP,0.052812478561070374,1.0,0.6539272261029466,0.03453551760906209
ICX,,,0.2235,
