date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2021-02-13,hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,55000.0,100,10,0.999999999996362,54876.0408,1.0,550.0,0.00182%,99.77462%,0.00182%,1.00000%
2021-02-13,hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,7065.0,100,10,9.999999999999545,4000.0,9.999999999999996,70.65,0.14154%,56.61713%,0.14154%,1.00000%
2021-02-13,hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,15.149799999999981,100,10,0.0001,10.0,0.0001,0.1514979999999998,0.00066%,66.00747%,0.00066%,1.00000%
2021-02-13,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,56152.978345605356,100,10,47.8926,3912.2277077999365,409.6999113671302,561.5297834560536,0.08529%,6.96709%,0.72961%,1.00000%
2021-02-13,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,247020.89319999993,100,10,1000.0,3363.7383999999993,2475.7726,2470.2089319999995,0.40482%,1.36172%,1.00225%,1.00000%
2021-02-13,hxc505466cc0a61e6e7ec7fb0a0dc0316d606ff63f,401394.41679999995,100,10,833.3333000000002,225522.4094,1500.0,4013.9441679999995,0.20761%,56.18474%,0.37370%,1.00000%
2021-02-13,hxb09866aadc6d5b5e9c2c222f4419fa02e34939a9,5102.000000000001,100,10,8.999999999999943,2015.000000000001,9.0,51.02000000000001,0.17640%,39.49432%,0.17640%,1.00000%
2021-02-13,hxb0d886f01ca2697ce9961232a754bb3923142128,17314.7452,100,10,17.938700000000207,2655.1795999999995,157.7947,173.14745200000002,0.10360%,15.33479%,0.91133%,1.00000%
2021-02-13,hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,5183.4306000000015,99,9,1.0,5085.4306,1.0,52.357884848484865,0.01929%,98.10936%,0.01929%,1.01010%
2021-02-13,hx14c5d80083258bca5146f7c1eecb780ad0c0f930,1724.3979,96,9,1.0,417.7802,5.0,17.962478125,0.05799%,24.22760%,0.28996%,1.04167%
2021-02-13,hx114049660809114582bfc83f66833560544bf877,2126.8519000000015,84,8,19.1635,526.0894,19.1711,25.319665476190494,0.90103%,24.73559%,0.90138%,1.19048%
2021-02-13,hxebacc23476668842b8e5c1b6a0ea6e529d9062f0,29.000000000000046,77,7,0.37662337662337664,0.37662337662337664,0.37662337662337664,0.37662337662337725,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxba39893feb54ad2ab9f010ce2465d8db1d339ef5,64.99999999999994,77,7,0.8441558441558441,0.8441558441558442,0.8441558441558441,0.8441558441558434,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx0beb6f60a1c3132c207fc7eab28f0ea46a6ebd08,479.99999999999994,77,7,6.233766233766234,6.233766233766234,6.233766233766234,6.233766233766233,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx124240e9dc962681179c98a7a177739c7d61e366,1268.6113850000002,77,7,16.47547253246753,16.475472532467535,16.475472532467535,16.475472532467535,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx14694e9640375279912ad970a1b88a2e498858c8,99.1908041300001,77,7,1.2881922614285715,1.2881922614285715,1.2881922614285715,1.2881922614285728,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx218e2fbff7d2fc40deee8355f8a1dfbcaf2a8f1e,199.98000000000033,77,7,2.597142857142857,2.597142857142857,2.597142857142857,2.5971428571428614,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx1fa5780ca6fc49bfb409b8daf2dd4e18eb3eaf53,790.9410849999988,77,7,10.271962142857141,10.271962142857143,10.271962142857141,10.271962142857127,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx1d72eebfdf8fdc6be8592c88b519b4a84563c224,11.921705000000001,77,7,0.15482733766233764,0.1548273376623377,0.15482733766233764,0.15482733766233767,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,98.97999999999998,77,7,1.2854545454545454,1.2854545454545456,1.2854545454545454,1.2854545454545452,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxed2a995afbd2f2845b7a293d24b4896f92a861c7,4995.0,77,7,64.87012987012987,64.87012987012987,64.87012987012987,64.87012987012987,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxee820a65e58f580e0c92e87adc8c9007b9acc8d2,1951.1663847499976,77,7,25.339823178571425,25.33982317857143,25.339823178571425,25.339823178571397,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx038392a9e75ef46487724c71b8bdc41318230ebb,998.9999999999986,77,7,12.974025974025974,12.974025974025974,12.974025974025974,12.974025974025956,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxb63dc1623aa29c16d765603edd5380cdab960ca9,146.55943213000006,77,7,1.9033692484415583,1.9033692484415585,1.9033692484415583,1.9033692484415592,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxdde56c760ce0e6de37d436cac9a1ea3058c13f12,75.36811200000001,77,7,0.9788066493506493,0.9788066493506494,0.9788066493506493,0.9788066493506495,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxd20b6364984bfd51bc9e0df6c398c5aec2d87c81,731.8264200000002,77,7,9.504239220779219,9.504239220779219,9.504239220779219,9.504239220779224,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxd39271b3413f225d1e83e33c29b5c6afb6165050,245.99999999999972,77,7,3.1948051948051948,3.1948051948051948,3.1948051948051948,3.194805194805191,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxd37561cf0ed4787aeb8953003e819f322b756072,400.12173521999955,77,7,5.196386171688312,5.196386171688313,5.196386171688312,5.196386171688306,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxcf684ff97dc9b6f024eb6716837adfad88c707d9,1.0000000000000002,77,7,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.01298701298701299,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxe606664309469451c0238b02ed913ce4fcaece81,224.2317913100002,77,7,2.9121011858441554,2.9121011858441563,2.912101185844156,2.9121011858441586,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxe619e729b106f2f2dd848e9633337583f6cdc33b,4.000000000000001,77,7,0.051948051948051945,0.05194805194805195,0.051948051948051945,0.05194805194805196,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxe20d9f59df718f550dc382bb619ca3484ff26558,811.0071599900003,77,7,10.532560519350648,10.532560519350648,10.532560519350648,10.532560519350653,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxc4ef7ba6dc8c149d6c562b340fb14939bac5c5b5,998.9019725000013,77,7,12.97275288961039,12.97275288961039,12.97275288961039,12.972752889610407,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hxacf0568aa89dca5eeda093d0c74e2a25e142112b,15098.939407500002,77,7,196.09012217532464,196.09012217532464,196.09012217532464,196.0901221753247,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx33592a0fe14f231620b7e761ac0d7f06f96ea447,1304.999999999998,77,7,16.948051948051948,16.948051948051948,16.948051948051948,16.948051948051923,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx89544de3be6943239dbeaa9f02f93c081d2c8262,883.3480708100002,77,7,11.472052867662336,11.472052867662336,11.472052867662336,11.47205286766234,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx8a2644e042ce8067d6778a114b416575db2cacf3,304.00863318,77,7,3.9481640672727267,3.948164067272727,3.9481640672727267,3.948164067272727,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx8c2b14be00d9f4fbe45a4d3e9182ba6fdf17b773,75.00000000000014,77,7,0.974025974025974,0.9740259740259741,0.9740259740259741,0.9740259740259759,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx8cd42bdd4d43f0df5c652ae6c15d695a39e059b7,13.980000000000015,77,7,0.18155844155844159,0.1815584415584416,0.18155844155844159,0.18155844155844175,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-13,hx31a511abea00e27919311a1c8278dae39d0443b5,213.13178605999772,77,7,2.7679452735064514,2.767945273506493,2.7679452735064656,2.767945273506464,1.29870%,1.29870%,1.29870%,1.29870%
