to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,1292925,System,71,1292952,System
cx0000000000000000000000000000000000000000,179.28786927499868,39640,governance,27143,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,11347.005033925,23861,BTP_2,0,24704,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,87.38033681249958,20571,Blobble Stake Token,21057,10,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,73.10128159999918,17874,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,149.49354088749956,16996,FRAMD Token,5977,128,FRAMD
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,1008.1897270374996,14902,bnUSD,74691,2022,bnUSD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,54.49826372499981,10822,Relay_4,0,0,Relay
cxa0af3165c08318e988cb30993b3048335b94af6c,204.73277188749984,5652,balanced_dex,15958,2799,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,863.7228324249999,5131,balanced_router,56718,3966,Balanced
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,198.11404454999996,4181,Injective,16939,174,Injective
cx2609b924e33ef00b648a409245c7ea394c467824,305.5491417999999,3665,sICX,18220,752,sICX
cx288d13e1b63563459a2ac6179f237711f6851cb5,166.36894988749987,3265,Ethereum,12123,168,Ethereum
cx66d4d90f5f113eba575bf793570135f9b10cece1,224.7149678749999,3063,balanced_loans,6914,4508,Balanced
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,14.32576779999991,3058,GangstaBet Crown,3128,0,GangstaBet
cxa07f426062a1384bdd762afa6a87d123fbc81c75,112.32615443749992,2556,xCall,6873,6806,xCall
cx66a031cc3bd305c76371fb586e93801b948254f0,130.58573914999988,2532,Avalanche,11215,97,Avalanche
cx5a0af85407c69945eb318d4ac18e9e842184163c,109.06819534999994,1850,GangWar Simulation,6046,1273,GangWar Simulation
cxba62bb61baf8dd8b6a04633fe33806547785a00c,56.78481118749999,1828,MyID_3,1759,0,MyID
cx69bcdf1753472c1444188ec3f5188657e30c8322,5.346635062499997,1675,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx622bbab73698f37dbef53955fd3decffeb0b0c16,207.01094194999996,1425,ICON IBC Handler,293,1932,ICON IBC Handler
