to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,303689,System,27,306320,System
cx66d4d90f5f113eba575bf793570135f9b10cece1,379.464194762514,21171,balanced_loans,26441,524,Balanced
cx0000000000000000000000000000000000000000,82.54459863750326,18603,governance,8293,0,governance
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,747.5365246624995,17015,bnUSD,107132,326,bnUSD
cx40d59439571299bca40362db2a7d8cae5b0b30b0,1569.9181584374578,12327,balanced_rebalancing,83153,44,Balanced
cx2609b924e33ef00b648a409245c7ea394c467824,225.9611334000002,6675,balanced_sicx,39127,131,Balanced
hx92b7608c53825241069a280982c4d92e1b228c84,8.045400000000747,5060,MyID_related_2,0,0,MyID
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,10.321664062499279,5025,MyID_1,0,5065,MyID
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,15.385438274999988,3721,Metanyx,6023,2,Metanyx
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,329.21300997500015,3517,omm_lending,52049,2,Omm
hx11de4e28be4845de3ea392fd8d758655bf766ca7,4.2100000000002336,3368,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,57.22572189999901,3128,balanced_rewards,3345,397,Balanced
cx82c8c091b41413423579445032281bca5ac14fc0,36.82470009999906,3073,Craft,3056,2563,Craft
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,19.847787499999995,3056,Relay_1,0,5226,Relay
cxae3034235540b924dfcc1b45836c293dcc82bfb7,83.27416075000022,2243,ICON USD Coin,16011,24,ICON USD Coin
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,20.299776749999555,2160,MyID_2,2184,0,MyID
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,33.778940749999926,2096,unknown_cx,5526,0,Craft
cx2e6d0fc0eca04965d06038c8406093337f085fcf,26.33905006250024,2013,Craft,7865,16,Craft
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,36.349149700000005,1955,balanced_baln,8943,182,Balanced
cx5d6e1482434085f30660efe30573304d629270e5,21.221825437499966,1872,"ICONbet
 Baccarat",7240,6807,ICONbet
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,2.3250000000000135,1860,binance_hot,0,0,binance
cx203d9cd2a669be67177e997b8948ce2c35caffae,168.39575680000016,1829,balanced_dividends,12508,0,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,13.28183767499996,1657,optimus_baln,5821,1,Optimus
cx3fd4769e413657304d4928b95b88fd6eb53f9a8b,5.328827912500018,1553,iDoge,1754,0,iDoge
cxaa99a164586883eed0322d62a31946dfa9491fa6,91.61056002499976,1541,optimus_rewards,6370,14,Optimus
cxbb2871f468a3008f80b08fdde5b8b951583acf06,62.53979480000026,1492,Stably_USD,10794,19,Stably_USD
cx6c8897b59a8e4a3f14865d74c1cc7a80fe82a48c,42.48897083749968,1432,Monkey,9310,30,Monkey
cx9c4698411c6d9a780f605685153431dcda04609f,28.227817912500008,1380,Auction,6396,0,Craft
cx2dc662031f3d62bcdba4f63e9bf827767c847565,19.664476250000018,1320,GangstaBet Skill,8617,9185,GangstaBet
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,45.77017692499998,1268,omm_token,11570,52,Omm
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,88.68931362499987,1110,Balanced Router,10712,65,Balanced
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,4.381877374999995,1094,NebulaPlanetToken,1220,0,Nebula
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,16.096059875000012,898,Finance Token,4202,10,Optimus
cxd47f7d943ad76a0403210501dab03d4daf1f6864,9.342339562500019,888,"ICONbet
 Blackjack",2140,3319,ICONbet
cxae526d7acdd5b1c0f34e0a2ced1d7b3b7d0ee108,2.55752372500002,752,FandiemMultiToken,756,0,FandiemMultiToken
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,17.190540362499974,637,unknown_cx,5235,16,unknown_cx
cx69bcdf1753472c1444188ec3f5188657e30c8322,1.9203761250000118,611,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx38fd2687b202caf4bd1bda55223578f39dbb6561,11.510919137499993,583,"ICONbet
 Mini Roulette(new)",1826,1288,ICONbet
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,16.66881864999999,534,optimus_dividends,5720,0,Optimus
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,5.707189562499994,431,"ICONbet
 DAOdice(new)",1836,1388,ICONbet
cxba62bb61baf8dd8b6a04633fe33806547785a00c,12.866079562499976,425,MyID_3,427,0,MyID
cxc0b5b52c9f8b4251a47e91dda3bd61e5512cd782,2.7560163625000187,424,TapToken,1970,0,ICONbet
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,5.026517874999999,361,"ICONbet
 Levels",1942,932,ICONbet
cx45cf0c108c3df650b1c28d9e2fdc8b4d068cb2fa,40.61069511249998,289,PresaleMultiToken,22769,2827,PresaleMultiToken
cx44250a12074799e26fdeee75648ae47e2cc84219,2.075573837500001,274,balanced_governance,247,0,Balanced
cx8683d50b9f53275081e13b64fba9d6a56b7c575d,1.0029606249999985,263,gangstabet_trade,285,0,GangstaBet
hx792bf39913a49c0a020edabf499bb41477703b96,0.31624999999999875,253,unknown_hx,0,0,unknown_hx
hx9be696dc77d733a4a09ae91458cd47e548d1689c,0.3149999999999988,252,unknown_hx,0,0,unknown_hx
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.2899999999999993,232,upbit_cold,0,0,upbit
cx14002628a4599380f391f708843044bc93dce27d,58.954517749999944,225,iAM Div,32577,32651,iAM 
hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.27499999999999963,220,upbit_hot4,0,0,upbit
hxf90103d49aeaed31598b8dd078d8d2f3cbaaf14a,0.2624999999999999,210,unknown_hx,0,0,unknown_hx
cx334db6519871cb2bfd154cec0905ced4ea142de1,0.8376787499999991,208,unknown_cx,0,0,unknown_cx
cx0eb215b6303142e37c0c9123abd1377feb423f0e,10.804461000000009,202,unknown_cx,429,241,Bridge
hx8abe64dd2530f4a0ec43f1fd3cd6e2542cbd52ff,0.25000000000000017,200,unknown_hx,0,0,unknown_hx
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,1.1769766374999995,183,NebulaMultiToken,206,0,Nebula
hx24e1a53ea8f69160be92df9694ebc134aed9e175,0.22250000000000017,178,unknown_hx,0,0,unknown_hx
