to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,303767,System,23,306194,System
cx0000000000000000000000000000000000000000,88.38034019999789,18745,governance,7539,0,governance
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,252.92358875000008,5888,bnUSD,32998,285,bnUSD
hx92b7608c53825241069a280982c4d92e1b228c84,8.050170000000747,5063,MyID_related_2,0,0,MyID
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,10.138852499999352,4936,MyID_1,0,4992,MyID
hx11de4e28be4845de3ea392fd8d758655bf766ca7,4.241250000000227,3393,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,9.590074387499977,3356,Metanyx,3999,0,Metanyx
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,59.37677139999889,2589,balanced_rewards,2269,431,Balanced
cx5d6e1482434085f30660efe30573304d629270e5,27.778068249999958,2483,"ICONbet
 Baccarat",9397,8842,ICONbet
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,16.183811499999575,2388,Relay_1,0,4503,Relay
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,186.6855250500001,2140,omm_lending,36710,5,Omm
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,19.672271937499602,2093,MyID_2,2129,0,MyID
cx2609b924e33ef00b648a409245c7ea394c467824,80.04742571249983,2066,balanced_sicx,12097,126,Balanced
cxd47f7d943ad76a0403210501dab03d4daf1f6864,23.24889862500018,2054,"ICONbet
 Blackjack",4844,6870,ICONbet
cx66f2ed0663d5aa7efe92ab41b1e0e19ac73007a4,4.911383562500019,1559,LambdaX,3114,0,LambdaX
cx3fd4769e413657304d4928b95b88fd6eb53f9a8b,5.082569487500064,1554,iDoge,1677,0,iDoge
cx5f1cc357f2304fb2646e20211adbe137ab5852dd,4.657234262500044,1415,GangstaBet Golden Key,816,0,GangstaBet
cxaa99a164586883eed0322d62a31946dfa9491fa6,91.70138688749986,1411,optimus_rewards,5820,14,Optimus
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,23.9168200625,1333,balanced_baln,5683,189,Balanced
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,14.925268812500041,1330,unknown_cx,3757,0,Craft
cx203d9cd2a669be67177e997b8948ce2c35caffae,103.42667401249989,1314,balanced_dividends,9080,0,Balanced
cx2e6d0fc0eca04965d06038c8406093337f085fcf,17.88763704999992,1253,Craft,5312,21,Craft
cx82c8c091b41413423579445032281bca5ac14fc0,13.194173312499966,1185,Craft,1183,898,Craft
cx2dc662031f3d62bcdba4f63e9bf827767c847565,18.86758431250001,1162,GangstaBet Skill,8452,8846,GangstaBet
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,4.659559187500006,1159,NebulaPlanetToken,1422,0,Nebula
cxa0af3165c08318e988cb30993b3048335b94af6c,8.865815200000009,1144,optimus_baln,3214,0,Optimus
cx66d4d90f5f113eba575bf793570135f9b10cece1,47.138819137499986,1104,balanced_loans,3869,240,Balanced
cx69bcdf1753472c1444188ec3f5188657e30c8322,3.0424695625000324,1103,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,1.3174999999999775,1054,binance_hot,0,0,binance
cx9c4698411c6d9a780f605685153431dcda04609f,21.38978357499998,993,Auction,4908,0,Craft
cxae3034235540b924dfcc1b45836c293dcc82bfb7,18.480753412499975,948,ICON USD Coin,4762,15,ICON USD Coin
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,13.668149175000023,797,Finance Token,3301,14,Optimus
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,25.217053712499986,704,omm_token,6179,47,Omm
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,14.97383786250001,631,unknown_cx,4393,21,unknown_cx
cxba62bb61baf8dd8b6a04633fe33806547785a00c,16.861807562499994,559,MyID_3,568,0,MyID
