to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,304135,System,29,307570,System
cxd47f7d943ad76a0403210501dab03d4daf1f6864,312.4498367499797,29212,"ICONbet
 Blackjack",40649,75844,ICONbet
cx0000000000000000000000000000000000000000,50.403800700001796,20603,governance,8478,0,governance
cx5d6e1482434085f30660efe30573304d629270e5,100.10928381250002,8890,"ICONbet
 Baccarat",33048,31590,ICONbet
cxc0b5b52c9f8b4251a47e91dda3bd61e5512cd782,38.73308383749898,5950,TapToken,29528,1,ICONbet
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,16.689581800000358,5170,Metanyx,6037,2,Metanyx
hx92b7608c53825241069a280982c4d92e1b228c84,8.051760000000748,5064,MyID_related_2,0,0,MyID
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,8.518197187500002,4147,MyID_1,0,4203,MyID
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,118.84699338750022,3588,bnUSD,16560,197,bnUSD
hx11de4e28be4845de3ea392fd8d758655bf766ca7,4.22625000000023,3381,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,45.32981903749843,3262,"ICONbet
 DAOdice(new)",14681,10057,ICONbet
cx38fd2687b202caf4bd1bda55223578f39dbb6561,80.88736250000035,2904,"ICONbet
 Mini Roulette(new)",11176,6473,ICONbet
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,79.84764051249907,2897,balanced_rewards,2927,510,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,219.8177820749998,2820,omm_lending,51045,2,Omm
cx82c8c091b41413423579445032281bca5ac14fc0,26.838870312499612,2749,Craft,2709,1793,Craft
cx9c4698411c6d9a780f605685153431dcda04609f,38.73466712500017,2578,Auction,14914,0,Craft
hxdb711bce8b0c624cf29c0f99a8ce570e847c6f9c,2.782500000000085,2226,unknown_hx,0,0,unknown_hx
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,14.72430100000032,2127,Relay_1,0,4194,Relay
cxaa99a164586883eed0322d62a31946dfa9491fa6,203.2858077500002,2103,optimus_rewards,8738,14,Optimus
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,18.96088318749972,2017,MyID_2,2053,0,MyID
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,26.82753124999983,1758,unknown_cx,4925,0,Craft
cx2609b924e33ef00b648a409245c7ea394c467824,59.41487412499979,1634,balanced_sicx,9052,81,Balanced
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,23.975421212499935,1579,balanced_baln,6160,216,Balanced
cx66f2ed0663d5aa7efe92ab41b1e0e19ac73007a4,4.92661651250002,1548,LambdaX,3111,0,LambdaX
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,5.755917125000003,1438,NebulaPlanetToken,1515,0,Nebula
cx2e6d0fc0eca04965d06038c8406093337f085fcf,18.73933255000035,1403,Craft,5760,17,Craft
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,17.898516249999926,1339,"ICONbet
 Levels",6131,2595,ICONbet
cx993810b4523ab6b1658925d8d6c234f286adbdba,2.8920209999999495,1262,IWinToken,1270,0,IWinToken
cxa0af3165c08318e988cb30993b3048335b94af6c,9.967862874999973,1256,optimus_baln,3499,0,Optimus
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,21.22808172499998,1241,Finance Token,6112,36,Optimus
cx203d9cd2a669be67177e997b8948ce2c35caffae,112.05547648749999,1237,balanced_dividends,8591,0,Balanced
