to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,302081,0.0,System,27,302088,System
cx0000000000000000000000000000000000000000,18153,118.8631750624994,governance,7057,0,governance
cxf3b115a3874ea0d0f4df3e7021046b6df55a2e04,8521,53.85259578749957,Token Vesting,7281,12,Token Vesting
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,5448,22.367229912499933,Metanyx,6144,2,Metanyx
hx92b7608c53825241069a280982c4d92e1b228c84,5042,8.016779999999496,MyID_related_2,0,0,MyID
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,4082,8.384683125,MyID_1,0,4082,MyID
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,3526,160.99252063749995,FRAMD Token,11228,2061,FRAMD Token
hx11de4e28be4845de3ea392fd8d758655bf766ca7,3360,4.2,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cxd47f7d943ad76a0403210501dab03d4daf1f6864,2938,28.94438443749989,"ICONbet
 Blackjack",4161,7844,ICONbet
cx5d6e1482434085f30660efe30573304d629270e5,2653,28.629403187499925,"ICONbet
 Baccarat",9628,9252,ICONbet
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,2106,14.661246749999965,Relay_1,0,4122,Relay
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,1746,16.407799874999988,MyID_2,1746,0,MyID
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,1589,246.51696336249995,bnUSD,12418,242,bnUSD
cx69bcdf1753472c1444188ec3f5188657e30c8322,1378,3.891905937499957,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,1254,234.42669719999995,omm_lending,43622,0,Omm
cx2dc662031f3d62bcdba4f63e9bf827767c847565,1184,17.84472399999996,GangstaBet Skill,7866,8374,GangstaBet
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,1175,15.669949237499951,"ICONbet
 DAOdice(new)",5104,3707,ICONbet
cx2609b924e33ef00b648a409245c7ea394c467824,1103,137.57760853749997,balanced_sicx,5999,91,Balanced
cxaa99a164586883eed0322d62a31946dfa9491fa6,1055,74.22677909999997,optimus_rewards,4166,14,Optimus
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,939,125.51199991249997,omm_token,6449,451,Omm
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,863,6.218842974999982,NebulaMultiToken,878,0,Nebula
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,762,45.77263789999998,CraftRewards,2096,0,Craft
cx203d9cd2a669be67177e997b8948ce2c35caffae,741,124.54518162499998,balanced_dividends,4626,0,Balanced
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,739,61.23596487499998,balanced_baln,3143,156,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,727,17.762128312499975,optimus_baln,2198,0,Optimus
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,725,2.4082756249999795,NebulaPlanetToken,770,0,Nebula
cx9c4698411c6d9a780f605685153431dcda04609f,599,4.832122699999984,Auction,2008,14,Craft
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,583,41.96424562499998,balanced_rewards,2005,0,Balanced
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,581,61.677794312499984,Yetis,9734,8675,Yetis
cxba62bb61baf8dd8b6a04633fe33806547785a00c,526,15.952145187499998,MyID_3,525,0,MyID
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,512,68.93929366249998,gangstabet_token,4999,79,GangstaBet
cx66d4d90f5f113eba575bf793570135f9b10cece1,506,34.53433494999999,balanced_loans,1998,166,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,503,115.68461249999999,Balanced Router,5129,298,Balanced
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,476,26.305242024999984,Finance Token,1728,24,Optimus
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,437,0.54625,binance_hot,0,0,binance
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,364,14.136952949999989,optimus_dividends,4044,0,Optimus
cx2e6d0fc0eca04965d06038c8406093337f085fcf,318,39.40758363749999,Craft,2334,29,Craft
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,314,15.367078387499989,CPS_Score,692,5,CPS_Score
cx14002628a4599380f391f708843044bc93dce27d,258,67.91587407499999,iAM Div,37627,37718,iAM 
cx334db6519871cb2bfd154cec0905ced4ea142de1,234,0.9531613749999938,unknown_cx,0,0,unknown_cx
cx384018e03aa8b739472c7a0645b70df97550e2c2,207,0.5796569374999951,GangstaBet,24,0,GangstaBet
cxcc711062b732ed14954008da8a5b5193b4d48618,168,0.3107999999999832,peek_1,0,0,peek
cx8683d50b9f53275081e13b64fba9d6a56b7c575d,147,0.5127396249999931,gangstabet_trade,133,0,GangstaBet
cx38fd2687b202caf4bd1bda55223578f39dbb6561,139,1.9861521624999952,"ICONbet
 Mini Roulette(new)",362,278,ICONbet
cxbb2871f468a3008f80b08fdde5b8b951583acf06,124,13.156703249999996,Stably_USD,1212,0,Stably_USD
cxae3034235540b924dfcc1b45836c293dcc82bfb7,123,13.974026187499994,ICON USD Coin,922,7,ICON USD Coin
cx8f9683da09e251cc2b67e4b479e016550f154bd6,112,1.1072745624999971,"ICONbet
 Hi - Lo",508,638,ICONbet
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,109,0.13625,upbit_cold,0,0,upbit
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,106,2.190619062499998,"ICONbet
 Levels",86,104,ICONbet
cx82c8c091b41413423579445032281bca5ac14fc0,99,0.5314296874999968,Craft,99,25,Craft
hx133323c2e990994816b548a9e7eb080a5eac8031,82,0.10250000000000001,unknown_hx,0,0,unknown_hx
cxcaef4255ec5cb784594655fa5ff62ce09a4f8dfa,79,0.6234284999999999,peek_3,79,0,peek
cxeaff5a10cb72bf85965b8b4af3e708ab772b7921,75,18.7659182875,Boosted OMM Token,2661,76,Omm
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,62,0.0775,bithumb_3,0,0,bithumb
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,59,0.07375,unknown_hx,0,0,unknown_hx
hx68646780e14ee9097085f7280ab137c3633b4b5f,57,0.07125000000000001,kraken_hot,0,0,kraken
hx8b204c03734e9c1da9d1cf4d429fa8596e275497,53,0.06625,unknown_hx,0,0,unknown_hx
cxd0d93ab058d3706d3365ae455497f3cdd5bfae51,53,46.8296567,Inanis MultiToken,43,0,Inanis MultiToken
cxc0b5b52c9f8b4251a47e91dda3bd61e5512cd782,47,0.21642743749999918,TapToken,110,0,ICONbet
cx96f98f59f1dc144709fd294d4b906c74f5d709b1,46,0.1022694999999983,EURD_Token_V2,46,0,EURD_Token_V2
hxa390d24fdcba68515b492ffc553192802706a121,45,0.05625,bitvavo_hot,0,0,bitvavo
cx43e2eec79eb76293c298f2b17aec06097be606e0,42,0.2179421999999986,balanced_staking,126,0,Balanced
cx841f29ec6ce98b527d49a275e87d427627f1afe5,40,3.7700518124999993,OMM Delegation,1,1,Omm
hx294c5d0699615fc8d92abfe464a2601612d11bf7,38,0.0475,funnel_1,0,0,funnel_1
cx3a36ea1f6b9aa3d2dd9cb68e8987bcc3aabaaa88,38,3.9377347124999993,ICON Tether,299,1,ICON Tether
cx0cf826b9756e5a69f1f83a7717a2f2d815694031,37,0.22119899999999829,uTAP,148,0,UP
cx8dc674ce709c518bf1a6058a2722a59f94b6fb7f,36,0.7194877999999983,Balanced StakedLP,112,0,Balanced
cx9fda786d3e7965ed9dc01321c85026653d6a5ff4,34,0.4686211249999992,"ICONbet
 Jungle Jackpot",86,68,ICONbet
cx8190de91c8831f382dcabdbc87968448380c4838,33,0.6071699749999994,Omm Governance Manager,33,0,Omm
hx6b91c8dea3114de74ecfa85908b875778c2b599c,32,0.04,unknown_hx,0,0,unknown_hx
cxe7c05b43b3832c04735e7f109409ebcb9c19e664,31,4.0007638624999995,iAM ,188,2,iAM 
cx2d86ce51600803e187ce769129d1f6442bcefb5b,31,18.5535097375,CraftStaked,42,0,Craft
hxfa2233ffdca49c972955940e09af9117727a28e4,30,0.0375,unknown_hx,0,0,unknown_hx
cx6cdbc291c73faf79366d35b1491b89217fdc6638,28,1.573952749999999,"ICONbet
 War",82,97,ICONbet
hx7c93db18311ac93a9a0e6a9b9307ef2465c4d72c,27,0.03375,unknown_hx,0,0,unknown_hx
hxa527f96d8b988a31083167f368105fc0f2ab1143,27,0.03375,binance_us,0,0,binance
hx25ee33bbaf76616b432dfb4b785beb1f92db07c9,26,0.0325,unknown_hx,0,0,unknown_hx
cx883042c10602b50defe69dd8c44acb21e999ada2,26,0.0998838624999995,iDoge Meme Collection,15,2,iDoge Meme Collection
cx943cf4a4e4e281d82b15ae0564bbdcbf8114b3ec,25,0.079855062499999,NebulaSpaceshipToken,30,0,Nebula
hxab5df692abc89645d517619ec2324e659f810f46,24,0.03,unknown_hx,0,0,unknown_hx
cxa6e4587bad1d2bb4e9098ea9c19b8781b70c2ad5,24,1.6338674249999996,OptimusStrategyAutoStakeOmm,297,0,Omm
hx9994eeff7490131f381ba2927aa0ff4298817076,23,0.02875,unknown_hx,0,0,unknown_hx
hxf39ec72347977b0d0b313eb067353ba32927f51d,23,0.02875,unknown_hx,0,0,unknown_hx
hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,23,0.02875,huobi,0,0,huobi
cxed0f02a1a61b483bd366021d68af8469414b7be8,22,6.313260387499999,unknown_cx,336,2,unknown_cx
hx0c6d02a3064e0d5ebf89ef1400f5f8a65a90b58a,22,0.0275,unknown_hx,0,0,unknown_hx
cxd192264e201636d3a07e129663131d6a296c3567,21,4.470730274999999,OptimusEarn,146,0,Optimus
hx5af8bd1b5cdc321a53ead7a836601ce8e2c938c9,21,0.02625,unknown_hx,0,0,unknown_hx
hxd20a75e61ea74fa52d437ae9aff80837bfcfbdbb,21,0.02625,unknown_hx,0,0,unknown_hx
