to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,301902,0.0,System,54,301909,System
cx0000000000000000000000000000000000000000,15306,27.21100749999949,governance,5852,0,governance
hx92b7608c53825241069a280982c4d92e1b228c84,5040,8.013599999999496,MyID_related_2,0,0,MyID
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,3779,7.7623021875,MyID_1,0,3779,MyID
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,3219,59.13488737499998,FRAMD Token,4799,454,FRAMD
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,2058,24.446186499999925,Relay_1,0,10126,Relay
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,1715,16.117907562499983,MyID_2,1715,0,MyID
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1533,7.1673427124999565,GangstaBet Crown,1648,0,GangstaBet
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,943,9.312766112499972,NebulaPlanetToken,1025,0,Nebula
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,897,173.01659554999998,bnUSD,6529,113,bnUSD
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,747,9.859959812499973,"ICONbet
 DAOdice(new)",3903,3692,ICONbet
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,698,4.617783562499981,NebulaMultiToken,737,0,Nebula
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,660,71.21703209999998,CraftRewards,3885,37,Craft
cx2609b924e33ef00b648a409245c7ea394c467824,540,58.88643956249999,balanced_sicx,2961,35,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,539,141.95296001249997,omm_lending,17619,0,Omm
cx5d6e1482434085f30660efe30573304d629270e5,499,5.194070749999987,"ICONbet
 Baccarat",1682,1679,ICONbet
cxba62bb61baf8dd8b6a04633fe33806547785a00c,490,15.090899499999997,MyID_3,489,0,MyID
cx9c4698411c6d9a780f605685153431dcda04609f,410,2.9982129999999807,Auction,1180,0,Craft
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,400,0.5,binance_hot,0,0,binance
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,390,42.44970791249999,balanced_baln,2254,194,Balanced
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,388,35.21650341249999,Inanis Treasury,229,53,Inanis
cx44250a12074799e26fdeee75648ae47e2cc84219,385,26.440424824999987,balanced_governance,3,0,Balanced
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,376,65.7321697125,omm_token,2877,153,Omm
cxa0af3165c08318e988cb30993b3048335b94af6c,369,33.879330662499996,optimus_baln,1026,0,Optimus
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,364,32.61487444999999,CPS Score,392,12,CPS Score
cxaa99a164586883eed0322d62a31946dfa9491fa6,358,27.366639349999986,optimus_rewards,1193,14,Optimus
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,353,10.141151262499987,balanced_rewards,1035,0,Balanced
cx2dc662031f3d62bcdba4f63e9bf827767c847565,349,6.786674249999988,GangstaBet Skill,3166,3217,GangstaBet
cxd47f7d943ad76a0403210501dab03d4daf1f6864,299,2.9357471874999863,"ICONbet
 Blackjack",391,751,ICONbet
cx4bfc45b11cf276bb58b3669076d99bc6b3e4e3b8,298,32.3324966,NebulaTokenClaiming,283,0,Nebula
cx203d9cd2a669be67177e997b8948ce2c35caffae,277,28.01897309999999,balanced_dividends,1677,0,Balanced
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,248,40.163146924999985,Yetis,4407,4275,FRAMD
cx2e6d0fc0eca04965d06038c8406093337f085fcf,242,32.96036352499999,Craft,1467,21,Craft
cxf17ab3c6daa47e915eab4292fbf3094067e9a026,223,72.01391949999999,Spherebet World Cup 2022 Prediction,4,0,Spherebet World Cup 2022 Prediction
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,218,40.987041587499995,Balanced Router,1907,89,Balanced
cx14002628a4599380f391f708843044bc93dce27d,216,115.08870388749999,iAM Div,26445,26515,iAM 
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,193,0.24125,upbit_cold,0,0,upbit
cx9fda786d3e7965ed9dc01321c85026653d6a5ff4,185,2.6685918124999937,"ICONbet
 Jungle Jackpot",444,366,ICONbet
cx66d4d90f5f113eba575bf793570135f9b10cece1,182,11.853564324999995,balanced_loans,632,55,Balanced
cx334db6519871cb2bfd154cec0905ced4ea142de1,177,0.7060651874999949,unknown_cx,0,0,unknown_cx
cx38fd2687b202caf4bd1bda55223578f39dbb6561,176,3.7410749249999937,"ICONbet
 Mini Roulette(new)",578,369,ICONbet
cxcc711062b732ed14954008da8a5b5193b4d48618,168,0.3107999999999832,peek_1,0,0,peek
cx8683d50b9f53275081e13b64fba9d6a56b7c575d,150,0.5853747499999912,gangstabet_trade,166,0,GangstaBet
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,128,26.532289149999997,gangstabet_token,1778,55,GangstaBet
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,128,11.364284287499995,Finance Token,617,12,Optimus
cx82c8c091b41413423579445032281bca5ac14fc0,119,0.5882477499999983,Craft,113,27,Craft
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,119,5.648280124999996,optimus_dividends,1089,0,Optimus
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,107,7.533346187499998,CROWN,709,11,GangstaBet
cx69bcdf1753472c1444188ec3f5188657e30c8322,84,0.2662405624999998,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,81,1.4489307499999982,"ICONbet
 Levels",156,71,ICONbet
cx841f29ec6ce98b527d49a275e87d427627f1afe5,74,8.064070387499997,OMM Delegation,0,0,Omm
cxae3034235540b924dfcc1b45836c293dcc82bfb7,73,6.500082724999997,ICON USD Coin,458,5,ICON USD Coin
cx96f98f59f1dc144709fd294d4b906c74f5d709b1,72,0.1600952499999973,EURD_Token_V2,72,0,EURD_Token_V2
cxbb2871f468a3008f80b08fdde5b8b951583acf06,70,4.123621874999998,Stably_USD,468,14,Stably_USD
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,63,0.07875,unknown_hx,0,0,unknown_hx
hxe30237565850bc178bcb8cfe33ab9dae0c1a08d0,57,0.07125000000000001,unknown_hx,0,0,unknown_hx
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,55,0.06875,bithumb_3,0,0,bithumb
hx133323c2e990994816b548a9e7eb080a5eac8031,51,0.06375,unknown_hx,0,0,unknown_hx
cx943cf4a4e4e281d82b15ae0564bbdcbf8114b3ec,51,0.42474391249999827,NebulaSpaceshipToken,72,0,Nebula
cx43e2eec79eb76293c298f2b17aec06097be606e0,51,1.2663507499999982,balanced_staking,135,0,Balanced
hx26ca28d9685f8e0a0fc50447ff3bbf67d0267dc1,47,0.058750000000000004,unknown_hx,0,0,unknown_hx
hx68646780e14ee9097085f7280ab137c3633b4b5f,46,0.0575,kraken_hot,0,0,kraken
hx19cc289e9272f124aa7dcb6126a74a9f704cf5ee,41,0.051250000000000004,unknown_hx,0,0,unknown_hx
cx384018e03aa8b739472c7a0645b70df97550e2c2,41,0.1137156249999992,GangstaBet,33,0,GangstaBet
hx6d789328d1cf381161759fa8db7bf45a0fa34ff1,40,0.05,unknown_hx,0,0,unknown_hx
cxcaef4255ec5cb784594655fa5ff62ce09a4f8dfa,39,0.30776849999999994,peek_3,39,0,peek
hxa390d24fdcba68515b492ffc553192802706a121,39,0.04875,bitvavo_hot,0,0,bitvavo
hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,36,0.045,upbit_hot1,0,0,upbit
hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,34,0.0425,huobi,0,0,huobi
cx23a91ee3dd290486a9113a6a42429825d813de53,33,0.9513749624999986,BTP Message Center,58,36,BTP Message Center
hxba44340c3418f502904edeab57d5ddbf0f5bf986,31,0.03875,unknown_hx,0,0,unknown_hx
hx58c8c447e4e9fbcfea8af878260940b83ca9f4cc,31,0.03875,unknown_hx,0,0,unknown_hx
hxfcd94d14f47b8fea18baabbb07baaa6f9a1320b6,29,0.03625,unknown_hx,0,0,unknown_hx
hx0c65769342c65e2206893f855793d33d0732c5fa,28,0.035,unknown_hx,0,0,unknown_hx
cxe0252e6c1fe4040412811d83d13979e335287e45,28,0.9214276624999995,Boosted Baln,79,28,Boosted Baln
cxc83f6eaf7e123f656657ebac3b09bc7a38e32314,28,3.9204380749999985,Code Metal Rewards Distribution,1072,0,Code Metal Rewards Distribution
hx85532472e789802a943bd34a8aeb86668bc23265,27,0.03375,unkEx_c1,0,0,unkEx_c
hxa527f96d8b988a31083167f368105fc0f2ab1143,27,0.03375,binance_us,0,0,binance
hx294c5d0699615fc8d92abfe464a2601612d11bf7,27,0.03375,funnel_1,0,0,funnel_1
cxd1f08a2967de6374f52408396bfe2fe8183b2800,26,5.867025224999998,CODE METAL CODE Token,262,27,CODE METAL CODE Token
cx0c436b120f3eabeb538b14fd30505917c3f35ee0,26,0.2714124124999998,MultiSigWallet,32,16,MultiSigWallet
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,23,2.3131504624999986,Metanyx,175,3,Metanyx
hxff951d2fae55ec57d375f9c1d79d193f5202d948,23,0.02875,unknown_hx,0,0,unknown_hx
hx0da043c4658c9088c5674aa93a2de48515ac0680,21,0.02625,unknown_hx,0,0,unknown_hx
cx7e7851253fcde669a0b9d9cf55db5146d619ac7b,19,0.0425266875,CRI10X_Token_V2,19,0,CRI10X_Token_V2
hx50e8e51177e5d291334be0b376a9c157e8cdf6c0,19,0.02375,unknown_hx,0,0,unknown_hx
cx2d86ce51600803e187ce769129d1f6442bcefb5b,18,0.1180283124999997,CraftStaked,30,0,Craft
cxc2f3ea1c84cac895b3ab05681705d472002bfb1f,18,5.830184199999999,Mojos,4,0,Mojos
hx47190c4ea508d4bec3e91899c37018340e2fc34a,18,0.0225,unknown_hx,0,0,unknown_hx
hx2a06af7d12564d94ebe9fd2bfc0e87ffdeaf7c1a,17,0.02125,unknown_hx,0,0,unknown_hx
hx76948ccd4e07437bf7073b395b8109e0c8c162c4,17,0.02125,unknown_hx,0,0,unknown_hx
hx6b91c8dea3114de74ecfa85908b875778c2b599c,17,0.02125,unknown_hx,0,0,unknown_hx
hx002872c5d6a38a08ff52255af3bd1378c860006d,16,0.02,unknown_hx,0,0,unknown_hx
hx8e7185061e1578659e245e1ed8c2b7526d7ff205,16,0.02,unknown_hx,0,0,unknown_hx
cxed0f02a1a61b483bd366021d68af8469414b7be8,16,4.64013815,unknown_cx,229,3,unknown_cx
cxe7c05b43b3832c04735e7f109409ebcb9c19e664,16,1.9693488374999992,iAM ,83,2,iAM 
hx8e957dff0fe7ec7464742f9b3e7b7be5db33a0ff,16,0.02,unknown_hx,0,0,unknown_hx
hx4940a1cb76cfa37e393434bceb4223a943cfe851,15,0.01875,unknown_hx,0,0,unknown_hx
cxeaff5a10cb72bf85965b8b4af3e708ab772b7921,15,3.7533617249999995,Boosted OMM Token,368,15,Omm
cx8dc674ce709c518bf1a6058a2722a59f94b6fb7f,15,0.3327297874999997,Balanced StakedLP,45,0,Balanced
hx25e6a3134e2848cc8fce9fcf531ef767649240b6,15,0.01875,unknown_hx,0,0,unknown_hx
hxb2bdf1e828e138ea7bf0788c64c357e5bbb8e58c,15,0.01875,unknown_hx,0,0,unknown_hx
hxc675d8c973cc8e44664deabc218c6a65ba257915,15,0.01875,unknown_hx,0,0,unknown_hx
hxb8a0a894f86e94c3f90aafff45e9a1b5cf3726d4,15,0.01875,unknown_hx,0,0,unknown_hx
hx57ffc23cfa663d1fee5e901ef919b0d91b7d4b2f,15,0.01875,unknown_hx,0,0,unknown_hx
cx27eae7726c18d6cdfffa071e01d1f3a0950d7c3f,14,0.5846592499999997,OptimusStrategyLP,63,7,Optimus
cx6cdbc291c73faf79366d35b1491b89217fdc6638,14,0.6712808124999994,"ICONbet
 War",38,42,ICONbet
hxc1718c79947e0f673296218b5b23adbd9a3b38a8,14,0.0175,unknown_hx,0,0,unknown_hx
hx66f6d913c7cefca07409348cc29a7820b154b34b,14,0.0175,unknown_hx,0,0,unknown_hx
hx1865261cc28080f6059c737348e231051214c21c,14,0.0175,unknown_hx,0,0,unknown_hx
hx1a727577686a20eeeb67251b330e026e5597dbf5,14,0.0175,unknown_hx,0,0,unknown_hx
hx3babc776977e217427137d19ab08e4bcb21c5da9,14,0.0175,unknown_hx,0,0,unknown_hx
cxee1fa51a14783577bc4b900c13579b9bcb0b55f5,14,0.5974814125,OptimusStrategyBorrower,63,7,Optimus
cxfb832c213401d824b9725b5cca8d75b734fd830b,14,0.0547537499999987,rev_share,68,0,rev_share
hxdb6cd1e3b18f545a05a1adfe6e0b95fd9cde3d44,13,0.01625,unknown_hx,0,0,unknown_hx
cx90b9d86f545329831e22a1df4b0618904d3a2d67,13,0.029478062499999798,LEND5_Token_V2,13,0,LEND5_Token_V2
hxfc110f2096e5200c0296dd2f5efccfd6f7fbfd30,13,0.01625,unknown_hx,0,0,unknown_hx
cx1c06cf597921e343dfca2883f699265fbec4d578,13,0.6286249374999998,"ICONbet
 Lottery(new)",84,169,ICONbet
hx538c18d6bad4291713739afdc8a57ce850dcde48,12,0.015,unknown_hx,0,0,unknown_hx
hxd48ab6a11220369368e8847fee7be4625f304b19,12,0.015,unknown_hx,0,0,unknown_hx
hx39769786f467e354b797c72313c1890858f7827c,12,0.015,unknown_hx,0,0,unknown_hx
hx6a7c99794e15a4ee03557887f11a98b0d4adbedc,12,0.015,unknown_hx,0,0,unknown_hx
hxb0570b66436d7dc90eec6999158662a0610a86ed,12,0.015,unknown_hx,0,0,unknown_hx
hxf9abb02725118d18046e66054d856d74968d92be,11,0.01375,unknown_hx,0,0,unknown_hx
hx421f624fd856517b4478b169c8849d087110ce93,11,0.01375,unknown_hx,0,0,unknown_hx
hx8684f18ddab1f2fb08ed58f33457860a3851c268,11,0.01375,unknown_hx,0,0,unknown_hx
hxc9c523b47e0c82441e0274a89838a6c2d546724d,11,0.01375,unknown_hx,0,0,unknown_hx
hx28756fa76739e33f67c9d763080be4c396f55481,11,0.01375,unknown_hx,0,0,unknown_hx
hx548ad28ef8d6caed7f27f6001fb7a654ad8cca40,11,0.01375,unknown_hx,0,0,unknown_hx
hx28aec9c2ab5efadeb2640f0988edf3ae196ec368,11,0.01375,unknown_hx,0,0,unknown_hx
hxb99ee80efe6f943fdd1cc3cdeb7e9a17abae64c8,11,0.01375,unknown_hx,0,0,unknown_hx
hxd20a75e61ea74fa52d437ae9aff80837bfcfbdbb,11,0.01375,unknown_hx,0,0,unknown_hx
hx49a31f18b8c0770db1638c1d10ddaf44765bf44a,11,0.01375,unknown_hx,0,0,unknown_hx
hxc0105062330405c5371cc050d2b4990490027c41,11,0.01375,unknown_hx,0,0,unknown_hx
hxfb23be60d27fba8c5f9e279e2d7dc75b117e9de7,11,0.01375,unknown_hx,0,0,unknown_hx
hx84eb0a4f19a0f0d5bf372cb1c7f578828d61ca7c,11,0.01375,unknown_hx,0,0,unknown_hx
cxcef70e92b89f2d8191a0582de966280358713c32,11,0.1843048624999998,BTP Token Service,9,9,BTP Token Service
cx3a36ea1f6b9aa3d2dd9cb68e8987bcc3aabaaa88,11,1.1180099874999998,ICON Tether,100,2,ICON Tether
hxeb700427e703538ca196d8fc3239b30b98d408e5,10,0.0125,unknown_hx,0,0,unknown_hx
hx4fbadc8e870180e69421070862e979072df11828,10,0.0125,unknown_hx,0,0,unknown_hx
hx1b152ff2b509449f6ce9f8eaa5cfe676464779f4,10,0.0125,unknown_hx,0,0,unknown_hx
hxafe78a5786c8a6f39af2de6027125476e30d2b22,10,0.0125,unknown_hx,0,0,unknown_hx
hx61d8a4f8fa06d7246798637253920026dc863966,10,0.0125,unknown_hx,0,0,unknown_hx
hx98d5590ff946c46597c563a3e4abbfa09a8ed420,10,0.0125,unknown_hx,0,0,unknown_hx
hxcff9fa415a81a4cc2852344c1706ee32ca076cb7,10,0.0125,unknown_hx,0,0,unknown_hx
hx1a4c9e9c8c866a961e5c88c18c0f019aa97f33db,10,0.0125,unknown_hx,0,0,unknown_hx
hx904631ee1f8bdbac314e763e62ce20f58b053f9f,10,0.0125,unknown_hx,0,0,unknown_hx
hx3f133cdf56a93b43bca05939d12d4996a98996ab,10,0.0125,unknown_hx,0,0,unknown_hx
hx1bc3a76124aa63197d67a3bc91d8933a5902b760,10,0.0125,unknown_hx,0,0,unknown_hx
hx13f781c213bbb5e9636da2aa6fe015a67d493804,10,0.0125,unknown_hx,0,0,unknown_hx
hx781263969ce8ccb1f5f7e58f35f89dd0e6946d49,10,0.0125,unknown_hx,0,0,unknown_hx
hx05d0dd049dff3baf33320efd3aefe0c21e573a66,10,0.0125,unknown_hx,0,0,unknown_hx
hxd18fb43058394b794602d55a450157329b9f578a,10,0.0125,unknown_hx,0,0,unknown_hx
hxa05ae08318ab23825b503fee416fa56e3235cbb8,10,0.0125,unknown_hx,0,0,unknown_hx
hx6e1141d8bd80b484827b2c713b3a499fb7a424e5,10,0.0125,unknown_hx,0,0,unknown_hx
hxb6ff13c0753f52ea84b1d3abfe3203871c0fcb88,10,0.0125,unknown_hx,0,0,unknown_hx
hx6d4eb76bd822226dc2839b478e7e7db389fcfdac,10,0.0125,unknown_hx,0,0,unknown_hx
hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,10,0.0125,unknown_hx,0,0,unknown_hx
hxa0503b1b453bfd1e8b582e6ee6f973f09152a6d0,10,0.0125,unknown_hx,0,0,unknown_hx
hx3498b9539ee69807b9bfe5dfa011de525316fd91,10,0.0125,unknown_hx,0,0,unknown_hx
cxa6e4587bad1d2bb4e9098ea9c19b8781b70c2ad5,10,1.7549310374999998,OptimusStrategyAutoStakeOmm,269,0,Optimus
cxca5df10ab4f46df979aa2d38b370be85076e6117,10,0.0967466874999999,"ICONbet
 Colors",32,40,ICONbet
hxf1fe3f33f8ae89b11de7067a0066085b1ccfe9ed,10,0.0125,unknown_hx,0,0,unknown_hx
hxc8de5b29925e96345e263ad02ab271b2f8e140ee,10,0.0125,unknown_hx,0,0,unknown_hx
hx5a5d30cb35f32a20551ca727622f00c68d26cdf1,10,0.0125,unknown_hx,0,0,unknown_hx
hx10c1d86c00f2d558959172c600f543f65c6be122,10,0.0125,unknown_hx,0,0,unknown_hx
hx592e7959a5c0070cf51f18b82390c2553f0f767a,10,0.0125,unknown_hx,0,0,unknown_hx
hxe939f93b66790beebf01f08546363ca0a25f7d56,10,0.0125,unknown_hx,0,0,unknown_hx
hx86e00637f0de54dfa3644625ab11143ee2d69833,10,0.0125,unknown_hx,0,0,unknown_hx
hx03151dfed5d5d6a4116bcdf28e04d37d3b6e4085,10,0.0125,unknown_hx,0,0,unknown_hx
hx53bd3ba841728a31952ba8fe36ed060afbd4945d,10,0.0125,unknown_hx,0,0,unknown_hx
cx0eb215b6303142e37c0c9123abd1377feb423f0e,10,0.0542926874999997,Bridge,30,20,Bridge
hxa6d1798d64f769851b51e819c47fe601b5d7920d,10,0.0125,unknown_hx,0,0,unknown_hx
hx840d7cacc04a80966814995f75d9ee476baaa8ec,10,0.0125,unknown_hx,0,0,unknown_hx
hx3147b161835bbf8e79321bd68ee1de88bfc714c4,9,0.01125,unknown_hx,0,0,unknown_hx
hx305b5d46578bf1dcce78ec97d6c7981bbfa79cf1,9,0.01125,unknown_hx,0,0,unknown_hx
hxe00c66fa8b5421f232d30c8f9ecb76ddb7b025cc,9,0.01125,unknown_hx,0,0,unknown_hx
hx368b9811225d44bec8c95df8c35eb2ae940540fa,9,0.01125,unknown_hx,0,0,unknown_hx
hxe04ad791700ffcb51229fa1cd94d9977f0b90d68,9,0.01125,unknown_hx,0,0,unknown_hx
hx2fd1142c56ba15bcd5ffc3521a4af6790cf5d227,9,0.01125,unknown_hx,0,0,unknown_hx
hx2fb13c9412897e7bc21ce9d24ec980cb4b690a2a,9,0.01125,unknown_hx,0,0,unknown_hx
hx2f564ae89d92b0ae80f7b3538612ee4a4356a232,9,0.01125,unknown_hx,0,0,unknown_hx
hxe0774e4e03d66444f87c2acb4e5139ac73dc96dd,9,0.01125,unknown_hx,0,0,unknown_hx
hx2ed8dc98004a534675b236746f49b87df5aae824,9,0.01125,unknown_hx,0,0,unknown_hx
hxdf8bb470761243bffb53bfa05aff885d5e5db5d5,9,0.01125,unknown_hx,0,0,unknown_hx
hx75b616e7ae60f93cd36fa3e876c79c1ecad068df,9,0.01125,unknown_hx,0,0,unknown_hx
hx795f83b453e3416fe259cb7785d9dcd9b41a4dab,9,0.01125,unknown_hx,0,0,unknown_hx
hx2e85b5e2e5b98f4b8e2bd71483da37b0f750a116,9,0.01125,unknown_hx,0,0,unknown_hx
hxb7bee85a07890abc12e0de3db528699285182823,9,0.01125,unknown_hx,0,0,unknown_hx
hx3541f5ae2a07ded8fc946a69841729733dcca890,9,0.01125,unknown_hx,0,0,unknown_hx
hx3547884cc5401581af2edc79ba927a43d0c8f366,9,0.01125,unknown_hx,0,0,unknown_hx
hx359cafab9908602241f59b9ced32e4916c0d744d,9,0.01125,unknown_hx,0,0,unknown_hx
hxdd68eb7e28e1c614c4cd819b8099191230c91d31,9,0.01125,unknown_hx,0,0,unknown_hx
hxb7bb3ea6e95cd8f688c502e245e5f32983e56fb6,9,0.01125,unknown_hx,0,0,unknown_hx
