IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9951.0,817447.9473843477,235245.52572376697,1286.0,0.9741987208218302,229175.89023915274
sICX,12138.0,812105.0717955169,697714.016192663,917.0,0.30767733278850534,214670.78755131457
BST,365.0,720.7211772848558,695.7309551020487,723.0,1.0838820072510218,754.0902641226791
FRMD,947.0,15845.378458684645,21414.861898485433,658.0,0.009652125561415285,206.69893592454952
GBET,2907.0,7130.329159885695,150685.20644547942,387.0,0.0027634032433692004,416.40398821919536
USDS,5450.0,5177.580478087713,9939.959285145991,294.0,0.7928684513396783,7881.080124793158
BALN,16471.0,263681.46979229175,662182.7349405567,268.0,0.10113120135180324,66967.3354989612
$unknown,,,18304.857296106802,188.0,,
OMM,13903.0,20651.118957675917,4423495.8145846,163.0,0.0030664773877811862,13564.549890368395
IUSDC,5604.0,39809.16739746305,3367.169336,149.0,1.065489015907292,3587.68194220785
CODE,253.0,0.3145029586623628,577590.8427356611,119.0,2.763394265220528e-05,15.961112224596178
CFT,19422.0,63722.94431311537,18870759.19852406,102.0,0.004767904937938116,89973.985965284
FIN,2270.0,9078.581825001595,23265.322655201046,93.0,0.054649515392008144,1271.4386085454453
CROWN,1251.0,11562.669416931672,271076.68994125037,62.0,0.0035240941449949364,955.2997758665682
sARCH,41.0,50199.08498329771,15595.473378302004,54.0,0.19857956448494044,3096.9423113996945
BTCB,159.0,15164.29956844972,0.001649101562534287,45.0,42104.998713969224,69.4354191697108
METX,11419.0,1087.3564094860312,7795792.688144494,45.0,5.211549705464489e-05,406.2816108776166
VOID,158.0,654.9233428552798,1763.6997566143684,11.0,0.017065322989026445,30.098106002291527
XCROWN,1251.0,11562.669416931672,3985.2245613696164,6.0,0.0035240941449949364,14.044306543212679
TAP,9235.0,9.442915818169324,141454.39743481603,5.0,0.0004125205544073992,58.3528464531749
dUSDS,5450.0,5177.580478087713,881.9511729931262,4.0,0.7928684513396783,699.2712606882727
oIUSDC,5604.0,39809.16739746305,4.343612,4.0,1.065489015907292,4.628070875363105
oUSDS,5450.0,5177.580478087713,1.7995958814409385,4.0,0.7928684513396783,1.4268427995553403
IDOGE,1769.0,73.61224717874452,2992000.0,3.0,2.6283362445897814e-07,0.7863982043812626
NPT,465.0,0.9840148268813452,74.1,2.0,0.00018958250980707672,0.014048063976704384
CLAW,541.0,1396.3550108758711,2000000.0,2.0,4.134910814365771e-05,82.69821628731542
finMICX,12138.0,812105.0717955169,0.09219499622111231,2.0,0.30767733278850534,0.028366310533758165
ETH,147.0,3316.4820194594104,8.0647531017162e-05,2.0,2235.2104913459034,0.18026420743070465
finICX,12138.0,812105.0717955169,0.8618923383427797,1.0,0.30767733278850534,0.26518473581215446
FinICX,12138.0,812105.0717955169,1.878859617978576,1.0,0.30767733278850534,0.5780825159436783
ICX,,,,,0.2498,
