to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,301846,System,47,301853,System
cx0000000000000000000000000000000000000000,84.61931022499961,11737,governance,4546,0,governance
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,21.934153037499986,4697,Blobble Stake Token,4875,3,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,16.414722174999987,4030,unknown_cx,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,65.6797105124999,3354,FRAMD Token,3970,181,FRAMD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,8.380724675,2043,Relay_4,0,0,Relay
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,6.118541049999962,1306,GangstaBet Crown,1366,0,GangstaBet
cx69bcdf1753472c1444188ec3f5188657e30c8322,1.982227062499938,830,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx5a0af85407c69945eb318d4ac18e9e842184163c,37.29078696249998,760,GangWar Simulation,2282,513,GangstaBet
hxb568381d35d3e7a6383200e8a0d30310af20b929,0.54625,437,Swyftx,0,0,Swyftx
cxba62bb61baf8dd8b6a04633fe33806547785a00c,12.745836937499995,416,MyID_3,395,0,MyID
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,73.28318298749998,362,bnUSD,3225,173,bnUSD
cx14002628a4599380f391f708843044bc93dce27d,160.4152885,329,iAM Div,30745,30766,iAM 
cx2609b924e33ef00b648a409245c7ea394c467824,47.66439239999999,310,balanced_sicx,1618,41,Balanced
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,5.058091824999993,303,GangstaVerse LootBox,1443,0,GangstaBet
cx66d4d90f5f113eba575bf793570135f9b10cece1,20.519159049999992,283,balanced_loans,899,92,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,2.4881294999999866,264,MyID_2,264,0,MyID
cx9c4698411c6d9a780f605685153431dcda04609f,3.252391974999993,253,Auction,1178,1,Craft
cx44250a12074799e26fdeee75648ae47e2cc84219,70.61519528749999,228,balanced_governance,4,0,Balanced
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,17.010628537499993,183,CROWN,1587,71,GangstaBet
cxaa99a164586883eed0322d62a31946dfa9491fa6,28.092376649999995,169,optimus_rewards,485,13,Optimus
cx2dc662031f3d62bcdba4f63e9bf827767c847565,10.051717137499994,158,SkillScore,1253,1272,SkillScore
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,25.409491524999996,149,CraftRewards,946,29,Craft
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,28.211376087499996,135,balanced_baln,924,58,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,6.049764687499997,127,balanced_dex,394,0,Balanced
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,6.065414149999996,126,balanced_rewards,406,0,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,30.489182324999994,124,Balanced Router,1363,45,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,25.562334612499996,103,omm_lending,1726,0,Omm
cx203d9cd2a669be67177e997b8948ce2c35caffae,17.906124787499998,102,balanced_dividends,965,17,Balanced
cx2e6d0fc0eca04965d06038c8406093337f085fcf,14.151311637499996,99,Craft,618,18,Craft
cx28497aef34ec44ad2be9249daddfbe34b54f309a,1.493964949999998,96,Balanced Bribe,95,0,Balanced
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,13.911155612499998,85,gangstabet_token,729,25,GangstaBet
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,18.397240549999996,85,Inanis Treasury,203,19,Inanis
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,3.7689321249999983,75,optimus_dividends,723,0,Optimus
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,0.0925,74,kucoin,0,0,kucoin
cx334db6519871cb2bfd154cec0905ced4ea142de1,0.24942543749999768,73,unknown_cx,0,0,unknown_cx
hx6b91c8dea3114de74ecfa85908b875778c2b599c,0.08625000000000001,69,bybit,0,0,bybit
hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0825,66,kraken_hot,0,0,kraken
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,0.4046365249999979,65,NebulaMultiToken,73,0,Nebula
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,15.195594937499997,62,omm_token,511,34,Omm
hxa390d24fdcba68515b492ffc553192802706a121,0.07375,59,bitvavo_hot,0,0,bitvavo
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.07125000000000001,57,bithumb_03,0,0,bithumb
cxe65f3286902be43e00a5013cb1dc300ec8e51fa4,15.169138874999998,55,unknown_cx,639,12,unknown_cx
cx7baf94bd53b505353285ee4c4c050f9703581703,0.1679272499999998,49,GangWar Items,48,0,GangstaBet
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,3.609468549999999,46,Finance Token,124,6,Optimus
cx841f29ec6ce98b527d49a275e87d427627f1afe5,4.545333949999998,39,OMM Delegation,1,1,Omm
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,9.5183495875,39,Yetis,1011,1060,FRAMD
hx133323c2e990994816b548a9e7eb080a5eac8031,0.045,36,unknown_hx,0,0,unknown_hx
hx294c5d0699615fc8d92abfe464a2601612d11bf7,0.043750000000000004,35,crypto.com_hot_02,0,0,crypto.com_hot_02
cx53f8ccd5426534f82cf10cb742de033e51da72fc,0.13864644999999878,32,GangWar Equipments,32,0,GangstaBet
cxfd6f9f61aabc0b8e72f272542711d740fe468819,13.972536312499999,28,OptimusEarn,81,0,Optimus
hx05a1d1c125186389be9fd5d31d6ad6c5ef418898,0.035,28,unknown_hx,0,0,unknown_hx
hx49b1556654e51f52d59a8222b4737ee7dccc6d1b,0.035,28,upbit_cold_02,0,0,upbit
cxc83f6eaf7e123f656657ebac3b09bc7a38e32314,3.1342748749999982,28,Code Metal Rewards Distribution,829,0,Code Metal Rewards Distribution
cx5b5a03cb525a1845d0af3a872d525b18a810acb0,2.626037749999999,25,btp-0x38.bsc-BTCB,158,1,BTP
cx622bbab73698f37dbef53955fd3decffeb0b0c16,4.398204624999999,24,ICON IBC Handler,4,36,ICON IBC Handler
cx82c8c091b41413423579445032281bca5ac14fc0,0.0823907624999989,24,Craft,24,3,Craft
hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.03,24,upbit_hot_02,0,0,upbit
cx18403e24f5f5f7cf7a7bae8885d3e1d27ce5fd10,0.4482586624999988,24,OptimusStrategyICXMining,48,14,Optimus
cxc2f3ea1c84cac895b3ab05681705d472002bfb1f,14.4108291875,23,Mojos,9,0,Mojos
hx0a2bdf094c19e069308c637572869e9e7659c04e,0.02875,23,unknown_hx,0,0,unknown_hx
cx288d13e1b63563459a2ac6179f237711f6851cb5,2.7519758624999993,23,btp-0x38.bsc-ETH,182,2,BTP
cxa45dd75850f5fb853ff9be012fb7fb4b861072da,0.08549058749999959,23,RagePups64,23,0,RagePups64
hxd5ace539bf910635c2fa0e9c185d2d3c8d52c4cc,0.0275,22,binance.us,0,0,binance
hx0e2756108e96f9e265e2c3b77fc802975dd665d9,0.0275,22,unknown_hx,0,0,unknown_hx
hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0275,22,upbit_hot_03,0,0,upbit
hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.02625,21,upbit_hot_01,0,0,upbit
hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.02625,21,upbit_hot_05,0,0,upbit
hx9309e33820d7b24a3f18f11653d815369d7c1737,0.02625,21,unknown_hx,0,0,unknown_hx
hx85532472e789802a943bd34a8aeb86668bc23265,0.02375,19,okx.com_01,0,0,okx.com_01
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,1.8308141249999994,19,CPS Score,66,4,CPS Score
hx08325e98230833a51f30612c77548a6acdfc7d59,0.0225,18,unknown_hx,0,0,unknown_hx
cx1125cae5b048ba57c9331e47e0220a3b91287ffb,0.9690792749999997,18,Emerald City Land,60,21,Emerald City Land
cx43e2eec79eb76293c298f2b17aec06097be606e0,0.1928287124999994,18,balanced_staking,54,0,Balanced
hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.02125,17,upbit_hot_04,0,0,upbit
hx2d119514169c7dad4ed70c0fd6bce33e97e3423e,0.02125,17,unknown_hx,0,0,unknown_hx
hxad17fbdef8d556fdafba7f7bdf4666871ed30bde,0.02125,17,unknown_hx,0,0,unknown_hx
cxe0252e6c1fe4040412811d83d13979e335287e45,1.1132603124999996,17,Boosted Baln,58,17,Balanced
