IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,822.0,17118.15201685492,51275.85180036818,1132.0,0.025585794412315684,1311.9334024805873
sICX,11999.0,1440570.1921109809,770467.5654775597,976.0,0.3466095112976716,267051.38634088374
bnUSD,9762.0,1372283.47088751,217890.09350791192,891.0,0.9962767226330962,217078.82825428137
GBET,2785.0,14431.174617113253,86253.11520551615,263.0,0.005763269840575137,497.099977519604
BALN,16348.0,766089.3683315909,198731.18726843692,245.0,0.1447683024667685,28769.976628057088
CFT,18996.0,98039.815210568,1570523.2011868975,243.0,0.008539347684397534,13411.243661347937
$unknown,,,20071.421500019467,224.0,,
OMM,13879.0,181301.5774074047,1703861.8553710536,157.0,0.006848166854021757,11668.330281784061
CODE,219.0,34.62074561893311,686997.3647404442,130.0,2.5308612014143468e-05,17.38694975895491
FIN,2249.0,18809.107669811106,18834.381035501334,99.0,0.08876090271577107,1671.7566628038974
USDS,5420.0,70348.72471173965,5644.1140639964615,97.0,0.9967925367082122,5626.01077532153
IUSDC,5574.0,165770.13960289728,4608.362931,78.0,0.9962419048620537,4591.044264675116
BTCB,113.0,130011.04009841364,0.1482425373759631,40.0,30357.1597544934,4500.222389533571
ETH,97.0,46916.76519889724,1.7752721337022388,28.0,1914.0683487285685,3397.9922014992867
CROWN,1113.0,17593.31076670877,285747.2374266146,26.0,0.007057267119594897,2016.5945832059238
VOID,143.0,453.91030221204954,6247.727272727273,22.0,0.00413613638542232,25.841452098922634
METX,11414.0,1328.0906169188224,859562.0978082434,9.0,7.59982629230656e-05,65.32522630793271
CLAW,528.0,1776.3987310963826,333359.649015203,4.0,5.9318484807307855e-05,19.774389275477798
dIUSDC,5574.0,165770.13960289728,49.227731,4.0,0.9962419048620537,49.042728503476766
oICX,11999.0,1440570.1921109809,3282.511505800469,4.0,0.3466095112976716,1137.7497088544847
oIUSDC,5574.0,165770.13960289728,75.516742,4.0,0.9962419048620537,75.23294289905624
oUSDS,5420.0,70348.72471173965,37.485685315878115,4.0,0.9967925367082122,37.365451356259925
XCROWN,1113.0,17593.31076670877,11839.276757565529,4.0,0.007057267119594897,83.55293858095129
TAP,9230.0,11.840432363928175,20525.102539630825,3.0,0.0005851595726649002,12.010460230993631
UP,,,0.10363830506816991,3.0,0.8642608673176642,0.0895705314255492
NPT,464.0,1.0283118682828793,0.0,2.0,0.00019843178427801845,0.0
IUSDT,3477.0,15689.158296404712,0.811994,2.0,0.9937287683399443,0.8069017975194247
dUSDS,5420.0,70348.72471173965,221.09747991168052,2.0,0.9967925367082122,220.38831786095702
finMICX,11999.0,1440570.1921109809,15.167406012917663,2.0,0.3466095112976716,5.257167185790757
oOMM,13879.0,181301.5774074047,24847.17427464604,2.0,0.006848166854021757,170.15759528373312
ICX,,,,,0.29426754,
