IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,34337.88392058621,1370.0,0.019205309130977368,659.4696755984753
sICX,39084563.440294825,1221.0,0.2700118401655334,10553294.896580538
GBET,156046.87935071817,934.0,0.010247813471383684,1599.139312377674
METX,229792.1000704741,741.0,0.000101026389645454,23.215066239166873
bnUSD,290097.7863186944,681.0,0.9915138858918069,287635.98340145976
OMM,3436248.844210075,446.0,0.016098478439833423,55318.377932418414
BALN,36132.28612220375,362.0,0.1610915910736725,5820.607460554978
$unknown,26049.994172634153,262.0,,
CODE,1299519.5611106032,241.0,,
CFT,1020123.4321344893,161.0,0.007271707497965746,7418.039210302917
FIN,10036.632326002748,152.0,0.23909644765150997,2399.723135531569
USDS,6723.824830830448,104.0,0.9946047365729098,6687.548024630508
NPT,4567.875,102.0,,
IUSDC,209826.701378,86.0,0.9937514426152668,208515.5871935903
CROWN,425303.5903876063,58.0,,
oICX,19357899.889246307,31.0,0.2700118401655334,5226862.170835571
IAM,4272.2833441821895,26.0,0.013352660495686135,57.04634903623937
VOID,5453.214897364829,21.0,,
TAP,93163.38109417519,18.0,0.0008361249501838303,77.89622737632443
UP,0.4198159324879064,10.0,0.7088416095769093,0.29758300131075865
oUSDS,434.8493361143239,9.0,0.9946047365729098,432.5032093948918
dIUSDC,455.27077399999996,8.0,0.9937514426152668,452.42598844306906
XCROWN,122533.43282146842,8.0,,
CLAW,4345135.659711938,7.0,,
obnUSD,3662.1666865228876,7.0,0.9915138858918069,3631.089122137831
dbnUSD,4246.034587450996,6.0,0.9915138858918069,4210.002253434552
IUSDT,72.93811,5.0,0.992484468835016,72.38994136117996
IDOGE,54838.0,5.0,,
oBALN,677.2734643728328,4.0,0.1610915910736725,109.10305996779788
oOMM,1571.71,4.0,0.016098478439833423,25.30213954867059
BTCB,0.0201245,3.0,,
oIUSDC,6.056402,3.0,0.9937514426152668,6.018558224557988
dICX,1253.9664170766735,2.0,0.2700118401655334,338.58577978065335
dUSDS,669.1292726119327,2.0,0.9946047365729098,665.5191439194141
ICX,,,0.2386,
