IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
CROWN,1274.0,8935.619010768885,337198.37005083525,1457.0,0.0026688419295490557,899.9291485672677
BST,387.0,1008.2834036928699,472.5235069789431,702.0,1.0869359738970108,513.6027982473885
FRMD,954.0,13441.33389787401,19930.437569621965,574.0,0.006925116926095572,138.02061055788016
$unknown,,,346.4418930914306,406.0,,
bnUSD,9964.0,756297.009182032,29758.911062679595,380.0,0.9593499782321555,28549.210680194323
sICX,12144.0,724939.9410856257,113494.5373021372,306.0,0.2733180884516741,31020.10998512736
GBET,2909.0,6798.986659748065,84394.60994863628,187.0,0.0026767817311798216,225.9059501205564
CODE,254.0,1.5887241261038982,820733.7701499535,117.0,8.882012832551373e-06,7.289767878580156
BALN,16488.0,220290.22685572106,37660.2496913992,82.0,0.09366815456910761,3527.5660892051674
CFT,19428.0,46718.089999423224,353023.7077285579,48.0,0.00329645893595454,1163.7281559456085
OMM,13906.0,12585.408770975082,398027.76925128436,44.0,0.0021186694072756166,843.2892579588545
sARCH,76.0,58113.08941278438,12222.197439132673,28.0,0.21012006819453324,2568.1289593976066
IUSDC,5608.0,13924.799883909987,199.441915,16.0,0.24296667514628628,48.45773897235824
FIN,2272.0,7928.869606387618,644.5788047577555,15.0,0.04479560856570571,28.87429982767886
VOID,158.0,820.6607190512766,1579.4189904983302,10.0,0.02328339809727055,36.7742411181618
USDS,5452.0,4270.914154952771,144.5259764455804,9.0,0.7486775592256947,108.20335528998737
BTCB,160.0,9697.338826516821,0.00027304305164272996,6.0,39154.481197747606,10.6908590317209
XCROWN,1274.0,8935.619010768885,4640.136518954081,4.0,0.0026688419295490557,12.383790900616448
finMICX,12144.0,724939.9410856257,1411.6631004828068,4.0,0.2733180884516741,385.8330601617243
TAP,9236.0,7.680346410544887,28442.31357602971,3.0,0.00030853564872952753,8.775467670548974
METX,11420.0,840.0273554977607,12021.807682196682,2.0,4.139237949807852e-05,0.49761122583440076
ICX,,,,,0.220639,
