IRC Token,Amount,No. of Transactions
BALN,436521.48710393574,3351
IWIN,91384.61140000394,2118
sICX,17018219.804248925,2084
IAM,19655.62673394094,2018
PGT,3000.000000000002,1800
bnUSD,607501.2959461653,1662
METX,255909.50734290795,828
UP,7.2134518433450365,140
TAP,1041355.9138052033,67
SEED,1066.1280430000002,39
LDX,825.0,27
ACT,1522.0,21
EPX,34.60000000000001,9
HGC,71750.0,4
SPORTS,70000.0,2
ICXIOU,53.87,1
uTAP,758.8286976102016,1
