to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,302001,0.0,System,41,302008,System
cx0000000000000000000000000000000000000000,15300,40.06179706249948,governance,5755,0,governance
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,4258,8.746198125,MyID_1,0,4258,MyID
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,3319,82.47408341249998,FRAMD Token,6134,741,FRAMD
hx11de4e28be4845de3ea392fd8d758655bf766ca7,3287,4.10875,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,2037,24.341253749999932,Relay_1,0,10107,Relay
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,1983,47.126432375,unknown_cx,0,0,unknown_cx
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,1746,16.40364637499999,MyID_2,1746,0,MyID
hx92b7608c53825241069a280982c4d92e1b228c84,1729,2.749109999999827,MyID_related_2,0,0,MyID
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,1577,18.64904912499996,"ICONbet
 DAOdice(new)",5308,4729,ICONbet
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1529,7.31080232499994,GangstaBet Crown,1650,0,GangstaBet
cxd47f7d943ad76a0403210501dab03d4daf1f6864,1137,13.912325249999954,"ICONbet
 Blackjack",2529,2930,ICONbet
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,615,68.09223423749998,CraftRewards,3778,33,Craft
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,584,72.21601476249998,bnUSD,4072,81,bnUSD
cx66d4d90f5f113eba575bf793570135f9b10cece1,529,17.373943374999993,balanced_loans,675,50,Balanced
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,488,76.24057319999999,omm_token,3648,156,Omm
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,487,124.10592832499998,omm_lending,16539,0,Omm
cxa0af3165c08318e988cb30993b3048335b94af6c,483,40.88479103749999,optimus_baln,1477,168,Optimus
cx9c4698411c6d9a780f605685153431dcda04609f,449,3.3338719999999786,Auction,1321,3,Craft
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,426,70.316207275,Inanis Treasury,341,45,Inanis
cxba62bb61baf8dd8b6a04633fe33806547785a00c,424,13.166436624999998,MyID_3,406,0,MyID
cx2dc662031f3d62bcdba4f63e9bf827767c847565,419,6.731888624999984,GangstaBet Skill,3078,3144,GangstaBet
cxaa99a164586883eed0322d62a31946dfa9491fa6,403,52.078518649999985,optimus_rewards,1406,14,Optimus
cx2609b924e33ef00b648a409245c7ea394c467824,394,43.44037669999999,balanced_sicx,2206,38,Balanced
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,373,47.80702794999999,Yetis,5167,5136,FRAMD
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,337,39.29296459999999,balanced_baln,2089,167,Balanced
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,306,0.3825,binance_hot,0,0,binance
cx14002628a4599380f391f708843044bc93dce27d,294,161.010387175,iAM Div,37008,37106,iAM 
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,272,7.618768474999991,balanced_rewards,903,0,Balanced
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,268,1.8818989374999928,NebulaMultiToken,328,0,Nebula
cx2e6d0fc0eca04965d06038c8406093337f085fcf,265,27.75539409999999,Craft,1460,29,Craft
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,232,43.018651424999995,Balanced Router,2498,94,Balanced
cx334db6519871cb2bfd154cec0905ced4ea142de1,228,0.9047498749999949,unknown_cx,0,0,unknown_cx
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,227,2.395553687499993,NebulaPlanetToken,396,0,Nebula
cx38fd2687b202caf4bd1bda55223578f39dbb6561,216,4.503376974999993,"ICONbet
 Mini Roulette(new)",678,434,ICONbet
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,206,14.550262737499995,CPS_Score,206,0,CPS_Score
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,187,21.779359137499995,gangstabet_token,1809,52,GangstaBet
cx203d9cd2a669be67177e997b8948ce2c35caffae,178,17.654272887499992,balanced_dividends,946,0,Balanced
cxcc711062b732ed14954008da8a5b5193b4d48618,168,0.3107999999999832,peek_1,0,0,peek
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,149,10.013392512499996,CROWN,990,19,GangstaBet
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,122,10.623793287499995,Finance Token,619,18,Optimus
cx8683d50b9f53275081e13b64fba9d6a56b7c575d,116,0.41148074999999357,gangstabet_trade,112,0,GangstaBet
cx943cf4a4e4e281d82b15ae0564bbdcbf8114b3ec,115,1.026835887499996,NebulaSpaceshipToken,211,0,Nebula
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,105,5.675145174999997,optimus_dividends,1165,0,Optimus
cx6cdbc291c73faf79366d35b1491b89217fdc6638,89,4.496220437499997,"ICONbet
 War",274,299,ICONbet
cx9fda786d3e7965ed9dc01321c85026653d6a5ff4,83,1.215928124999997,"ICONbet
 Jungle Jackpot",226,166,ICONbet
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,75,0.09375,unknown_hx,0,0,unknown_hx
cx8c6e313cd8d224cdcbd79f193e1f4d401d555b15,73,1.2434432749999984,Karma Custom Bond (Balanced),146,0,Balanced
cx588c4f625bf5c92ebb298eca5cb8a2dd52201b9a,65,1.108102699999999,Karma Custom Bond (Balanced),130,0,Balanced
hx68646780e14ee9097085f7280ab137c3633b4b5f,65,0.08125,kraken_hot,0,0,kraken
cxbb2871f468a3008f80b08fdde5b8b951583acf06,61,5.667785837499998,Stably_USD,392,3,Stably_USD
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,61,1.0870140624999982,"ICONbet
 Levels",94,58,ICONbet
cx44250a12074799e26fdeee75648ae47e2cc84219,57,1.0785418999999987,balanced_governance,13,0,Balanced
cx82c8c091b41413423579445032281bca5ac14fc0,56,0.2722224999999982,Craft,56,12,Craft
cxcaef4255ec5cb784594655fa5ff62ce09a4f8dfa,55,0.43403249999999993,peek_3,55,0,peek
cx5d86e0aa6d4cca09eb9d20ead1fc425b28d5b9eb,53,0.9042927874999993,Karma Custom Bond (Balanced),106,0,Balanced
cxae3034235540b924dfcc1b45836c293dcc82bfb7,51,6.315884024999998,ICON USD Coin,464,9,ICON USD Coin
hx133323c2e990994816b548a9e7eb080a5eac8031,47,0.058750000000000004,unknown_hx,0,0,unknown_hx
cx5b5a03cb525a1845d0af3a872d525b18a810acb0,45,0.8384257124999984,btp-0x38.bsc-BTCB,154,1,btp-0x38.bsc-BTCB
cx03c76787861eec166b25e744e52a82af963670eb,43,0.3627599999999991,"ICONbet
 Plinko",152,43,ICONbet
cx5d6e1482434085f30660efe30573304d629270e5,42,0.4262558749999989,"ICONbet
 Baccarat",136,139,ICONbet
cx43e2eec79eb76293c298f2b17aec06097be606e0,39,0.5250826624999991,balanced_staking,112,1,Balanced
cx841f29ec6ce98b527d49a275e87d427627f1afe5,36,3.909875249999999,OMM Delegation,0,0,Omm
cx384018e03aa8b739472c7a0645b70df97550e2c2,34,0.104850812499999,GangstaBet,34,0,GangstaBet
cx23a91ee3dd290486a9113a6a42429825d813de53,32,1.0095357249999988,BTP Message Center,63,43,BTP Message Center
hxa527f96d8b988a31083167f368105fc0f2ab1143,32,0.04,binance_us,0,0,binance
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,31,0.9883636374999972,Metanyx,95,1,Metanyx
hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,30,0.0375,huobi,0,0,huobi
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,29,0.03625,bithumb_3,0,0,bithumb
cxc83f6eaf7e123f656657ebac3b09bc7a38e32314,28,3.8384357624999987,Code Metal Rewards Distribution,1049,0,Code Metal Rewards Distribution
hx528b8367fd6eb4f91c40b9ebb124ca0eea153117,26,0.0325,unknown_hx,0,0,unknown_hx
cx32d5b6c3eff488b058feff88acec824abe7ed8ca,26,3.0686895624999995,Inanis Invictus VOID Token,148,4,Inanis
hxa390d24fdcba68515b492ffc553192802706a121,26,0.0325,bitvavo_hot,0,0,bitvavo
cxd1f08a2967de6374f52408396bfe2fe8183b2800,24,4.400356399999999,CODE METAL CODE Token,214,6,CODE METAL CODE Token
cx3fd4769e413657304d4928b95b88fd6eb53f9a8b,24,0.0656101499999997,iDoge,19,0,iDoge
hx85532472e789802a943bd34a8aeb86668bc23265,24,0.03,unkEx_c1,0,0,unkEx_c
cxedf34c9c3861d29c3132e59bf2a9a9810c248eae,23,22.35173585,Inanis Marketplace,113,20,Inanis
cx2d86ce51600803e187ce769129d1f6442bcefb5b,23,0.15573711249999939,CraftStaked,44,0,Craft
cx288d13e1b63563459a2ac6179f237711f6851cb5,23,0.5278345874999995,btp-0x38.bsc-ETH,102,3,btp-0x38.bsc-ETH
hx294c5d0699615fc8d92abfe464a2601612d11bf7,22,0.0275,funnel_1,0,0,funnel_1
