to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,302145,System,14,302152,System
cx0000000000000000000000000000000000000000,16.87127499999969,9568,governance,6638,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,3024.5800835874998,5561,BTP_2,0,5611,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,21.200825887499924,4899,Blobble Stake Token,5040,3,Blobble
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,335.6511283374999,4642,bnUSD,22432,535,bnUSD
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,17.22451576249981,4211,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,32.86235544999991,3818,FRAMD Token,1267,19,FRAMD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,12.94879326249993,2630,Relay_4,0,0,Relay
cx02da5d1c7f21d9d13534b326fa9a5b7234838221,72.98951946249996,2014,ICON Pyth verifier,0,0,ICON Pyth verifier
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,34.07620578749995,1874,GangstaVerse LootBox,11345,0,GangstaBet
cxa0af3165c08318e988cb30993b3048335b94af6c,61.46539146249997,1700,balanced_dex,5037,800,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,312.78429973749996,1613,balanced_router,18394,912,Balanced
cx5a0af85407c69945eb318d4ac18e9e842184163c,144.14150506249996,1588,GangWar Simulation,9739,1435,GangstaBet
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,66.17447492499994,1166,Injective,4762,34,Injective
cx288d13e1b63563459a2ac6179f237711f6851cb5,42.48434976249996,851,Ethereum,3129,22,Ethereum
cx508002ec116fbf3ab406329c0df28e70d7e75fb3,43.39132522499999,824,Sui,3853,99,Sui
cx2609b924e33ef00b648a409245c7ea394c467824,71.16332224999996,805,sICX,3707,181,sICX
cxa07f426062a1384bdd762afa6a87d123fbc81c75,17.937236537499974,729,xCall,877,1221,xCall
cx66a031cc3bd305c76371fb586e93801b948254f0,36.79037854999997,625,Avalanche,2681,25,Avalanche
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,22.966659437499988,505,Balanced Savings,1090,13,Balanced
cx66d4d90f5f113eba575bf793570135f9b10cece1,43.00472588749998,502,balanced_loans,1290,788,Balanced
hxb568381d35d3e7a6383200e8a0d30310af20b929,0.29875,239,binance_hot,0,0,binance
cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,10.803718237499998,229,Bitcoin,902,7,Bitcoin
cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,12.393147374999995,222,Binance Coin,944,5,binance
cxba62bb61baf8dd8b6a04633fe33806547785a00c,6.209907812499999,201,MyID_3,201,0,MyID
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,23.888029349999996,190,balanced_baln,1467,122,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,1.4169806249999957,150,MyID_2,150,0,MyID
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,8.419928187499995,134,balanced_rewards,402,185,Balanced
cx9c4698411c6d9a780f605685153431dcda04609f,1.7316648249999962,120,Auction,657,0,Craft
cx2dc662031f3d62bcdba4f63e9bf827767c847565,6.536501487499996,119,SkillScore,757,802,SkillScore
cxdada6921d08fbf37c6f228816852e58b219cc589,0.8464247249999975,109,unknown_cx,0,57,unknown_cx
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,19.6721448625,104,Inanis Treasury,12,0,Inanis
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,2.760937774999994,103,Balanced Asset Manager,398,194,Balanced
cx203d9cd2a669be67177e997b8948ce2c35caffae,16.575287724999995,100,balanced_dividends,900,10,Balanced
cx622bbab73698f37dbef53955fd3decffeb0b0c16,10.101662799999996,91,ICON IBC Handler,0,93,ICON IBC Handler
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,9.986035474999998,88,CROWN,794,55,GangstaBet
cx53f8ccd5426534f82cf10cb742de033e51da72fc,0.3704033624999998,86,GangWar Equipments,86,0,GangstaBet
cx59d899fce52cadd1feb5128ff5e6672f03943eec,0.6418431874999972,84,unknown_cx,0,53,unknown_cx
cx7baf94bd53b505353285ee4c4c050f9703581703,0.2799331749999966,81,GangWar Items,81,0,GangstaBet
cx2e6d0fc0eca04965d06038c8406093337f085fcf,6.548591587499997,78,Craft,569,15,Craft
hx68646780e14ee9097085f7280ab137c3633b4b5f,0.09625,77,kraken_hot,0,0,kraken
cx91a5817cf6e7adbcbcee9e8815c63f83d9a98afc,0.5834997249999968,74,unknown_cx,0,45,unknown_cx
cx28497aef34ec44ad2be9249daddfbe34b54f309a,1.3060757499999982,71,Balanced Bribe,71,0,Balanced
hx85532472e789802a943bd34a8aeb86668bc23265,0.0825,66,okx.com_01,0,0,okx.com_01
cx917f88460d4ebec1fd656d4dbe51131a37d16837,0.38339241249999806,58,unknown_cx,0,5,unknown_cx
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,7.5913080499999985,56,gangstabet_token,555,31,GangstaBet
cxe2da9f10bc6e2754347bde2ef73379bd398fd9f3,5.995289187499998,55,HVH,356,15,HVH
cx43e2eec79eb76293c298f2b17aec06097be606e0,0.7812846124999996,46,balanced_staking,138,3,Balanced
hx6b91c8dea3114de74ecfa85908b875778c2b599c,0.05625,45,bybit,0,0,bybit
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,15.123948162499998,45,CraftRewards,221,6,Craft
hx05a1d1c125186389be9fd5d31d6ad6c5ef418898,0.04875,39,unknown_hx,0,0,unknown_hx
cx441f6ff1c4cc799d527a99b90c9538bd1178d37b,0.2519854249999975,35,unknown_cx,0,7,unknown_cx
cxe7c05b43b3832c04735e7f109409ebcb9c19e664,4.6694735125,33,iAM ,297,26,iAM 
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,0.04,32,kucoin,0,0,kucoin
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0375,30,bithumb_03,0,0,bithumb
cx44250a12074799e26fdeee75648ae47e2cc84219,15.3828147125,29,balanced_governance,2,0,Balanced
cx8dc674ce709c518bf1a6058a2722a59f94b6fb7f,1.3256815249999991,27,balanced_staked_lp,60,27,Balanced
hx1b3e781a1c802c238e30e90aa1a6cee94f9bacbc,0.0325,26,unknown_hx,0,0,unknown_hx
hx2f1377f549e31534bcc7d02a1ba23c1a5d289f6f,0.0325,26,unknown_hx,0,0,unknown_hx
hx08c00af0c986fabcd46fdd7cac074c8243dc2eb2,0.0325,26,unknown_hx,0,0,unknown_hx
hx1adc2b41608d81704d775ff143f43ab6efe0d792,0.03125,25,unknown_hx,0,0,unknown_hx
cx8683d50b9f53275081e13b64fba9d6a56b7c575d,0.6391210999999993,23,gangstabet_trade,40,0,GangstaBet
hx97347e18238192e5066466a0a8865f1892c6be35,0.02875,23,upbit_hot_01,0,0,upbit
hx7151306086aa71f2036a79ee9b7a56e23be17373,0.0275,22,unknown_hx,0,0,unknown_hx
hxa390d24fdcba68515b492ffc553192802706a121,0.0275,22,bitvavo_hot,0,0,bitvavo
hxc3d06c16665450923c1430ea5cfbedf1fe7f9b93,0.0275,22,unknown_hx,0,0,unknown_hx
cx6f32b53c5e461fece3aa4b3af39ebf2967c86b45,0.13119454999999988,21,PresaleMultiToken,21,0,PresaleMultiToken
hx49b1556654e51f52d59a8222b4737ee7dccc6d1b,0.02625,21,upbit_cold_02,0,0,upbit
hx3e99155042f80946cc2867d64beb2404ff796cb3,0.02625,21,unknown_hx,0,0,unknown_hx
hx769f4c0044fc461a2b2528086eb160796246d8de,0.025,20,upbit_hot_03,0,0,upbit
cx553b05df18e9d7c00d8bf4675e579cbbb23c4b30,1.1269923499999988,20,OMM Fee Distribution,56,7,Omm
hx8acbfbf57dfc49f5fa9b1df2fc55fd9216b3e7aa,0.02375,19,unknown_hx,0,0,unknown_hx
hx133323c2e990994816b548a9e7eb080a5eac8031,0.02375,19,unknown_hx,0,0,unknown_hx
hxaa473ec1866d378db9fda76d3cd1d9de9ae6d406,0.02375,19,upbit_hot_02,0,0,upbit
cxe0252e6c1fe4040412811d83d13979e335287e45,1.4723597124999992,18,balanced_boosted_baln,48,33,Balanced
hx0384c56a749aac59612bc2cce65343eb4f12ccc9,0.0225,18,unknown_hx,0,0,unknown_hx
hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0225,18,huobi_01,0,0,huobi_01
cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f,1.6441061374999997,17,Archway USDC,150,0,Archway USDC
hx3770b6ac37402de04f6af4f5541cf68361fbf238,0.02,16,unknown_hx,0,0,unknown_hx
hx2a5705c60e3741f171cc8df40f883f76898c050a,0.02,16,unknown_hx,0,0,unknown_hx
hxe76a8703a40e86a119a1e1e5a392afa628d94923,0.02,16,unknown_hx,0,0,unknown_hx
hx5cb84c5948a03d8aa1b2abc475fb42fcc1bd72c9,0.02,16,unknown_hx,0,0,unknown_hx
hxe246d096a304780258480ca4d4bbf386c0df30e2,0.02,16,unknown_hx,0,0,unknown_hx
cx5b5a03cb525a1845d0af3a872d525b18a810acb0,1.9594184999999995,16,btp-0x38.bsc-BTCB,160,12,BTP
cxed0f02a1a61b483bd366021d68af8469414b7be8,3.6561647499999994,16,unknown_cx,196,56,unknown_cx
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,3.6517682999999996,15,omm_token,166,6,Omm
cx12a58f7ab2cf2b08b426c490a91a9cb03ea05176,2.5075110749999996,15,unknown_cx,188,195,unknown_cx
hx5af8bd1b5cdc321a53ead7a836601ce8e2c938c9,0.01875,15,unknown_hx,0,0,unknown_hx
hxf02e8eb680ae2d1959b3fde46d9f5ad2fe515508,0.01875,15,unknown_hx,0,0,unknown_hx
hx248b202df532c761f6fbcef8840305859f9f9356,0.01875,15,unknown_hx,0,0,unknown_hx
cxc7d2b2ea91af80d4535dbbee0318399d3aedb6b1,3.314366062499999,14,Hana Wallet Router,215,24,Hana Wallet Router
hx01eafac5088e878a00c09a4b84b0e38c36a374a7,0.0175,14,unknown_hx,0,0,unknown_hx
hxe3ae254c7b0eb1097dae224e5c19016f877b5763,0.0175,14,unknown_hx,0,0,unknown_hx
hxb611b26f8ef4c8d515de4d23f62316eb1ad842b9,0.0175,14,unknown_hx,0,0,unknown_hx
hx6820a240b4a92eb501c76ce303572407a3028fdf,0.01625,13,upbit_hot_04,0,0,upbit
cxd77007090899311f1afbcae86b49cfe817fc6810,0.11877489999999989,13,xCROWN,39,0,GangstaBet
cx334db6519871cb2bfd154cec0905ced4ea142de1,0.0427745624999999,13,unknown_cx,0,0,unknown_cx
cx384018e03aa8b739472c7a0645b70df97550e2c2,0.2482047124999995,12,GangstaBet,12,0,GangstaBet
hx0e2756108e96f9e265e2c3b77fc802975dd665d9,0.015,12,unknown_hx,0,0,unknown_hx
hx1b19a26a5c3ab69ed29695f6f2dd4b558d11d73c,0.015,12,unknown_hx,0,0,unknown_hx
hx025bd49bf305be7322a3c0906a4e1334f33a858b,0.015,12,unknown_hx,0,0,unknown_hx
hx73fd195001bfcc4c0d2a75cc805f5eca390c62c9,0.015,12,unknown_hx,0,0,unknown_hx
hxe3266aacf3d36a87eeabcdd6c5907fccf9f882bc,0.01375,11,unknown_hx,0,0,unknown_hx
hxd5ace539bf910635c2fa0e9c185d2d3c8d52c4cc,0.01375,11,binance.us,0,0,binance
hx14ca96f0c610d862bc164fad994e126a89d62525,0.01375,11,unknown_hx,0,0,unknown_hx
hx16a12628d78f25d83f836597ce225524de8d6027,0.01375,11,unknown_hx,0,0,unknown_hx
hx102454c4335116c494ce6cb9530a3d61e875c8eb,0.0125,10,unknown_hx,0,0,unknown_hx
hx8200d196492cf7cf659db6b016630228a1888565,0.0125,10,unknown_hx,0,0,unknown_hx
hx2098e1cd4ce172da6e8d2492047b1bf56712438c,0.0125,10,unknown_hx,0,0,unknown_hx
hx05d0dd049dff3baf33320efd3aefe0c21e573a66,0.01125,9,unknown_hx,0,0,unknown_hx
hxa19e501a370d95229de80af0a7d89bf4cfaa602b,0.01125,9,unknown_hx,0,0,unknown_hx
hxf0fa3e948b05eca500400a88c13808d0797e4850,0.01125,9,unknown_hx,0,0,unknown_hx
hx970eda4988e547df0de8324226fdf3e8ebc9734f,0.01125,9,unknown_hx,0,0,unknown_hx
hx570ca097ecabb140736b003cb274425f41d43d91,0.01125,9,unknown_hx,0,0,unknown_hx
hx8e957dff0fe7ec7464742f9b3e7b7be5db33a0ff,0.01125,9,unknown_hx,0,0,unknown_hx
hxb653e27dc06a2ed01e065c1cc511721fbeeec812,0.01125,9,unknown_hx,0,0,unknown_hx
cxc2f3ea1c84cac895b3ab05681705d472002bfb1f,7.8681529375,9,Mojos,2,0,Mojos
hx2bb6dd8c019fd27055374bef77eb5972d977f070,0.01125,9,unknown_hx,0,0,unknown_hx
hx6b6c6abe7f09d318e91c4e90241106b8369d1d6c,0.01,8,unknown_hx,0,0,unknown_hx
hx796a96a1d1693943c985e0b317eaac286c0f1546,0.01,8,unknown_hx,0,0,unknown_hx
hx795f83b453e3416fe259cb7785d9dcd9b41a4dab,0.01,8,unknown_hx,0,0,unknown_hx
hx6b0f294bded619aeaf81ea19edc76dc09663ab0c,0.01,8,unknown_hx,0,0,unknown_hx
hx8cf4caad199391a29ce1f8e8388179582fb05cfa,0.01,8,unknown_hx,0,0,unknown_hx
hx6b1a812f01ab686b0bb2beafdd3085310a419271,0.01,8,unknown_hx,0,0,unknown_hx
hxf84286b00c7b72528d018e7d95fcad558894c980,0.01,8,unknown_hx,0,0,unknown_hx
