to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
System,0.0,42249,System,0,85171,System
cx0000000000000000000000000000000000000000,7.994067500000005,5298,governance,2184,0,governance
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,4.729159999999977,2476,MyID_1,0,2524,MyID
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,13.629573500000072,2117,bnUSD,7191,1736,bnUSD
cx2609b924e33ef00b648a409245c7ea394c467824,19.40686300000004,1708,balanced_sicx,6452,1292,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,24.079521100000022,1631,Omm Lending Pool,24775,1,Omm
hx037c73025819e490e9a01a7e954f9b46d89b0245,2.3017400000000072,1441,MyID_related_1,0,0,MyID
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,11.585336000000007,1407,Omm Token,5021,1186,Omm
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,4.778084250000012,1350,Metanyx,2766,359,Metanyx
cxaf244cf3c7164fe6f996f398a9d99c4d4a85cf15,8.928061500000023,1065,balanced_airdrip,2170,0,Balanced
cxae3034235540b924dfcc1b45836c293dcc82bfb7,7.816906249999995,1063,ICON USD Coin,4997,743,ICON USD Coin
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,4.984374750000005,1041,balanced_baln,1999,427,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,8.695530499999874,964,MyID_2,964,0,MyID
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,1.935808000000001,891,balanced_rewards,1776,0,Balanced
cxbb2871f468a3008f80b08fdde5b8b951583acf06,5.903513000000001,836,Stably_USD,3766,591,Stably_USD
cxa0af3165c08318e988cb30993b3048335b94af6c,3.018249500000004,819,balanced_dex,2606,0,Balanced
cx203d9cd2a669be67177e997b8948ce2c35caffae,20.531902500000005,663,balanced_dividends,12621,0,Balanced
cx38fd2687b202caf4bd1bda55223578f39dbb6561,3.09688525,566,"ICONbet
 Mini Roulette(new)",1766,1140,ICONbet
