to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
System,43588,0.0,System,2,44161,System
cx0000000000000000000000000000000000000000,3335,5.956354999999997,governance,1465,0,governance
cx66f2ed0663d5aa7efe92ab41b1e0e19ac73007a4,1585,4.993286125000027,LambdaX,3166,0,LambdaX
hx92b7608c53825241069a280982c4d92e1b228c84,1437,2.2882150000000196,MyID_related_2,0,0,MyID
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,1382,19.771290962500306,"ICONbet
 DAOdice(new)",6224,4182,ICONbet
cxd47f7d943ad76a0403210501dab03d4daf1f6864,1267,14.018315375000032,"ICONbet
 Blackjack",2120,3623,ICONbet
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,1147,2.3560096875000327,MyID_1,0,1163,MyID
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,911,108.73121312499977,bnUSD,4035,36,bnUSD
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,874,4.595497875000013,Metanyx,1134,0,Metanyx
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,706,40.34884918749996,omm lending,12917,0,Omm
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,645,8.524533187499994,"ICONbet
 Levels",2262,645,ICONbet
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,559,2.984261624999968,balanced_rewards,654,70,Balanced
cxaa99a164586883eed0322d62a31946dfa9491fa6,531,10.460836100000007,OptimusRewards,2344,2,Optimus
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,511,2.877987000000017,Relay_1,0,585,Relay
cx9c4698411c6d9a780f605685153431dcda04609f,491,6.074873674999998,Auction,1323,0,Craft
hx11de4e28be4845de3ea392fd8d758655bf766ca7,483,0.6037499999999927,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx2609b924e33ef00b648a409245c7ea394c467824,463,55.11012956250004,balanced_sicx,2505,18,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,397,6.815391637499999,balanced_dex,1084,0,Balanced
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,391,18.584594812500004,balanced_baln,1646,30,Balanced
cx2e6d0fc0eca04965d06038c8406093337f085fcf,377,21.249299375,Craft,1705,5,Craft
cx203d9cd2a669be67177e997b8948ce2c35caffae,353,40.67262918749998,balanced_dividends,2516,0,Balanced
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,342,4.746702812499999,unknown_cx,1016,0,Craft
cx38fd2687b202caf4bd1bda55223578f39dbb6561,332,8.916390299999994,"ICONbet
 Mini Roulette(new)",1188,682,ICONbet
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,325,3.052964687499977,MyID_2,325,0,MyID
cx785d504f44b5d2c8dac04c5a1ecd75f18ee57d16,299,14.264671875,Finance Token,1628,5,Optimus
cx82c8c091b41413423579445032281bca5ac14fc0,273,3.2986789375000174,Craft,280,232,Craft
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,259,18.428752737499995,omm token,1912,5,Omm
cx2dc662031f3d62bcdba4f63e9bf827767c847565,244,3.4429774374999997,GangstaBet Skill,1576,1601,GangstaBet
cx66d4d90f5f113eba575bf793570135f9b10cece1,237,7.245643687499999,balanced_loans,938,50,Balanced
cx5d6e1482434085f30660efe30573304d629270e5,235,2.7711859375000016,"ICONbet
 Baccarat",912,845,ICONbet
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,174,25.21673087499998,Balanced Router,1702,26,Balanced
cx57d7acf8b5114b787ecdd99ca460c2272e4d9135,158,0.5572448749999996,NebulaPlanetToken,175,0,Nebula
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,150,2.1702901250000006,OptimusDividends,738,0,Optimus
hxc4193cda4a75526bf50896ec242d6713bb6b02a3,126,0.1575000000000001,binance_hot,0,0,binance
cxae3034235540b924dfcc1b45836c293dcc82bfb7,121,3.103081625,ICON USD Coin,581,1,ICON USD Coin
cx26b5b9990e78c6afe4f9d30776a43b1c19f7d85a,116,1.2860195000000003,"ICONbet
 Sic Bo",320,395,ICONbet
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,116,8.258311687499999,GangstaBet Token,780,4,GangstaBet
