to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,43166,System,4,43167,System
cx0000000000000000000000000000000000000000,3.6088324999999353,1992,governance,825,0,governance
cxd47f7d943ad76a0403210501dab03d4daf1f6864,7.527242937499974,774,"ICONbet
 Blackjack",1048,1977,ICONbet
cx369a5f4ce4f4648dfc96ba0c8229be0693b4eca2,3.249672612499991,755,Metanyx,850,0,Metanyx
hx92b7608c53825241069a280982c4d92e1b228c84,1.144799999999928,720,MyID_related_2,0,0,MyID
cxb0b6f777fba13d62961ad8ce11be7ef6c4b2bcc6,9.541147262499976,695,"ICONbet
 DAOdice(new)",3411,2543,ICONbet
cx9e3cadcc1a4be3323ea23371b84575abb32703ae,1.3248703124999999,645,MyID_1,0,645,MyID
hx11de4e28be4845de3ea392fd8d758655bf766ca7,0.6,480,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,9.774688774999994,454,FRAMD Token,787,96,FRAMD
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,4.011644312499998,427,MyID_2,427,0,MyID
cx69bcdf1753472c1444188ec3f5188657e30c8322,1.095385187499981,412,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx5d6e1482434085f30660efe30573304d629270e5,4.092986062499989,384,"ICONbet
 Baccarat",1362,1323,ICONbet
cx087b4164a87fdfb7b714f3bafe9dfb050fd6b132,2.0381664999999924,290,Relay_1,0,578,Relay
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,23.93548097499999,179,bnUSD,1369,22,bnUSD
cx299d88908ab371d586c8dfe0ed42899a899e6e5b,3.384674312499997,167,"ICONbet
 Levels",210,124,ICONbet
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,0.8553859124999955,119,NebulaMultiToken,163,0,Nebula
cx2609b924e33ef00b648a409245c7ea394c467824,16.684565999999997,113,balanced_sicx,714,11,Balanced
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,26.930629562499995,112,omm_lending,3952,0,Omm
cx2dc662031f3d62bcdba4f63e9bf827767c847565,2.0369159374999977,88,GangstaBet Skill,939,950,GangstaBet
cxaa99a164586883eed0322d62a31946dfa9491fa6,6.567329887499997,86,optimus_rewards,323,2,Optimus
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,14.952959487499996,85,CraftRewards,719,6,Craft
cxba62bb61baf8dd8b6a04633fe33806547785a00c,2.52350575,82,MyID_3,79,0,MyID
cx9c4698411c6d9a780f605685153431dcda04609f,0.5727125749999982,75,Auction,208,0,Craft
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,6.604901699999998,74,balanced_baln,331,16,Balanced
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,10.882674837499998,70,omm_token,500,32,Omm
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,4.263515224999998,61,balanced_rewards,224,0,Balanced
cxa0af3165c08318e988cb30993b3048335b94af6c,1.421333312499999,54,optimus_baln,184,0,Optimus
cx03c76787861eec166b25e744e52a82af963670eb,0.7492976874999953,53,"ICONbet
 Plinko",316,106,ICONbet
cx334db6519871cb2bfd154cec0905ced4ea142de1,0.2630414374999986,52,unknown_cx,0,0,unknown_cx
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,5.5960925874999985,51,gangstabet_token,485,11,GangstaBet
