IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,454.0,71.06839565461286,124.9740595352252,715.0,1.2081015150855527,150.98135067089763
FRMD,987.0,18044.407166747293,83251.32552903959,696.0,0.01043344159083729,868.597842267016
bnUSD,10059.0,1758441.1634966421,101869.09568225713,612.0,0.9976936622444375,101634.15114076012
sICX,12228.0,1663342.4806041056,209154.33531160885,416.0,0.28669945905423705,59964.43479268677
$unknown,,,22097.98345906459,136.0,,
GBET,2923.0,3917.571223841853,44733.776483018184,80.0,0.0013252952314755024,59.28546065883497
CROWN,1294.0,6952.651076870933,359267.0480282472,58.0,0.002338215547568428,840.0437974286607
BALN,16565.0,523050.46711337264,64856.48005276259,57.0,0.2260789146368947,14662.682617497978
FIN,2279.0,4417.9524237727155,1300.921662409581,40.0,0.01571117617954691,20.439009433905973
CFT,19457.0,42592.453848932135,70957.33149222482,39.0,0.0033660979404096705,238.84932739294422
AVAX,29.0,164595.9937658609,193.66643114954778,29.0,36.85267315019011,7137.12568731808
ETH,170.0,2921.042550160748,0.60224075192487,26.0,3383.0238520415687,2037.3948284332846
BNB,23.0,71021.96230492303,0.38657666317629324,24.0,575.310420388398,222.4015826042974
USDS,5459.0,1662.2251654152742,52.581383334439955,11.0,0.14770456110426564,7.766510147668601
archUSDC,41.0,11.082179508086707,5316.066564,10.0,1.0189874606518055,5417.005168706329
TAP,9238.0,5.0153232525737685,330154.6956212518,7.0,0.00012441100551351304,41.07487765724778
BTCB,165.0,6613.0211182244,5.3477342408279994e-06,6.0,62676.19682052589,0.33517564382200127
INJ,11.0,101324.93682912328,37.12238514589632,6.0,24.04482320595688,892.6011878165168
IUSDC,5615.0,23364.168977320664,0.331814,6.0,0.6427614903074922,0.2132772611448902
XCROWN,1294.0,6952.651076870933,77967.81660145517,5.0,0.002338215547568428,182.30556098748627
VOID,160.0,814.8567925912087,273.4603001496691,4.0,0.015090348949155254,4.126611352999239
oIUSDC,5615.0,23364.168977320664,1.1111689999999999,4.0,0.6427614903074922,0.7142166424234857
oUSDS,5459.0,1662.2251654152742,0.6382626959368416,4.0,0.14770456110426564,0.09427431137257654
sARCH,137.0,44999.03453076858,3629.208848893556,4.0,0.14061919036718984,510.33641000485284
OMM,13921.0,16050.72767105853,1840.9231473375667,3.0,0.004264722488190211,7.851026345480421
finMICX,12228.0,1663342.4806041056,0.0008942869185499861,2.0,0.28669945905423705,0.00025639157578756153
ICX,,,,,0.227324842,
