,date,Transactions (fees-incurring),other_msg_count,system_count,p2p_count,p2c_count,c2c_count,c2p_count,Active wallet count,cx_address_count,tx_fees_L1,tx_fees_DEX,Fees burned,Transactions (MA7),Transactions (MA30),Fees burned (MA7),Fees burned (MA30),Active wallet count (MA7),Active wallet count (MA30)
50,2024-01-11,18116.0,12017.0,42675.0,3205.0,6909.0,2289.0,5713.0,5120.0,116.0,559.9561412874998,0.0,559.9561412874998,39808.857142857145,22245.533333333333,403.9925278214284,253.43957490374987,5166.571428571428,4917.766666666666
51,2024-01-12,24416.0,18816.0,42547.0,9941.0,7140.0,2030.0,5305.0,5071.0,114.0,530.9180671624998,0.0,530.9180671624998,35512.57142857143,22705.433333333334,447.57142167321405,265.2893813108332,5198.0,5025.033333333334
52,2024-01-13,61178.0,54010.0,42617.0,45622.0,8442.0,1024.0,6090.0,5009.0,109.0,539.0271148874997,0.0,539.0271148874997,40079.28571428572,24128.6,498.9449174107141,277.92605127791654,5207.571428571428,5024.833333333333
53,2024-01-14,60866.0,54202.0,42607.0,45778.0,8121.0,996.0,5971.0,4989.0,98.0,536.5087700999998,0.0,536.5087700999998,46919.71428571428,25702.766666666666,556.4243992267855,292.14620981291654,5205.571428571428,5024.333333333333
54,2024-01-15,60327.0,54946.0,42759.0,45349.0,8084.0,1378.0,5516.0,5774.0,107.0,401.5827028624998,0.0,401.5827028624998,47889.857142857145,27277.166666666668,525.3692262999997,301.9580473804165,5197.714285714285,5053.066666666667
55,2024-01-16,19876.0,15315.0,43026.0,7565.0,5771.0,1297.0,5243.0,5167.0,101.0,157.23032157499986,0.0,157.23032157499986,42491.0,27516.233333333334,466.33455479464266,303.2207441420832,5212.571428571428,5059.933333333333
56,2024-01-17,13150.0,9278.0,43059.0,2321.0,4804.0,1041.0,4984.0,4973.0,103.0,132.22030616249987,0.0,132.22030616249987,36847.0,27406.466666666667,408.20620343392835,300.40008391624986,5157.571428571428,5055.8
57,2024-01-18,15293.0,10368.0,43072.0,2632.0,5616.0,1708.0,5337.0,5124.0,109.0,176.19451683749986,0.0,176.19451683749986,36443.71428571428,27450.5,353.3831142267855,300.9680269799999,5158.142857142857,5056.7
58,2024-01-19,19260.0,11097.0,43008.0,2997.0,8745.0,1246.0,6272.0,4927.0,104.0,213.28187287499983,0.0,213.28187287499983,35707.142857142855,27497.833333333332,308.00651504285696,300.8094340899998,5137.571428571428,5026.966666666666
59,2024-01-20,17287.0,10684.0,43093.0,2771.0,7493.0,1104.0,5919.0,4929.0,102.0,168.15006808749985,0.0,168.15006808749985,29437.0,27576.033333333333,255.0240797857141,301.62066935874986,5126.142857142857,5020.0
60,2024-01-21,8524.0,4359.0,33292.0,2334.0,4901.0,585.0,704.0,1619.0,91.0,84.5827248249999,0.0,84.5827248249999,21959.571428571428,27396.166666666668,190.46321617499984,298.9448228599998,4644.714285714285,4905.166666666667
61,2024-01-22,15447.0,11127.0,43106.0,2387.0,6999.0,871.0,5190.0,5814.0,104.0,137.86556421249986,0.0,137.86556421249986,15548.142857142857,27457.866666666665,152.78933922499985,299.96197278249986,4650.428571428572,4929.233333333334
62,2024-01-23,14017.0,9651.0,43093.0,2361.0,5149.0,1412.0,5095.0,4915.0,103.0,153.12201296249987,0.0,153.12201296249987,14711.142857142857,27471.033333333333,152.2024379946427,301.04619862333317,4614.428571428572,4927.2
63,2024-01-24,13061.0,9221.0,43088.0,2248.0,5321.0,584.0,4908.0,4946.0,100.0,109.80153794999988,0.0,109.80153794999988,14698.42857142857,27470.666666666668,148.99975682142843,300.72362605916646,4610.571428571428,4925.9
64,2024-01-25,15078.0,10034.0,43058.0,2596.0,5860.0,1164.0,5458.0,5014.0,111.0,185.98945047499987,0.0,185.98945047499987,14667.714285714286,27513.2,150.399033055357,301.98100330124987,4594.857142857143,4924.2
65,2024-01-26,14881.0,10388.0,43068.0,2406.0,5867.0,1269.0,5339.0,5020.0,104.0,193.89721726249988,0.0,193.89721726249988,14042.142857142857,27415.4,147.62979653928556,304.59156519874983,4608.142857142857,4902.4
66,2024-01-27,13740.0,9292.0,43124.0,2420.0,5432.0,844.0,5044.0,4927.0,104.0,152.35777468749987,0.0,152.35777468749987,13535.42857142857,27319.733333333334,145.37375462499986,304.91298349958316,4607.857142857143,4895.1
67,2024-01-28,19166.0,11521.0,43170.0,3414.0,7916.0,1767.0,6069.0,5066.0,114.0,181.29172878749984,0.0,181.29172878749984,15055.714285714286,27460.1,159.1893266196427,297.2484628095832,5100.285714285715,4892.4
68,2024-01-29,15668.0,11008.0,43074.0,2679.0,6713.0,932.0,5344.0,5682.0,111.0,156.77839909999983,0.0,156.77839909999983,15087.285714285714,27503.266666666666,161.89116017499987,287.1061498299999,5081.428571428572,4919.633333333333
69,2024-01-30,17802.0,10978.0,43074.0,2718.0,7578.0,1671.0,5835.0,5174.0,102.0,171.57822789999986,0.0,171.57822789999986,15628.0,27610.033333333333,164.52776230892843,276.96660366583313,5118.428571428572,4929.2
70,2024-01-31,16953.0,10987.0,43079.0,3037.0,6621.0,1742.0,5553.0,5120.0,98.0,185.88483064999983,0.0,185.88483064999983,16184.0,27885.366666666665,175.39680412321414,269.85111851749986,5143.285714285715,5042.7
71,2024-02-01,19572.0,11528.0,43067.0,2916.0,9110.0,1302.0,6244.0,5117.0,100.0,171.96912869999983,0.0,171.96912869999983,16826.0,28042.2,173.39390101249984,267.7189581095832,5158.0,5015.9
72,2024-02-02,15029.0,10433.0,43039.0,2257.0,6211.0,1182.0,5379.0,4921.0,115.0,177.59880339999987,0.0,177.59880339999987,16847.14285714286,27647.6,171.06555617499984,268.2571253637499,5143.857142857143,5016.966666666666
73,2024-02-03,14507.0,10276.0,43111.0,2599.0,5596.0,1281.0,5031.0,5023.0,95.0,139.05572147499987,0.0,139.05572147499987,16956.714285714286,26125.333333333332,169.1652628589284,262.82781858958316,5157.571428571428,5016.233333333334
74,2024-02-04,14002.0,9951.0,43113.0,2632.0,5060.0,1296.0,5014.0,4908.0,107.0,140.32012206249988,0.0,140.32012206249988,16219.0,24775.733333333334,163.31217618392841,259.9762956516665,5135.0,5018.133333333333
75,2024-02-05,20136.0,11898.0,43097.0,3032.0,9404.0,1284.0,6416.0,5104.0,110.0,199.8856728749998,0.1,199.9856728749998,16857.285714285714,24473.233333333334,169.48464386607128,260.6620632566665,5052.428571428572,5023.533333333334
76,2024-02-06,20944.0,14342.0,43070.0,2842.0,10837.0,1274.0,5991.0,5776.0,116.0,1772.5409139249996,0.0,1772.5409139249996,17306.14285714286,24738.6,398.1935990124998,315.2750138079165,5138.428571428572,5049.3
77,2024-02-07,19958.0,14401.0,43151.0,2847.0,10294.0,1155.0,5662.0,5071.0,111.0,2320.7593347375,0.0,2320.7593347375,17735.428571428572,23619.333333333332,703.1756710249998,372.0013611874998,5131.428571428572,5024.033333333334
78,2024-02-08,18837.0,13098.0,43156.0,2780.0,9123.0,1295.0,5639.0,4939.0,113.0,2210.1515435125,0.0,2210.1515435125,17630.428571428572,22324.966666666667,994.3445874267857,426.6573119008332,5106.0,5019.9
79,2024-02-09,16072.0,11843.0,43177.0,2570.0,6851.0,1438.0,5213.0,5094.0,112.0,1306.4084896125,0.0,1306.4084896125,17779.428571428572,21105.433333333334,1155.6031140285713,452.2336360316665,5130.714285714285,5011.1
80,2024-02-10,14029.0,10049.0,43183.0,2728.0,5111.0,1104.0,5086.0,4955.0,109.0,154.3713585624999,0.0,154.3713585624999,17711.14285714286,20969.2,1157.7910621839285,438.71414327416653,5121.0,5005.6
81,2024-02-11,10410.0,5763.0,43170.0,2420.0,6162.0,809.0,1019.0,1808.0,97.0,106.43884071249988,0.0,106.43884071249988,17198.0,20502.333333333332,1152.9508791339285,424.5648357258332,4678.142857142857,4896.833333333333
82,2024-02-12,17122.0,12263.0,43137.0,2463.0,6659.0,2440.0,5560.0,5684.0,114.0,223.43970629999987,0.0,223.43970629999987,16767.428571428572,19033.8,1156.3014553374999,414.0452554395832,4761.0,4919.333333333333
83,2024-02-13,15234.0,10844.0,43143.0,2814.0,5651.0,1502.0,5267.0,5063.0,115.0,163.01017552499985,0.0,163.01017552499985,15951.714285714286,17512.733333333334,926.3684927089286,401.5953022870832,4659.142857142857,4921.8
84,2024-02-14,20007.0,13438.0,43165.0,2594.0,7243.0,4394.0,5776.0,5107.0,116.0,335.56057216249985,0.0,335.56057216249985,15958.714285714286,16168.733333333334,642.7686694839285,399.3945645970832,4664.285714285715,4899.566666666667
85,2024-02-15,17796.0,12484.0,43181.0,2741.0,6505.0,3022.0,5528.0,5259.0,123.0,227.20587902499983,0.0,227.20587902499983,15810.0,16099.4,359.4907174142856,401.72708317874987,4710.0,4902.633333333333
86,2024-02-16,15196.0,10808.0,43172.0,2269.0,6057.0,1615.0,5255.0,4966.0,113.0,307.79187522499984,0.1241894266917725,307.9160646516916,15684.857142857143,16167.6,216.84894241988442,407.5836084617229,4691.714285714285,4902.4
87,2024-02-17,9239.0,5206.0,33948.0,2099.0,5447.0,1068.0,625.0,1675.0,103.0,341.60670123749986,0.0,341.60670123749986,15000.57142857143,15965.8,243.59684851631297,413.0973479417229,4223.142857142857,4787.433333333333
88,2024-02-18,9989.0,6149.0,33077.0,2046.0,6010.0,1359.0,574.0,1643.0,97.0,1196.7514776125,0.0,1196.7514776125,14940.42857142857,15656.766666666666,399.3557966448844,445.87966809963956,4199.571428571428,4677.966666666666
89,2024-02-19,18279.0,13292.0,43138.0,2621.0,8724.0,1689.0,5245.0,5225.0,118.0,2190.671657925,0.0,2190.671657925,15105.714285714286,15689.833333333334,680.388932591313,513.2970544275563,4134.0,4687.833333333333
90,2024-02-20,19659.0,14017.0,43151.0,2722.0,8589.0,2937.0,5411.0,5093.0,119.0,1910.8793601,579.6288220598433,2490.5081821598433,15737.857142857143,16061.0,1012.8886478248621,593.494569672051,4138.285714285715,4803.633333333333
91,2024-02-21,15971.0,11616.0,43166.0,2315.0,6794.0,1690.0,5172.0,5138.0,112.0,528.8609529749998,0.0,528.8609529749998,15161.285714285714,16078.466666666667,1040.5029879409335,606.5277492974676,4142.714285714285,4781.1
92,2024-02-22,16546.0,11785.0,43164.0,2305.0,7084.0,1731.0,5426.0,5075.0,127.0,600.2851308999998,704.6648281357245,1304.9499590357243,14982.714285714286,16162.766666666666,1194.4664279424655,644.9220141665752,4116.428571428572,4786.433333333333
93,2024-02-23,17099.0,12130.0,43171.0,2234.0,7538.0,1962.0,5365.0,5068.0,119.0,572.7818021499997,0.0,572.7818021499997,15254.57142857143,16297.366666666667,1232.304390442224,660.3546896399085,4131.0,4790.5
94,2024-02-24,15710.0,11179.0,43168.0,2391.0,6208.0,1887.0,5224.0,5026.0,119.0,502.5271805999999,0.0,502.5271805999999,16179.0,16318.433333333332,1255.2930303511525,670.9059473107419,4609.714285714285,4790.9
95,2024-02-25,16393.0,11158.0,43175.0,2527.0,6812.0,1811.0,5243.0,5180.0,117.0,511.2437958249999,775.1438031080861,1286.3875989330859,17093.85714285714,16368.833333333334,1268.0981905398075,707.3222933664281,5115.0,4796.233333333334
96,2024-02-26,19785.0,13400.0,43177.0,2856.0,8344.0,3020.0,5565.0,5951.0,121.0,562.9494697749998,0.0,562.9494697749998,17309.0,16570.333333333332,1035.5664493755219,721.008683202678,5218.714285714285,4830.366666666667
97,2024-02-27,16771.0,11573.0,43168.0,2706.0,6568.0,2121.0,5376.0,5325.0,117.0,492.7884337499999,1332.0391132751338,1824.8275470251338,16896.428571428572,16490.5,940.4692157848491,775.7932104772659,5251.857142857143,4839.0
98,2024-02-28,23250.0,14098.0,43171.0,2799.0,8651.0,5930.0,5870.0,5292.0,124.0,647.7457015124999,0.0,647.7457015124999,17936.285714285714,16743.233333333334,957.4527512902062,792.1587872243492,5273.857142857143,4826.0
99,2024-02-29,21646.0,13703.0,43171.0,3269.0,8623.0,3769.0,5985.0,5348.0,132.0,684.7030375374998,782.0501618920466,1466.7531994295464,18664.85714285714,16871.366666666665,980.5674999178949,835.331286275334,5312.857142857143,4831.8
100,2024-03-01,20136.0,13112.0,43153.0,3034.0,7734.0,3393.0,5975.0,5278.0,126.0,639.1846260624998,0.0,639.1846260624998,19098.714285714286,16977.466666666667,990.0536176196808,850.4412794557506,5342.857142857143,4837.066666666667
101,2024-03-02,18532.0,12162.0,43175.0,3215.0,7546.0,2284.0,5487.0,5340.0,127.0,543.9507482374999,0.0,543.9507482374999,19501.85714285714,16942.8,995.9712701393237,862.8406667736674,5387.714285714285,4844.5
102,2024-03-03,13034.0,7195.0,43162.0,2491.0,6943.0,2554.0,1046.0,1910.0,110.0,505.9904650749999,0.0,505.9904650749999,19022.0,16876.3,884.4859653024541,873.7870554961675,4920.571428571428,4744.133333333333
103,2024-03-04,24727.0,16454.0,43168.0,3879.0,9989.0,4728.0,6131.0,6227.0,130.0,701.7955176249998,1882.9027415729724,2584.698259197972,19728.0,17216.966666666667,1173.3072209343075,955.3084734202664,4960.0,4784.266666666666
104,2024-03-05,25515.0,15444.0,43167.0,3846.0,9381.0,6033.0,6255.0,5449.0,137.0,819.7490280124998,799.7891171337624,1619.5381451462622,20977.14285714286,17600.733333333334,1143.9801635230401,1004.615740856392,4977.714285714285,4802.3
105,2024-03-06,18951.0,12952.0,43173.0,3118.0,7452.0,2912.0,5469.0,5314.0,136.0,444.7559313499997,1114.1921342699152,1558.9480656199148,20363.0,17561.233333333334,1274.1519298240994,1049.9144872812224,4980.857142857143,4809.3
106,2024-03-07,19340.0,13528.0,43144.0,2967.0,8275.0,2601.0,5497.0,5253.0,140.0,782.5671846249998,3006.3461695810474,3788.913354206047,20033.571428571428,17507.766666666666,1605.8890947921707,1117.1269019572574,4967.285714285715,4791.866666666667
107,2024-03-08,15790.0,11044.0,43132.0,2324.0,6418.0,1813.0,5235.0,5153.0,125.0,597.0043373749999,0.0,597.0043373749999,19412.714285714286,17368.833333333332,1599.863339265385,1059.6684020451742,4949.428571428572,4794.6
108,2024-03-09,17504.0,12135.0,43164.0,3159.0,6786.0,1991.0,5568.0,5132.0,126.0,612.2941056499998,0.0,612.2941056499998,19265.85714285714,17324.4,1609.6266760385993,1006.4064874497574,4919.714285714285,4801.033333333334
109,2024-03-10,21947.0,17506.0,43178.0,4082.0,8397.0,3822.0,5646.0,5502.0,131.0,705.6509353749998,0.0,705.6509353749998,20539.14285714286,17520.233333333334,1638.149600367171,986.3812356418406,5432.857142857143,4814.633333333333
110,2024-03-11,17612.0,12421.0,43178.0,3188.0,6930.0,2151.0,5343.0,5301.0,123.0,515.3051845374998,0.0,515.3051845374998,19522.714285714286,17639.666666666668,1342.5220182728176,998.4123631743406,5300.571428571428,4826.166666666667
111,2024-03-12,17839.0,12521.0,43149.0,3051.0,7022.0,2409.0,5357.0,5268.0,134.0,669.7817231999998,5525.865884711662,6195.647607911662,18426.14285714286,17887.3,1996.2519415250176,1201.385988747646,5274.714285714285,4941.5
112,2024-03-13,19147.0,13406.0,43175.0,3064.0,7933.0,2660.0,5490.0,5889.0,131.0,591.8957885624998,3556.3193048799294,4148.215093442429,18454.14285714286,17954.8,2366.147231213948,1332.211834985727,5356.857142857143,4948.333333333333
113,2024-03-14,14533.0,8623.0,43176.0,3213.0,7673.0,2614.0,1033.0,1967.0,125.0,215.6245755499997,0.0,215.6245755499997,17767.428571428572,17931.433333333334,1855.6774056916558,1333.9656483198937,4887.428571428572,4845.133333333333
114,2024-03-15,18402.0,12226.0,43167.0,2774.0,7346.0,2924.0,5358.0,4998.0,126.0,357.77226937499984,1798.648464189624,2156.420733564624,18140.571428571428,17877.933333333334,2078.4511765758875,1394.6609870332977,4865.285714285715,4841.5
115,2024-03-16,16251.0,11951.0,43173.0,2478.0,7114.0,1481.0,5178.0,4986.0,117.0,1010.9263354249998,0.0,1010.9263354249998,17961.571428571428,17826.433333333334,2135.3986379723165,1420.7850022466312,4844.428571428572,4832.4
116,2024-03-17,15693.0,10932.0,43177.0,2359.0,6355.0,1978.0,5001.0,4969.0,114.0,623.0810362999998,0.0,623.0810362999998,17068.14285714286,17843.0,2123.602938104459,1431.2905013015745,4768.285714285715,4832.5
117,2024-03-18,16646.0,11330.0,43179.0,2313.0,6706.0,2231.0,5396.0,5048.0,122.0,510.78306647499977,938.88178715311,1449.6648536281098,16930.14285714286,18089.9,2257.082890831689,1468.2257730479284,4732.142857142857,4944.933333333333
118,2024-03-19,22899.0,15460.0,43165.0,3212.0,10980.0,3264.0,5443.0,4998.0,128.0,940.0044366124996,121.33519459884336,1061.339631211343,17653.0,18520.233333333334,1523.6103227316437,1463.7120448345565,4693.571428571428,5056.766666666666
119,2024-03-20,20448.0,13499.0,43166.0,2467.0,8920.0,3606.0,5455.0,5031.0,128.0,693.1128140624999,0.0,693.1128140624999,17838.85714285714,18592.533333333333,1030.0242828202252,1413.7934167058063,4571.0,5050.3
120,2024-03-21,18861.0,13311.0,43167.0,2570.0,8491.0,2447.0,5353.0,5063.0,125.0,648.4016238624998,0.0,648.4016238624998,18457.14285714286,18565.933333333334,1091.8495754362966,1352.3898647625615,5013.285714285715,5049.3
