,date,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx),Regular & Interal Tx,Regular & Interal Tx (MA7),Regular & Interal Tx (MA30),Fees burned (MA7),Fees burned (MA30)
36,2023-09-09,48579,123.32194202499991,11261,48851,59840,61459.0,75447.16666666667,129.3121570642856,164.41119751541655
37,2023-09-10,49182,121.7313217499999,11904,49230,61086,61751.0,74491.83333333333,129.1635466267856,162.55293629416659
38,2023-09-11,51697,168.59483677499986,15107,49160,66804,61727.71428571428,73290.7,127.61996557321417,162.71768032458326
39,2023-09-12,49459,125.2877858874999,12348,49143,61807,61840.857142857145,71745.56666666667,127.54949682142846,159.97356480291657
40,2023-09-13,48856,109.50371723749991,6648,43512,55504,61038.857142857145,69947.1,126.11823121249991,154.15047217208323
41,2023-09-14,49750,162.1914982499999,17445,54199,67195,61910.857142857145,68637.0,131.86914761071418,152.08402042249992
42,2023-09-15,49683,191.2862241874999,15262,49052,64945,62454.42857142857,68844.6,143.1310465874999,152.68882373208325
43,2023-09-16,49249,139.4454659749999,12644,49123,61893,62747.71428571428,68547.7,145.43440715178562,148.8893855579166
44,2023-09-17,49264,145.42282161249992,13099,50091,62363,62930.142857142855,68526.26666666666,148.81890713214275,148.37663080583323
45,2023-09-18,50480,132.91049571249988,14179,49074,64659,62623.71428571428,68625.73333333334,143.72114412321417,148.63463472208323
46,2023-09-19,48971,137.2788524874999,12446,48939,61417,62568.0,68615.0,145.43415363749992,148.94361507583326
47,2023-09-20,49458,151.2483415374999,13405,49098,62863,63619.28571428572,68118.03333333334,151.39767139464274,146.56266544291654
48,2023-09-21,49311,160.1777956249999,12744,49094,62055,62885.0,66655.56666666667,151.10999959107133,144.55669307791658
49,2023-09-22,49413,120.05361342499992,11838,48941,61251,62357.28571428572,65166.4,140.93391233928563,141.97054173583322
50,2023-09-23,48953,97.60749444999992,11084,48967,60037,62092.142857142855,63669.8,134.95705926428562,138.5154433004166
51,2023-09-24,48957,115.80657163749991,11411,49026,60368,61807.142857142855,62214.9,130.72616641071417,136.8480339574999
52,2023-09-25,50702,150.13408431249988,13665,49165,64367,61765.42857142857,62057.86666666667,133.18667906785706,137.96842086874992
53,2023-09-26,48158,102.92705106249991,6651,43711,54809,60821.42857142857,61878.6,128.2792788642856,137.7816133374999
54,2023-09-27,47809,68.10701186249993,5038,43667,52847,59390.57142857143,61577.46666666667,116.40194605357134,135.53530402041656
55,2023-09-28,47961,201.2522040374999,5999,43538,53960,58234.142857142855,61255.7,122.26971868392847,135.98583919583322
56,2023-09-29,48551,82.47455587499992,5679,43570,54230,57231.142857142855,60857.6,116.90128189107135,132.80127842541657
57,2023-09-30,48865,88.1437961874999,6683,43971,55548,56589.857142857145,60592.2,115.54932499642848,130.7505311374999
58,2023-10-01,51305,138.3933744499999,9681,43998,60986,56678.142857142855,60729.933333333334,118.7760111124999,131.39293144541656
59,2023-10-02,51037,129.56098646249987,9604,43690,60641,56145.857142857145,60728.26666666667,115.83699713392848,131.4908333416666
60,2023-10-03,49151,153.3753967499999,8437,44118,57588,56542.857142857145,60679.8,123.04390366071418,132.51096007291656
61,2023-10-04,49172,103.09719139999991,6573,43816,55745,56956.857142857145,60305.73333333333,128.0425007374999,129.96753631458324
62,2023-10-05,48439,93.1001764999999,6615,43680,55054,57113.142857142855,60107.03333333333,112.59221108928561,128.87817329291656
63,2023-10-06,48864,97.46986572499988,6650,43408,55514,57296.57142857143,59920.23333333333,114.73439821071418,128.1430829337499
64,2023-10-07,48357,104.5882066249999,6606,43595,54963,57213.0,59715.96666666667,117.0835997017856,127.56485370583323
65,2023-10-08,48876,177.1503006874999,6863,43613,55739,56463.42857142857,59535.933333333334,122.6203034499999,129.7214326837499
66,2023-10-09,49272,149.14927712499988,8308,43786,57580,56026.142857142855,59460.6,125.4186306874999,130.5823438537499
67,2023-10-10,48894,104.9278340874999,7154,43974,56048,55806.142857142855,59292.666666666664,118.49755030714275,130.02222759833322
68,2023-10-11,48783,93.21280811249991,6031,43521,54814,55673.142857142855,58893.0,117.08549555178561,127.50949330958323
69,2023-10-12,49482,91.3103652124999,6376,43807,55858,55788.0,58694.7,116.8298082249999,126.37691262041656
70,2023-10-13,49010,128.6910364249999,6763,43534,55773,55825.0,58703.666666666664,121.28997546785705,127.01648992666657
71,2023-10-14,48655,77.5212582249999,5561,43929,54216,55718.28571428572,58271.03333333333,117.42326855357133,124.1941485924999
72,2023-10-15,49659,119.14717644999988,6846,43628,56505,55827.71428571428,57989.7,109.13710794821418,121.78951366791657
73,2023-10-16,49392,115.43630674999989,7213,44414,56605,55688.42857142857,57813.433333333334,104.32096932321419,120.98920836041657
74,2023-10-17,50779,171.58121381249987,12109,48079,62888,56665.57142857143,57830.933333333334,113.84288071249989,121.86115476708324
75,2023-10-18,49736,132.73797057499988,11391,47994,61127,57567.42857142857,57713.2,119.48933249285703,121.85540392916657
76,2023-10-19,49638,144.2630858374999,11465,48227,61103,58316.71428571428,57702.73333333333,127.05400686785701,122.0882117074999
77,2023-10-20,51068,191.46461667499983,14490,48534,65558,59714.57142857143,57792.566666666666,136.0216611892856,123.42875421208323
78,2023-10-21,49206,192.5705871624999,12053,48278,61259,60720.71428571428,57766.03333333333,152.45727960892845,124.5085139299999
79,2023-10-22,49290,176.1396497749999,11338,48155,60628,61309.71428571428,57745.26666666667,160.5990615124999,126.37804847499989
80,2023-10-23,49042,166.33208429999988,13921,49015,62963,62218.0,57842.8,167.86988687678559,128.66886813666656
81,2023-10-26,49200,165.09795082499988,12672,48337,61872,62072.857142857145,57892.933333333334,166.94370644999987,130.31191410958323
82,2023-10-27,48627,150.9839945374999,10138,48204,58765,61735.42857142857,57706.2,169.5502813017856,130.34024445041658
83,2023-10-28,48816,120.9338594499999,10392,48049,59208,61464.71428571428,57852.833333333336,166.21753467499988,130.94047139666657
84,2023-10-29,48414,131.9541150124999,10910,48194,59324,60574.142857142855,58068.73333333333,157.7160344374999,133.06870816833322
85,2023-10-30,50702,146.36015963749986,13361,48364,64063,60974.71428571428,58405.5,151.11454479107132,131.2389733549999
86,2023-10-31,50159,224.90912513749987,14786,48224,64945,61591.42857142857,58762.666666666664,158.08161269999988,135.98679233041656
87,2023-11-01,49404,165.50307807499988,12395,48262,61799,61425.142857142855,58971.03333333333,157.9631832392856,138.56543505999988
88,2023-11-02,48932,141.3632258249999,11516,48058,60448,61221.71428571428,58953.1,154.57250823928558,138.66443010583322
89,2023-11-03,48544,130.3132913124999,10478,48225,59022,61258.42857142857,58899.13333333333,151.61955063571418,138.68950693416656
90,2023-11-04,48674,152.8769003249999,11591,48219,60265,61409.42857142857,58988.36666666667,156.1828421892856,138.67289038666655
91,2023-11-05,48897,139.6690270249999,11532,48108,60429,61567.28571428572,59144.5,157.2849724767856,139.89195157416654
92,2023-11-06,50432,198.54359453749987,13566,48158,63998,61558.0,59442.63333333333,164.7397488910713,143.40673217541655
93,2023-11-07,49084,147.6656669499999,11909,47987,60993,60993.42857142857,59625.26666666667,153.7049691499999,145.07992554958324
94,2023-11-08,48860,135.9113902874999,11383,48135,60243,60771.142857142855,59801.26666666667,149.47758518035704,146.12403167166656
95,2023-11-09,63848,216.04274747499989,13479,48030,77327,63182.42857142857,60520.86666666667,160.1460882732142,147.4204465645832
96,2023-11-10,80738,187.62026198749987,12976,48523,93714,68138.42857142857,61725.333333333336,168.33279836964275,148.70281272666656
97,2023-11-11,94027,306.43731058749984,15985,48399,110012,75245.14285714286,63524.13333333333,190.26999983571415,155.41979527666658
98,2023-11-12,95383,420.5689949249999,21115,48391,116498,83255.0,65580.26666666666,230.3985666785713,166.33166817041655
99,2023-11-14,78296,297.62665511249986,10747,43827,89043,86832.85714285714,66686.43333333333,244.55328961785705,173.20887783374985
100,2023-11-15,92778,255.2030013624999,17094,52660,109872,93815.57142857143,68489.73333333334,259.91576596249985,177.42594333166653
101,2023-11-16,92893,360.8028430249999,14946,48174,107839,100615.0,70277.16666666667,292.0431163535713,186.8686628249999
102,2023-11-17,92922,264.39110127499987,14939,48464,107861,104977.0,71989.03333333334,298.95002403928555,191.7101269858332
103,2023-11-18,83275,177.6537187749999,11219,47993,94494,105088.42857142857,73252.0,297.5262321517856,193.78404071999987
104,2023-11-19,92052,211.7987800624999,12420,48345,104472,104297.0,74638.13333333333,284.0064420767856,195.12462626166655
105,2023-11-20,83246,182.1296031749999,10860,48266,94106,101098.14285714286,75737.43333333333,249.94367182678562,196.77101401499988
106,2023-11-21,92779,369.5100402374999,11071,48194,103850,103213.42857142857,77162.33333333333,260.21272684464276,204.27924582833322
107,2023-11-22,91301,228.28275709999983,11616,47883,102917,102219.85714285714,78407.63333333333,256.36697766428557,205.50651717583324
108,2023-11-23,74043,212.16044188749987,11073,48135,85116,98973.71428571429,79202.86666666667,235.13234893035704,206.1595123333332
109,2023-11-24,48563,166.8317464874999,10090,48019,58653,91944.0,79137.03333333334,221.19529824642845,205.84924889041656
110,2023-11-25,48310,118.92425121249993,9584,48098,57894,86715.42857142857,78968.06666666667,212.80537430892846,204.2689877874999
111,2023-11-26,48598,137.9186725124999,11283,48258,59881,80345.28571428571,78901.7,202.251073230357,203.3630118437499
112,2023-11-27,48653,254.26612353749988,10139,47863,58792,75300.42857142857,78902.6,212.55629042499987,206.80574947708322
113,2023-11-28,48590,135.05487267499987,9409,47906,57999,68750.28571428571,78862.3,179.06269505892845,207.27644991791658
114,2023-11-29,50165,161.70306017499985,7687,43828,57852,62312.42857142857,78813.23333333334,169.55130978392847,208.2680814233332
115,2023-11-30,48492,127.5831380874999,10867,48122,59359,58632.857142857145,78656.43333333333,157.46883781249988,207.6421807049999
116,2023-12-01,49336,220.05339936249987,15331,52504,64667,59492.0,78647.16666666667,165.07193108035702,207.48032317916656
117,2023-12-02,48433,121.4486613374999,10004,47926,58437,59569.57142857143,78535.1,165.43256109821417,206.01184262124985
118,2023-12-03,48478,140.2812478374999,11762,48356,60240,59620.857142857145,78528.16666666667,165.77007185892847,205.9757766883332
119,2023-12-04,67782,194.5822666124999,12444,48004,80226,62682.857142857145,79234.96666666666,157.2438065839285,208.1180758649999
120,2023-12-05,79972,168.03275368749988,7504,43785,87476,66893.85714285714,80142.0,161.95493244285703,208.62327097708325
121,2023-12-06,92067,326.45302791249986,15830,52456,107897,74043.14285714286,81724.26666666666,185.49064211964273,214.8494043399999
122,2023-12-07,93221,203.05185586249988,12759,48088,105980,80703.28571428571,83123.66666666667,196.2718875160713,214.99967971749987
123,2023-12-08,92138,175.2954305749999,10804,48340,102942,86171.14285714286,84521.96666666666,189.87789197499987,215.92067183833322
124,2023-12-09,51522,149.42133613749988,10862,47967,62384,86735.0,84593.33333333333,193.8739883749999,216.37100336666657
125,2023-12-10,48348,125.1789682749999,10712,48236,59060,86566.42857142857,83984.43333333333,191.71651986607134,213.34221072666656
126,2023-12-11,49025,230.92534348749987,10917,48132,59942,83668.71428571429,82858.7,196.90838799107132,214.78571344333324
127,2023-12-12,49639,118.11004547499988,10626,48130,60265,79781.42857142857,81200.46666666666,189.77657253214275,208.5081379395832
128,2023-12-13,49920,175.4238749499999,5769,43636,55689,72323.14285714286,79173.5,168.2009792517856,200.33663394041656
129,2023-12-14,48432,159.9270158749999,14948,52512,63380,66237.42857142857,78318.06666666667,162.0402878249999,195.74664596583324
130,2023-12-15,48765,109.90401404999992,9430,48244,58195,59845.0,76595.5,152.69865689285706,190.9033463887499
131,2023-12-16,48233,107.22757583749993,9385,48057,57618,59164.142857142855,74921.46666666666,146.6709768499999,182.45083748249988
132,2023-12-17,48256,119.34941872499992,9262,48286,57518,58943.857142857145,73243.36666666667,145.83818405714277,177.6161147308332
133,2023-12-18,49026,216.8401129374999,12721,48746,61747,59201.71428571428,72151.8,143.8260082642856,178.92232786958323
134,2023-12-19,48534,159.1562249249999,10404,48147,58938,59012.142857142855,70634.0,149.6897481857142,177.16757603166656
135,2023-12-20,50097,218.03965957499983,14384,48431,64481,60268.142857142855,69646.5,155.77771741785705,178.36457791166654
136,2023-12-21,48690,143.8130100249999,11343,48361,60033,59790.0,68185.93333333333,153.47571658214275,170.8413435712499
137,2023-12-22,48402,164.8581197874999,10267,48065,58669,59857.71428571428,66711.0,161.32630311607133,168.72718899416657
138,2023-12-23,48311,107.3510665374999,9973,48241,58284,59952.857142857145,65816.6,161.34394464464276,165.23354314916656
139,2023-12-24,48200,120.59523773749991,10248,47987,58448,60085.71428571428,65809.76666666666,161.5219187892856,163.69232619083323
140,2023-12-25,48265,119.47871487499992,9442,48095,57707,59508.57142857143,65803.53333333334,147.61314763749988,163.71080831291655
141,2023-12-26,48655,148.2681332124999,10079,47929,58734,59479.42857142857,65765.3,146.05770596428562,164.0557903362499
142,2023-12-27,51417,115.58036033749984,12862,47993,64279,59450.57142857143,65948.2,131.42066321607132,159.43293156291656
143,2023-12-28,49621,142.71522566249988,12768,48026,62389,59787.142857142855,66094.53333333334,131.2638368785713,159.68827666249987
144,2023-12-29,49032,411.2273494874999,10644,48042,59676,59931.0,66155.33333333333,166.45944112142848,168.00575297291655
145,2023-12-30,48674,461.0477884874999,10023,48068,58697,59990.0,66133.26666666666,216.98754425714273,179.12124131958322
146,2023-12-31,48648,475.7646128249999,10207,48295,58855,60048.142857142855,65939.53333333334,267.7260264124999,187.6449484349999
147,2024-01-01,49336,399.3493850999999,3117,43537,52453,59297.57142857143,65740.06666666667,307.707550730357,196.9083058937499
148,2024-01-02,51122,235.93394093749984,9131,48145,60253,59514.57142857143,65740.5,320.2312375482142,200.0967289970832
149,2024-01-03,61693,161.45378577499986,10014,48057,71707,60575.71428571428,65456.53333333333,326.7845840392856,198.9924463024999
150,2024-01-04,92633,301.9349246999999,13268,48191,105901,66791.71428571429,66070.7,349.5302553303571,203.45585200291654
151,2024-01-05,88471,225.86581019999988,11176,48180,99647,72501.85714285714,65795.7,323.0500354321428,200.10294474583324
152,2024-01-06,63792,179.4126447249999,10268,48022,74060,74696.57142857143,64731.7,282.8164434660713,199.3149710412499
153,2024-01-07,48281,134.15239738749992,9161,47985,57442,74494.71428571429,63215.03333333333,234.01469840357134,197.94353660166655
154,2024-01-08,81933,618.9689133499999,17662,48216,99595,81229.28571428571,64455.4,265.3889167249999,213.59512250874988
155,2024-01-09,91218,570.4730221124998,10702,48166,101920,87181.71428571429,65884.06666666667,313.18021403571413,228.43825763666655
156,2024-01-10,85501,539.1187656874998,12247,48284,97748,90901.85714285714,67144.26666666666,367.1323540232142,238.7113717099999
157,2024-01-11,50041,559.9561412874999,13416,48605,63457,84838.42857142857,67250.66666666667,403.9925278214284,253.4395749037499
158,2024-01-12,57123,530.9180671624998,12041,48250,69164,80483.71428571429,67699.83333333333,447.5714216732141,265.2893813108332
159,2024-01-13,92679,539.0271148874998,14116,48269,106795,85160.14285714286,69147.0,498.94491741071414,277.92605127791654
160,2024-01-14,92946,536.5087700999999,13522,48176,106468,92163.85714285714,70756.1,556.4243992267856,292.14620981291654
161,2024-01-15,93391,401.58270286249984,13129,48282,106520,93153.14285714286,72386.16666666667,525.3692262999999,301.95804738041653
162,2024-01-16,54024,157.23032157499986,10871,48210,64895,87863.85714285714,72632.06666666667,466.3345547946427,303.2207441420832
163,2024-01-17,48289,132.2203061624999,9425,48122,57714,82144.71428571429,72497.63333333333,408.2062034339284,300.40008391624986
164,2024-01-18,48986,176.19451683749986,11307,48495,60293,81692.71428571429,72542.8,353.38311422678555,300.9680269799999
165,2024-01-19,50146,213.28187287499983,15445,48122,65591,81182.28571428571,72579.8,308.00651504285696,300.80943408999985
166,2024-01-20,49597,168.15006808749987,13534,48303,63131,74944.57142857143,72683.06666666667,255.02407978571415,301.6206693587499
167,2024-01-21,38061,84.5827248249999,5330,33885,43391,65933.57142857143,72173.8,190.46321617499987,298.9448228599998
168,2024-01-22,50307,137.86556421249986,11360,48068,61667,59526.0,72286.56666666667,152.78933922499988,299.96197278249986
169,2024-01-23,48514,153.12201296249987,10275,48309,58789,58653.71428571428,72297.93333333333,152.2024379946427,301.04619862333317
170,2024-01-24,48621,109.8015379499999,9012,47928,57633,58642.142857142855,72295.46666666666,148.99975682142846,300.7236260591665
171,2024-01-25,48893,185.98945047499987,11133,48351,60026,58604.0,72338.53333333334,150.39903305535702,301.98100330124987
172,2024-01-26,49083,193.89721726249988,10912,48329,59995,57804.57142857143,72195.73333333334,147.62979653928556,304.5915651987499
173,2024-01-27,48515,152.3577746874999,10089,48090,58604,57157.857142857145,72069.56666666667,145.3737546249999,304.91298349958316
174,2024-01-28,50809,181.29172878749984,14653,48100,65462,60310.857142857145,72262.43333333333,159.18932661964274,297.24846280958326
175,2024-01-29,50066,156.77839909999983,11754,48157,61820,60332.71428571428,72366.53333333334,161.89116017499987,287.1061498299999
176,2024-01-30,49981,171.57822789999986,13654,48156,63635,61025.0,72525.86666666667,164.52776230892843,276.96660366583325
177,2024-01-31,49611,185.88483064999983,12976,48389,62587,61732.71428571428,72863.66666666667,175.39680412321417,269.85111851749986
178,2024-02-01,50460,171.96912869999983,16194,48110,66654,62679.57142857143,73077.03333333334,173.39390101249984,267.7189581095832
179,2024-02-02,49059,177.5988033999999,11995,48033,61054,62830.857142857145,72721.93333333333,171.06555617499984,268.2571253637499
180,2024-02-03,48896,139.05572147499987,11482,48158,60378,63084.28571428572,71204.5,169.16526285892843,262.82781858958316
181,2024-02-04,48648,140.32012206249988,10734,48209,59382,62215.71428571428,69862.33333333333,163.31217618392841,259.97629565166653
182,2024-02-05,50710,199.8856728749998,16938,48249,67648,63048.28571428572,69648.6,169.47035815178558,260.6587299233332
183,2024-02-06,53028,1772.5409139249998,16080,49837,69108,63830.142857142855,70037.46666666666,398.17931329821414,315.2716804745832
184,2024-02-07,53187,2320.7593347375,13330,50461,66517,64391.57142857143,68934.86666666667,703.1613853107143,371.99802785416654
185,2024-02-08,51596,2210.1515435125,13623,50718,65219,64186.57142857143,67711.5,994.3303017124999,426.65397856749985
186,2024-02-09,50329,1306.4084896124998,11878,49545,62207,64351.28571428572,66526.8,1155.5888283142856,452.2303026983332
187,2024-02-10,48727,154.3713585624999,10888,48164,59615,64242.28571428572,66398.73333333334,1157.776776469643,438.71080994083326
188,2024-02-11,49119,106.43884071249988,7243,43850,56362,63810.857142857145,65972.0,1152.9365934196428,424.5615023924999
189,2024-02-12,49862,223.43970629999987,14744,48710,64606,63376.28571428572,64565.7,1156.3014553375,414.0419221062499
190,2024-02-13,49253,163.01017552499988,11837,48427,61090,62230.857142857145,63053.1,926.3684927089286,401.59196895374987
191,2024-02-14,49861,335.56057216249985,18389,48703,68250,62478.42857142857,61777.433333333334,642.7686694839285,399.39123126374994
192,2024-02-15,49971,227.20587902499983,15188,48560,65159,62469.857142857145,61786.23333333333,359.4907174142856,401.7237498454166
193,2024-02-16,49240,307.7918752249999,12049,48369,61289,62338.71428571428,61905.4,216.83120107321423,407.57613548083316
194,2024-02-17,39296,341.6067012374999,6319,34801,45615,60338.71428571428,61416.13333333333,243.5791071696428,413.08987496083324
195,2024-02-18,39271,1196.7514776124997,6240,34878,45511,58788.57142857143,60746.8,399.3380552982142,445.87219511874986
196,2024-02-19,51947,2190.671657925,12788,50530,64735,58807.0,60800.26666666667,680.3711912446428,513.2895814466666
197,2024-02-20,51713,1910.8793601,14978,50619,66691,59607.142857142855,61576.933333333334,930.0667890410714,574.1661359558332
198,2024-02-21,50125,528.8609529749998,12203,48995,62328,58761.142857142855,61598.96666666667,957.6811291571429,587.19931558125
199,2024-02-22,50079,600.2851308999998,12993,49179,63072,58463.0,61741.73333333333,1010.9781651392857,602.1047528458332
200,2024-02-23,50498,572.7818021499999,13287,48957,63785,58819.57142857143,61946.8,1048.8338689857142,617.5374283191666
201,2024-02-24,49544,502.5271805999999,12321,48984,61865,61141.0,62008.1,1071.8225088946429,628.0886859899999
202,2024-02-25,49958,511.2437958249999,12512,49006,62470,63563.71428571428,62090.6,973.892840067857,638.6669052754166
203,2024-02-26,51548,562.9494697749999,15995,49352,67543,63964.857142857145,62388.566666666666,741.3610989035714,652.3532951116665
204,2024-02-27,50199,492.7884337499999,12744,48964,62943,63429.42857142857,62304.6,538.7766808535713,662.7365186104165
205,2024-02-28,51392,647.7457015124999,19455,49477,70847,64646.42857142857,62605.5,555.7602163589285,679.1020953574999
206,2024-02-29,51675,684.7030375374999,17182,49798,68857,65472.857142857145,62779.566666666666,567.8199173071428,696.2062556787498
207,2024-03-01,51016,639.1846260624999,15801,49556,66817,65906.0,62920.566666666666,577.3060350089285,711.3162488591664
208,2024-03-02,51041,543.9507482374999,13704,49318,64745,66317.42857142857,62856.933333333334,583.2236875285714,723.7156361770832
209,2024-03-03,50060,505.9904650749999,8982,44962,59042,65827.71428571429,62789.86666666667,582.4732117071428,734.6620248995831
210,2024-03-04,54058,701.7955176249998,19438,49742,73496,66678.14285714286,63227.13333333333,602.3083614,753.4200181045832
211,2024-03-05,53093,819.7490280124998,19961,49818,73054,68122.57142857143,63682.86666666667,649.0170177232142,776.0676483029166
212,2024-03-06,51212,444.7559313499999,14517,49186,65729,67391.42857142857,63618.9,620.0184791285714,784.2299902520832
213,2024-03-07,51742,782.5671846249999,14057,49299,65799,66954.57142857143,63508.6,633.9990715696429,751.2308659420833
214,2024-03-08,49841,597.0043373749999,11549,49186,61390,66179.28571428571,63337.7,627.973316042857,693.7723660299998
215,2024-03-09,50556,612.2941056499998,12618,49715,63174,65954.85714285714,63269.53333333333,637.7366528160712,640.5104514345833
216,2024-03-10,52534,705.6509353749998,16290,52882,68824,67352.28571428571,63490.1,666.2595771446428,620.4851996266665
217,2024-03-11,50905,515.3051845374998,12745,49459,63650,65945.71428571429,63624.6,639.6181009892856,632.5163271591665
218,2024-03-12,50930,669.7817231999999,13239,49043,64169,64676.42857142857,63884.833333333336,618.1942003017857,651.2944232420832
219,2024-03-13,51741,591.8957885624998,14677,49284,66418,64774.857142857145,63945.23333333333,639.2141799035713,663.5762926508331
220,2024-03-14,51288,215.62457554999975,9508,44914,60796,64060.142857142855,63935.433333333334,558.2223786071428,665.3301059849998
221,2024-03-15,50877,357.77226937499984,13421,49723,64298,64475.57142857143,63803.7,524.046368892857,666.0704958920832
222,2024-03-16,50612,1010.9263354249996,11161,50084,61773,64275.42857142857,63690.833333333336,580.9938302892855,692.1945111054166
223,2024-03-17,49830,623.0810362999998,11443,49124,61273,63196.71428571428,63690.3,569.1981304214285,702.7041498079166
224,2024-03-18,50065,510.7830664749999,12361,49208,62426,63021.857142857145,64250.666666666664,568.552113555357,708.3433619824998
225,2024-03-19,53984,940.0044366124996,15106,52822,69090,63724.857142857145,65036.63333333333,607.1553583285713,699.7851272824997
226,2024-03-20,51813,693.1128140624998,15012,50661,66825,63783.0,65106.3,621.6149333999998,649.8664991537498
227,2024-03-21,51767,648.4016238624997,13055,50900,64822,64358.142857142855,65044.0,683.4402260160713,607.7839079458332
228,2024-03-22,49394,406.51588827499984,11061,48383,60455,63809.142857142855,64981.566666666666,690.4036001446427,603.7057391225
229,2024-03-23,49576,523.2174103999998,10924,49003,60500,63627.28571428572,64895.833333333336,620.7308965696427,601.1368151058331
230,2024-03-24,48851,440.3804734999998,10803,48609,59654,63396.0,64758.13333333333,594.6308161696427,596.7234374841665
231,2024-03-25,49249,457.98263247499983,11284,49214,60533,63125.57142857143,64713.73333333333,587.0878970267856,595.2386192133331
232,2024-03-26,52723,531.6439714249998,14523,48835,67246,62862.142857142855,64872.933333333334,528.7506877142856,595.9186250666664
233,2024-03-27,48863,472.4960144999999,10100,48995,58963,61739.0,64586.933333333334,497.2340020624998,592.9035098908332
234,2024-03-28,48999,492.9604289124998,11115,48999,60114,61066.42857142857,64492.63333333333,475.02811706964275,592.9092430629165
235,2024-03-29,48645,455.4959748499999,9333,48712,57978,60712.57142857143,64063.666666666664,482.02527229464283,586.5009188408332
236,2024-03-30,50535,528.0920817499998,12704,49508,63239,61103.857142857145,63876.4,482.7216539160713,581.2805536479166
237,2024-03-31,50489,469.9382364374999,11157,48932,61646,61388.42857142857,63704.03333333333,486.94419147857127,575.6390073270832
238,2024-04-01,50267,530.8997800124998,12806,49456,63073,61751.28571428572,63648.3,497.3609268410714,575.2039750529165
