address,estimatedICX,stake,totalDelegated,balance,unstake,unstakeBlockHeight,remainingBlocks,totalBonded,total,names
hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,2551214.7971742945,0.0,0.0,0.0,0.0,2551214.7971742945,bithumb_02
hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,14253.80029917343,0.0,0.0,0.0,0.0,14253.80029917343,latoken
hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,31803446.0,0.0,0.0,0.0,0.0,31803446.0,binance_cold_01
hx18e5a6ec3c65e1c8a0d5cb223d52c522b13e25fd,74621.24356280352,24437443.8,24437443.8,5049460.514153492,0.0,0.0,0.0,0.0,29486904.314153492,bitvavo_cold_01
hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,9942.398609282734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bitvavo_cold_01_old
hx294c5d0699615fc8d92abfe464a2601612d11bf7,0.0,0.0,0.0,4522050.300364654,0.0,0.0,0.0,0.0,4522050.300364654,crypto.com_hot_02
hx307c01535bfd1fb86b3b309925ae6970680eb30d,36144.247139952575,900000.0,900000.0,62216.60669547443,0.0,0.0,0.0,0.0,962216.6066954745,velic_hot
hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,243786.00731826204,0.0,0.0,0.0,0.0,243786.00731826204,coinex
hx49b1556654e51f52d59a8222b4737ee7dccc6d1b,0.0,0.0,0.0,151031052.62129992,0.0,0.0,0.0,0.0,151031052.62129992,upbit_cold_02
hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,2203817.9210970015,0.0,0.0,0.0,0.0,2203817.9210970015,upbit_hot_03
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,0.000750002324735586,0.0,0.0,0.0,0.0,0.000750002324735586,upbit_cold_01
hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,2235196.15859209,0.0,0.0,0.0,0.0,2235196.15859209,upbit_hot_01
hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,20916678.32647803,0.0,0.0,0.0,0.0,20916678.32647803,kraken_hot
hx6b91c8dea3114de74ecfa85908b875778c2b599c,0.0,0.0,0.0,927563.1199342181,0.0,0.0,0.0,0.0,927563.1199342181,bybit
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,8095604.00002103,0.0,0.0,0.0,0.0,8095604.00002103,bithumb_03
