IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,961263.9307619852,2371.0,1.0225712269723373,982960.8371235351
sICX,3923994.071232407,2286.0,0.2740942168387091,1075544.0818341842
GBET,402162.71873740794,1143.0,0.027358097194921785,11002.406747391999
BALN,426441.04644682386,976.0,0.20386579874916363,86936.74455331094
METX,740219.6488949301,843.0,0.000192794556889209,142.71031920938393
OMM,2001357.520175046,702.0,0.022217716609591515,44465.59421772401
FIN,23561.831673233966,440.0,0.45941668370810623,10824.69856940577
IUSDC,279411.859186,289.0,1.0203082112263993,285086.21424151026
USDS,237142.3233963232,261.0,1.0101047327605654,239538.58320046263
oICX,590823.6477310699,97.0,0.2740942168387091,161941.34501463696
CFT,503521.9321966616,90.0,0.010817999357167181,5447.099938823062
finOMM,1675.5717980376876,88.0,0.45941668370810623,769.7856387693032
IUSDT,1795.5140959999999,39.0,1.0345025841683029,1857.463972222614
CLAW,5665993.373853234,37.0,,
obnUSD,133816.9860530119,35.0,1.0225712269723373,136837.39961796853
IWIN,8.1526,30.0,,
dUSDS,33832.34018196134,28.0,1.0101047327605654,34174.2069381646
oUSDS,74649.27941503428,27.0,1.0101047327605654,75403.59043429198
oIUSDC,98931.791336,26.0,1.0203082112263993,100940.91905145753
dIUSDC,35522.801357000004,26.0,1.0203082112263993,36244.20591031138
oOMM,3222.0476282921145,11.0,0.022217716609591515,71.58654110800066
dbnUSD,9265.643255232648,10.0,1.0225712269723373,9474.78019219121
LDX,26625.0,6.0,,
IAM,40.03,6.0,,
UP,0.3405606409787537,5.0,0.7344319848085198,0.2501186275016878
TAP,143812.94075980404,5.0,0.0005533582236488729,79.58007343656575
finOICX,100732.25667601984,4.0,0.45941668370810623,46278.07930453078
oBALN,10112.834020984184,4.0,0.20386579874916363,2061.660985305657
IDOGE,141499983.4535,3.0,,
finICX,40004.8870345729,2.0,0.45941668370810623,18378.912533540897
ICX,,,0.247205548,
