to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,302019,0.0,System,14,302026,System
cx0000000000000000000000000000000000000000,9235,57.973190049999694,governance,6338,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,5568,2609.6554899125,BTP_2,0,5946,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,4862,20.395599237499898,Blobble Stake Token,4969,1,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,4291,17.546590724999795,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,4055,39.23295066249992,FRAMD Token,4481,59,FRAMD
cx66d4d90f5f113eba575bf793570135f9b10cece1,2519,92.37557569999993,balanced_loans,1916,1113,Balanced
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,2459,192.3587771749999,bnUSD,14190,354,bnUSD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,2438,12.439608787499997,Relay_4,0,0,Relay
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1027,4.808617062499991,GangstaBet Crown,1048,0,GangstaBet
cxa0af3165c08318e988cb30993b3048335b94af6c,925,29.800447899999966,balanced_dex,2213,413,Balanced
cxa07f426062a1384bdd762afa6a87d123fbc81c75,774,37.36516409999998,xCall,2816,2285,xCall
cx2609b924e33ef00b648a409245c7ea394c467824,755,71.71434731249998,sICX,4389,197,sICX
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,663,31.275490224999995,Injective,2677,31,Injective
cx66a031cc3bd305c76371fb586e93801b948254f0,604,30.91221928749998,Avalanche,2693,39,Avalanche
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,554,92.22609311249998,balanced_router,6585,234,Balanced
cx5a0af85407c69945eb318d4ac18e9e842184163c,493,30.12860556249998,GangWar Simulation,1623,360,GangstaBet
cxba62bb61baf8dd8b6a04633fe33806547785a00c,374,11.296402437499998,MyID_3,362,0,MyID
cx288d13e1b63563459a2ac6179f237711f6851cb5,321,13.131234937499986,Ethereum,1095,42,Ethereum
cx14002628a4599380f391f708843044bc93dce27d,282,138.50402911249998,iAM Div,25247,25265,iAM 
cx622bbab73698f37dbef53955fd3decffeb0b0c16,277,45.85043983749999,ICON IBC Handler,46,408,ICON IBC Handler
cx91a5817cf6e7adbcbcee9e8815c63f83d9a98afc,238,1.4099665874999943,unknown_cx,0,94,unknown_cx
cxdada6921d08fbf37c6f228816852e58b219cc589,224,1.360000349999996,unknown_cx,0,130,unknown_cx
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,212,2.0000119999999897,MyID_2,212,0,MyID
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,206,9.805613862499996,Balanced Savings,490,7,Balanced
hxb568381d35d3e7a6383200e8a0d30310af20b929,185,0.23125,binance_hot,0,0,binance
cx59d899fce52cadd1feb5128ff5e6672f03943eec,177,1.0831815874999955,unknown_cx,0,66,unknown_cx
