IRC Token,Amount,No. of Transactions
IWIN,184161.59999999686,3931
BALN,571682.6991443181,3045
IAM,9290.252383997198,2027
sICX,1420870.805417375,1931
PGT,2999.9999999999973,1759
bnUSD,759597.2402756689,1524
METX,251928.00732587074,830
UP,175.51661206332867,100
EPX,766.75,56
ACT,2436.0,42
TAP,305953.86811541347,39
SEED,806.1155739999999,29
LDX,4090.0,15
HGC,12750.0,3
uSEED,0.000117908041560471,2
