IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10065.0,2048742.1434173551,201328.6913872065,1317.0,1.0019309156985103,201717.4401179666
BST,458.0,86.6943963500102,221.72247289300128,707.0,1.193887795833407,264.71175444895766
FRMD,989.0,18963.426381655667,25815.63997337529,593.0,0.011301558567187793,291.75696710853515
sICX,12234.0,1734746.9238180753,1144340.4209506242,455.0,0.2923959821720258,334600.5413230072
AVAX,38.0,202688.07211843148,661.5844870032139,192.0,40.158350053912876,26568.141419313437
$unknown,,,119137.09136244115,173.0,,
CODE,258.0,0.9675924454569782,555554.0,97.0,5.571013090133081e-06,3.094998606275794
BALN,16569.0,523062.19581970095,142012.70914345706,87.0,0.21983740460894857,31219.7053995831
INJ,20.0,121151.67593080539,375.68049280941466,74.0,27.38396751285846,10287.622410307667
ETH,173.0,111385.21101415996,2.237320583981418,55.0,3762.5364817932805,8418.000318697132
CROWN,1296.0,5882.874517644173,348391.13512953016,53.0,0.001567590881750588,546.1347667117884
CFT,19458.0,38047.24562030103,7836685.789582666,37.0,0.0025935634619271863,20324.941926465606
GBET,2924.0,3577.5723667341335,148380.916389687,37.0,0.001111183426646267,164.87841512280565
BTCB,165.0,6997.914859970686,0.03107423970528449,34.0,68870.20387344528,2140.089223715251
BNB,27.0,126933.94281434208,15.669269997935437,27.0,615.4029115841214,9642.914379127187
FIN,2281.0,4387.978267836858,5441.695204067634,25.0,0.015585503296937434,84.81155854392473
IUSDC,5615.0,22484.37824371487,0.340029,8.0,0.6187080819464839,0.21037869039618098
USDS,5459.0,1558.442645050753,0.19534398037663456,8.0,0.13851305553494084,0.027057691602325174
sARCH,137.0,41088.72625350742,12793.03416,6.0,0.1167484208928736,1493.5665366085896
archUSDC,43.0,11.126501085443303,26081.48,4.0,1.0233151499022217,26689.5736158718
OMM,13922.0,15270.726358269994,14780.757943130266,3.0,0.003880537089968347,57.35727941616125
XCROWN,1296.0,5882.874517644173,168584.4451627821,2.0,0.001567590881750588,264.2714390421592
finMICX,12234.0,1734746.9238180753,0.000891156431884715,2.0,0.2923959821720258,0.0002605705601698492
oIUSDC,5615.0,22484.37824371487,0.555675,2.0,0.6187080819464839,0.3438006134356124
oUSDS,5459.0,1558.442645050753,0.3191605188374354,2.0,0.13851305553494084,0.04420789867029022
ICX,,,,,0.231101,
