to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,301999,0.0,System,20,302006,System
cx0000000000000000000000000000000000000000,9735,17.180879999999682,governance,6679,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,5284,2567.61944125,BTP_2,0,5323,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,4910,20.497913412499983,Blobble Stake Token,4999,1,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,4084,39.39858927499992,FRAMD Token,4497,66,FRAMD
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,4077,16.66647784999979,Blobble,0,0,Blobble
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,2231,11.868849737499925,Relay_4,0,0,Relay
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1061,4.97991807499999,GangstaBet Crown,1091,0,GangstaBet
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,748,78.31215669999997,bnUSD,5327,397,bnUSD
cx2609b924e33ef00b648a409245c7ea394c467824,481,48.44493889999999,sICX,2845,154,sICX
cx5a0af85407c69945eb318d4ac18e9e842184163c,438,27.417413212499987,GangWar Simulation,1353,319,GangstaBet
cx66d4d90f5f113eba575bf793570135f9b10cece1,413,32.83417057499999,balanced_loans,1075,675,Balanced
cxba62bb61baf8dd8b6a04633fe33806547785a00c,368,11.388152124999998,MyID_3,367,0,MyID
cx14002628a4599380f391f708843044bc93dce27d,323,157.47483893749998,iAM Div,29535,29556,iAM 
cxa07f426062a1384bdd762afa6a87d123fbc81c75,302,12.07269498749999,xCall,802,971,xCall
cx622bbab73698f37dbef53955fd3decffeb0b0c16,301,50.57557568749999,ICON IBC Handler,61,445,ICON IBC Handler
hxb568381d35d3e7a6383200e8a0d30310af20b929,217,0.27125,binance_hot,0,0,binance
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,207,1.95197006249999,MyID_2,207,0,MyID
cx917f88460d4ebec1fd656d4dbe51131a37d16837,182,1.2167700124999943,unknown_cx,0,72,unknown_cx
cx59d899fce52cadd1feb5128ff5e6672f03943eec,179,1.222812499999994,unknown_cx,0,68,unknown_cx
cxa0af3165c08318e988cb30993b3048335b94af6c,170,5.949206424999995,balanced_dex,462,59,Balanced
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,160,2.652441737499996,GangstaVerse LootBox,748,0,GangstaBet
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,131,9.443548199999997,Balanced Savings,480,14,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,107,18.651006337499997,balanced_router,1238,104,Balanced
cx2dc662031f3d62bcdba4f63e9bf827767c847565,107,7.270254324999996,SkillScore,886,914,SkillScore
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,105,22.546301275,Inanis Treasury,222,21,Inanis
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,102,7.854157312499997,CROWN,757,48,GangstaBet
hx1b3e781a1c802c238e30e90aa1a6cee94f9bacbc,85,0.10625,unknown_hx,0,0,unknown_hx
cx44250a12074799e26fdeee75648ae47e2cc84219,82,45.601941212499995,balanced_governance,3,2,Balanced
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,81,10.301617937499998,CraftRewards,596,12,Craft
cx288d13e1b63563459a2ac6179f237711f6851cb5,78,4.2683620374999975,Ethereum,352,16,Ethereum
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,78,9.323270237499997,balanced_baln,545,76,Balanced
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,75,4.718438849999997,balanced_rewards,163,121,Balanced
cx9f4ab72f854d3ccdc59aa6f2c3e2215dd62e879f,73,4.576010249999998,CPS Score,140,4,CPS Score
hx6b91c8dea3114de74ecfa85908b875778c2b599c,68,0.085,bybit,0,0,bybit
cx28497aef34ec44ad2be9249daddfbe34b54f309a,63,0.9262367374999976,Balanced Bribe,63,0,Balanced
cx334db6519871cb2bfd154cec0905ced4ea142de1,62,0.2568244374999973,unknown_cx,0,0,unknown_cx
cxaa99a164586883eed0322d62a31946dfa9491fa6,58,3.1759742124999977,optimus_rewards,137,14,Optimus
cx203d9cd2a669be67177e997b8948ce2c35caffae,52,8.837320324999999,balanced_dividends,556,9,Balanced
hx49b1556654e51f52d59a8222b4737ee7dccc6d1b,50,0.0625,upbit_cold_02,0,0,upbit
hx85532472e789802a943bd34a8aeb86668bc23265,48,0.06,okx.com_01,0,0,okx.com_01
cx2e6d0fc0eca04965d06038c8406093337f085fcf,47,4.902211749999998,Craft,366,15,Craft
hx97347e18238192e5066466a0a8865f1892c6be35,41,0.051250000000000004,upbit_hot_01,0,0,upbit
hxbb984f278abd66ae2155edbd91f8c87ce98411c8,39,0.04875,kucoin,0,0,kucoin
cxc7d2b2ea91af80d4535dbbee0318399d3aedb6b1,38,8.764448087499998,Hana Wallet Router,745,103,Hana Wallet Router
hxaa473ec1866d378db9fda76d3cd1d9de9ae6d406,36,0.045,upbit_hot_02,0,0,upbit
hx6820a240b4a92eb501c76ce303572407a3028fdf,35,0.043750000000000004,upbit_hot_04,0,0,upbit
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,35,6.578479412499999,gangstabet_token,500,28,GangstaBet
cxe65f3286902be43e00a5013cb1dc300ec8e51fa4,34,7.123907987499999,makeArb,472,7,makeArb
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,32,2.8180069499999987,Injective,251,9,Injective
cx43e2eec79eb76293c298f2b17aec06097be606e0,31,0.7922917749999996,balanced_staking,94,5,Balanced
cx12a58f7ab2cf2b08b426c490a91a9cb03ea05176,31,1.6434038874999992,unknown_cx,80,148,unknown_cx
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,30,0.0375,bithumb_03,0,0,bithumb
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,29,1.1315526624999988,Balanced Asset Manager,132,58,Balanced
cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f,29,1.0136447124999997,USDC,87,0,USDC
cxc83f6eaf7e123f656657ebac3b09bc7a38e32314,28,2.500663762499999,Code Metal Rewards Distribution,675,0,Code Metal Rewards Distribution
hxa390d24fdcba68515b492ffc553192802706a121,28,0.035,bitvavo_hot,0,0,bitvavo
cx30f18d26f45d990112a4cd4825c0b79af73aac7c,26,4.7696575999999995,Yetis,480,467,FRAMD
hx4846c4d1e83751f3810fc6b8dabf699cfec5de60,26,0.0325,unknown_hx,0,0,unknown_hx
cx9c4698411c6d9a780f605685153431dcda04609f,26,0.3950656499999996,Auction,130,0,Craft
cx7b1843b7ef5368a080ccf59c0a9d1bdec474f9f6,26,1.1029058499999989,optimus_dividends,210,0,Optimus
hx68646780e14ee9097085f7280ab137c3633b4b5f,25,0.03125,kraken_hot,0,0,kraken
hx2f1377f549e31534bcc7d02a1ba23c1a5d289f6f,25,0.03125,unknown_hx,0,0,unknown_hx
hxb611b26f8ef4c8d515de4d23f62316eb1ad842b9,24,0.03,unknown_hx,0,0,unknown_hx
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,23,5.287184375,omm_token,376,8,Omm
hx133323c2e990994816b548a9e7eb080a5eac8031,22,0.0275,unknown_hx,0,0,unknown_hx
hx0384c56a749aac59612bc2cce65343eb4f12ccc9,22,0.0275,unknown_hx,0,0,unknown_hx
cxe7c05b43b3832c04735e7f109409ebcb9c19e664,21,1.4761747374999992,iAM ,91,8,iAM 
hx394e00ef0cd98d17a977defee0ea01f8b1933cdb,20,0.025,unknown_hx,0,0,unknown_hx
cx69bcdf1753472c1444188ec3f5188657e30c8322,18,0.05778225,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
hx0c65769342c65e2206893f855793d33d0732c5fa,18,0.0225,unknown_hx,0,0,unknown_hx
hx5cb84c5948a03d8aa1b2abc475fb42fcc1bd72c9,18,0.0225,unknown_hx,0,0,unknown_hx
hx81d4f834b91569b43cde903ec241eb1fce64a171,17,0.02125,unknown_hx,0,0,unknown_hx
cxed0f02a1a61b483bd366021d68af8469414b7be8,16,3.6418853374999993,unknown_cx,223,58,unknown_cx
hxa10445db0a8bf2fbd80111248f42d82fe4e39319,16,0.02,unknown_hx,0,0,unknown_hx
cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,15,0.7064269374999994,Binance Coin,65,1,binance
hx0fedae8412501284f5ce1a9e0a31a1ea7ea4a553,15,0.01875,unknown_hx,0,0,unknown_hx
cxfd6f9f61aabc0b8e72f272542711d740fe468819,15,0.3733338374999997,OptimusEarn,96,7,Optimus
