IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1733238.0413594435,3167.0,1.0152810613585057,1759723.7582183534
sICX,5394774.8006375125,2729.0,0.41421044541080854,2234572.07306307
GBET,461044.95718820475,1425.0,0.046947287870048926,21644.810326149032
BALN,535137.0081405635,1135.0,0.31676728332269705,169513.89627412232
OMM,2560103.8771694503,826.0,0.03371789302111269,86321.30865333533
IUSDC,406404.119484,562.0,1.0068212296285266,409176.29530497955
FIN,25286.23535513245,486.0,0.5756916184439212,14557.073755950101
USDS,367596.9137388113,304.0,1.0069434274830964,370149.29625236674
CFT,1536922.9576506256,168.0,0.017508026463599523,26908.487815060802
finOMM,5691.756827636987,126.0,0.5756916184439212,3276.696699891576
oICX,966908.9480166717,98.0,0.41421044541080854,400503.7860296819
obnUSD,129431.82891709158,96.0,1.0152810613585057,131409.68463651728
dIUSDC,20576.965876,50.0,1.0068212296285266,20717.32608529855
METX,1319481.5112452754,43.0,0.000241523921265581,318.6863486333937
dbnUSD,48447.70909528893,43.0,1.0152810613585057,49188.04151065307
oIUSDC,70095.740884,40.0,1.0068212296285266,70573.88002855146
IUSDT,158763.477667,36.0,1.007835891676171,160007.5310801308
oUSDS,104678.69930937522,30.0,1.0069434274830964,105405.52826705473
oOMM,71060.31,22.0,0.03371789302111269,2396.003930627104
IDOGE,19865182.251030136,20.0,,
dUSDS,85912.18659888643,18.0,1.0069434274830964,86508.71163645004
finICX,463434.74086259835,17.0,0.5756916184439212,266795.49601032847
UP,0.1640804349781902,8.0,1.1177057523158642,0.18339364601761232
TAP,16957.05093410513,7.0,0.0011668349523323805,19.78607971839431
finOICX,42813.75321969552,6.0,0.5756916184439212,24647.51888270516
oBALN,9291.880260739219,5.0,0.31676728332269705,2943.3636671541562
IAM,20.344711558681563,2.0,,
CHIU,137193.42894155037,2.0,,
HGC,2500.0,1.0,,
OWT,2.5,1.0,,
MRS,10.0,1.0,,
LEND5,20.0,1.0,,
ICX,,,0.376213276,
