IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,3062738.998745561,3043.0,0.8890685217236028,2722984.8340399433
bnUSD,1527398.6561143703,2780.0,1.0069583650731722,1538026.8535758867
GBET,1013314.6990672885,2005.0,0.13694345449617945,138766.815382031
BALN,340580.4240096348,1644.0,0.5942047397955622,202374.5022281073
FIN,27405.1571882352,899.0,3.272073725363013,89671.6947750677
OMM,1774020.5704461378,893.0,0.06989145026508861,123988.87046858037
TAP,491225.2958974764,512.0,0.0018168335820477497,892.4746139378777
UP,1.633684313097873,492.0,2.426978510129711,3.9649167202245565
IUSDC,231685.565679,314.0,0.9987752380836555,231401.80602158964
CFT,1682151.5122081884,303.0,0.06898429659227023,116042.03883130556
USDS,139880.77544357418,272.0,1.0076565039048913,140951.77314697712
METX,1372341.4654465562,98.0,0.000767050370494214,1052.6550295153536
oICX,393298.098956601,82.0,0.8890685217236028,349668.9594360485
oIUSDC,86986.535076,49.0,0.9987752380836555,86879.99728060415
obnUSD,226400.0504622652,46.0,1.0069583650731722,227975.42466596625
oOMM,81065.06,34.0,0.06989145026508861,5665.754609226424
oUSDS,52991.68922473075,32.0,1.0076565039048913,53397.420300206686
finICX,87661.992673421,22.0,3.272073725363013,286836.5029396658
dbnUSD,14990.293927162547,21.0,1.0069583650731722,15094.6018648619
dUSDS,2133.0954690185836,12.0,1.0076565039048913,2149.4275228066303
dIUSDC,9061.262555,12.0,0.9987752380836555,9050.164665708637
IUSDT,760.620685,12.0,0.9996590001071247,760.3613134278962
IAM,92.78141810451989,5.0,,
oBALN,10.046964623714263,4.0,0.5942047397955622,5.969953999969352
SPORTS,320.0,3.0,,
MRS,403.28,1.0,,
LEND5,88.7216,1.0,,
ICX,,,0.8168,
