IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,4336159.737713589,1982.0,0.3003339200794586,1302295.8521182393
bnUSD,220799.75693740998,1470.0,0.9965915440221232,220047.17068596295
GBET,218977.78055600027,1028.0,0.02447233705178534,5358.898052618325
OMM,6715197.621482115,998.0,0.022354971704089788,150118.05281560373
METX,722659.4066240421,797.0,0.000137340147470709,99.25014947684099
FRMD,236601.6968647809,782.0,,
BALN,135698.18813896805,703.0,0.21385771788916486,29020.104837094244
FIN,22038.92601816892,351.0,0.31268425372636754,6891.225134921774
IAM,80159.78931640966,307.0,,
USDS,37395.1696689619,163.0,1.0028425297386494,37501.46655082776
IUSDC,13414.226903,159.0,0.9935564799003866,13327.792062329747
CFT,943914.0489332528,139.0,0.008761412965625864,8270.020786760208
oICX,1691452.7249795275,63.0,0.3003339200794586,508000.6275221839
TAP,2848204.613756231,55.0,0.0010707601935489735,3049.7441234927014
finOMM,44857.587706503095,46.0,0.022354971704089788,1002.7901038926026
UP,11.39730705866239,43.0,0.8014337663536757,9.134186722313133
oUSDS,13805.57822186139,32.0,1.0028425297386494,13844.820988516281
IUSDT,1901.091734,30.0,1.0033107343706587,1907.385743745529
CLAW,9152257.374736717,28.0,,
oOMM,66213.22,26.0,0.022354971704089788,1480.1946595366721
obnUSD,14662.285146753322,22.0,0.9965915440221232,14612.309393295536
dICX,436740.98072153213,20.0,0.3003339200794586,131168.130799445
dUSDS,9684.554505772292,20.0,1.0028425297386494,9712.083139960521
oIUSDC,7831.732419,13.0,0.9935564799003866,7781.26849374338
dbnUSD,146.01158274629753,4.0,0.9965915440221232,145.51390869424668
finICX,8074.4872082203565,3.0,0.3003339200794586,2425.042395876263
FinICX,148144.0851203765,3.0,0.31268425372636754,46322.32269984039
IDOGE,63844571.51095268,3.0,,
finOICX,430087.83580920973,2.0,0.3003339200794586,129169.9657070705
finUSDS,16.568123209104556,2.0,0.31268425372636754,5.180591241285367
dIUSDC,65.028646,2.0,0.9935564799003866,64.60963261244835
finIUSDC,16.564485,1.0,0.31268425372636754,5.17945363058661
SEED,461.0,1.0,0.0009043478340920689,0.4169043515164437
PGT,1.0,1.0,,
uUP,0.5760129267697475,1.0,0.8014337663536757,0.4616362093694827
ICX,,,0.26945727,
