IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,29889.724846448913,1642.0,0.01433410742739549,428.44252692429086
sICX,1559463.6356571445,970.0,0.2320050476655072,361803.43512326095
bnUSD,305954.7279727253,961.0,1.011703871089496,309535.5826681399
GBET,52224.35459073825,411.0,0.005087599040200841,265.6965762909483
BALN,309123.3112719352,300.0,0.13546312679897837,41874.810311350215
OMM,2160030.17957687,232.0,0.007115425036185952,15369.5328186785
$unknown,20211.059598317912,170.0,,
CODE,741879.5705566079,154.0,,
CFT,496586.8379478035,110.0,0.005078944226798747,2522.1368536992413
USDS,70214.6038497572,104.0,1.0073399909659129,70729.97840768957
FIN,9253.703922322065,103.0,0.07505378415885514,694.5254968559115
IUSDC,51318.909516,94.0,1.016084331793358,52144.33988392867
BTCB,0.3633971803802461,51.0,,
ETH,1.9186430709722901,35.0,419.5618036449609,804.9893474080408
obnUSD,61251.00122640389,28.0,1.011703871089496,61967.87504886029
CROWN,8976.119098154251,23.0,,
oICX,164361.7883422232,21.0,0.2320050476655072,38132.7645387255
oUSDS,21771.00408483216,15.0,1.0073399909659129,21930.80305813368
METX,2389441.496837448,14.0,7.5895397786095e-05,181.34761288908038
oIUSDC,24405.617752,12.0,1.016084331793358,24798.165805545035
VOID,2315.871140172648,9.0,,
NPT,112.125,6.0,,
IUSDT,283.001571,5.0,1.0321065954647837,292.0877879559953
UP,0.23294299371753557,5.0,0.5950585683078581,0.1386147243389031
dICX,147558.29953934575,4.0,0.2320050476655072,34234.2703180671
dIUSDC,305.45986200000004,4.0,1.016084331793358,310.37297976996143
XCROWN,847.5246726531717,4.0,,
IDOGE,12614780.749883741,3.0,,
oOMM,298256.7643798771,3.0,0.007115425036185952,2122.2236484803916
oBALN,1.4515530001177788,2.0,0.13546312679897837,0.19663190811039213
dOMM,9583.764548039388,2.0,0.007115425036185952,68.1925582060308
BUSD,1.5,1.0,1.011703871089496,1.517555806634244
finICX,408.6592467213414,1.0,0.2320050476655072,94.81100801453508
FinICX,482.1368809770856,1.0,0.07505378415885514,36.18619739987781
ICX,,,0.2003,
