IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9737.0,1324150.0686071967,699147.1051246714,1964.0,0.9984440197263892,698059.2460207453
sICX,11967.0,1333554.9251832457,3321329.9980857666,1564.0,0.30976996837492543,1028848.288469719
FRMD,812.0,16221.08310572816,67686.96516687098,1294.0,0.026737418235734996,1809.7746967742557
BALN,16338.0,721494.7046640583,355356.78743325797,430.0,0.13525658027913012,48064.34384720024
OMM,13878.0,192386.27820546489,2277537.010891954,210.0,0.006580518043312475,14987.373394486463
GBET,2781.0,14165.014655701112,80528.80415909858,189.0,0.005564755888157934,448.12313711066093
CFT,18980.0,61118.0018587925,706724.710164596,187.0,0.005740781076751456,4057.15184258557
FIN,2245.0,17857.154318325534,19281.41881126352,139.0,0.07922308334137709,1527.5334494247259
IUSDC,5565.0,164928.9333248536,7956.14772,136.0,0.991639247033224,7889.628334345902
CODE,219.0,27.845265806991993,608727.4338167616,134.0,2.2207653436804044e-05,13.518407887677713
USDS,5414.0,59117.08221299687,8373.237205137755,130.0,0.9924877159686495,8310.33506899089
$unknown,,,13748.56121794379,119.0,,
BTCB,105.0,115642.14604139667,0.5269544364187464,75.0,27969.839561174293,14738.831042681357
CROWN,1106.0,16693.02982589092,108319.21038534025,22.0,0.006424257666681747,695.8705177669352
oICX,11967.0,1333554.9251832457,161708.93905897447,20.0,0.30976996837492543,50092.57293824127
METX,11414.0,1289.6938725355496,1603247.9595125616,14.0,7.290957474457195e-05,116.89212693816357
BUSD,42.0,3.8526121688157122,47009.996,14.0,0.8517589756634117,40041.18603890108
ETH,95.0,41579.120739164035,4.492144011608898,12.0,1800.0295293914921,8085.991871175175
dICX,11967.0,1333554.9251832457,98262.46290104493,12.0,0.30976996837492543,30438.760025298972
XCROWN,1106.0,16693.02982589092,14936.603470378072,7.0,0.006424257666681747,95.95658935876152
IAM,4061.0,8.754489583385526,430.5825285297565,6.0,0.010049071022606644,4.3269544102890745
VOID,141.0,552.8263234191011,675.0427604727586,5.0,0.0068337948229957365,4.613103721819488
dbnUSD,9737.0,1324150.0686071967,13.58039649101947,4.0,0.9984440197263892,13.559265661971631
finMICX,11967.0,1333554.9251832457,4525.390304890619,4.0,0.30976996837492543,1401.8300116301612
dOMM,13878.0,192386.27820546489,634.8643975783823,2.0,0.006580518043312475,4.177736623321249
UP,,,0.10562425967746705,2.0,0.7740439457186707,0.0817578187243601
oIUSDC,5565.0,164928.9333248536,318.75165599999997,2.0,0.991639247033224,316.0866521464332
FinICX,11967.0,1333554.9251832457,9419.460263901236,1.0,0.30976996837492543,2917.8659080575526
finICX,11967.0,1333554.9251832457,5742.959795762765,1.0,0.30976996837492543,1778.9964743118999
NPT,464.0,1.0334956019285564,43.875,1.0,0.00019886345212643115,0.008725133962047167
ICX,,,,,0.263550065,
