IRC Token,Amount,No. of Transactions
BALN,521516.3342206355,5542
sICX,2405152.1568104886,2000
PGT,3000.000000000001,1891
bnUSD,971050.3720283573,1428
METX,357943.49397770554,835
IWIN,172.02509999999967,169
UP,154.45593743257405,108
TAP,634523.3194711423,49
SEED,1081.897872,29
LDX,7250.5,15
ACT,420.0,8
ICXIOU,10170.86631,6
IAM,345.2953790250018,2
HGC,3250.0,2
USDS,50.0,1
EPX,5.2,1
CODA,1000.0,1
uSEED,8.467794650796e-05,1
