to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,302104,System,14,302108,System
cx0000000000000000000000000000000000000000,13.002437499999765,7393,governance,5062,0,governance
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,687.7897595749998,6852,bnUSD,35356,682,bnUSD
cxb2f67b60ef68f8f239d247e1f23412c0685d4b9b,36.97298903749983,5600,unknown_cx,0,2372,unknown_cx
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,57.029742387499915,3283,GangstaVerse LootBox,17595,0,GangstaBet
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,13.186388637499986,2684,Relay_4,0,0,Relay
cx5a0af85407c69945eb318d4ac18e9e842184163c,204.5761370124999,2559,GangWar Simulation,13262,2643,GangstaBet
cx02da5d1c7f21d9d13534b326fa9a5b7234838221,96.18728158749994,2015,ICON Pyth verifier,0,0,ICON Pyth verifier
cxa07f426062a1384bdd762afa6a87d123fbc81c75,75.31680401249996,1898,xCall,5113,4619,xCall
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,6.199459037499929,1517,Blobble,0,0,Blobble
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,79.44816461249995,1311,Injective,5660,39,Injective
cx66d4d90f5f113eba575bf793570135f9b10cece1,111.24263354999994,1244,balanced_loans,2702,729,Balanced
cx2609b924e33ef00b648a409245c7ea394c467824,103.83027989999997,1201,sICX,5777,203,sICX
cx288d13e1b63563459a2ac6179f237711f6851cb5,62.124871149999954,1033,Ethereum,4442,28,Ethereum
cx66a031cc3bd305c76371fb586e93801b948254f0,54.053482499999966,855,Avalanche,3880,30,Avalanche
cx508002ec116fbf3ab406329c0df28e70d7e75fb3,40.70953278749999,811,Sui,3453,51,Sui
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,30.30035372499996,766,Balanced Savings,1346,6,Balanced
cx3975b43d260fb8ec802cef6e60c2f4d07486f11d,61.96862164999998,672,Wrapped ICX,5264,245,Wrapped ICX
cx441f6ff1c4cc799d527a99b90c9538bd1178d37b,3.728414162499987,583,unknown_cx,0,163,unknown_cx
cxa0af3165c08318e988cb30993b3048335b94af6c,23.419373437499985,550,balanced_dex,899,1033,Balanced
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,2.667020537499999,508,Blobble Stake Token,571,0,Blobble
cxba62bb61baf8dd8b6a04633fe33806547785a00c,14.924409249999998,478,MyID_3,473,0,MyID
cxdada6921d08fbf37c6f228816852e58b219cc589,3.6232822249999876,463,unknown_cx,0,264,unknown_cx
cxdbfb9d63e84e6ad6ab301a2f2ef6b6e6e9227cbe,8.684154349999991,417,unknown_cx,0,416,unknown_cx
cx883042c10602b50defe69dd8c44acb21e999ada2,1.39242825,379,iDoge Meme Collection,410,205,iDoge Meme Collection
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,29.75393484999999,371,balanced_rewards,1059,380,Balanced
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,6.422811424999987,273,Balanced Asset Manager,1092,380,Balanced
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,2.5186718749999892,266,MyID_2,266,0,MyID
cx69bcdf1753472c1444188ec3f5188657e30c8322,0.8025312499999999,250,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,13.255025437499997,234,Solana,1136,5,Solana
cx8dc674ce709c518bf1a6058a2722a59f94b6fb7f,9.182202199999994,188,balanced_staked_lp,6,304,Balanced
hxb568381d35d3e7a6383200e8a0d30310af20b929,0.22125,177,binance_hot,0,0,binance
cx7baf94bd53b505353285ee4c4c050f9703581703,0.5583452499999996,162,GangWar Items,160,0,GangstaBet
cx518f64edcd35db9044a2de63fdc10abfd5f7d611,31.687477524999995,153,Stellar,1818,30,Stellar
cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,10.250564912499994,152,Binance Coin,736,7,binance
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,8.024016974999997,147,CROWN,938,36,GangstaBet
cx55f6ac86d82a14022c338c8c0033eeceeeab382d,1.7574504499999979,134,unknown_cx,233,124,unknown_cx
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,19.619443362499997,124,balanced_baln,1000,84,Balanced
cx22319ac7f412f53eabe3c9827acf5e27e9c6a95f,4.767716299999994,106,USDC,438,79,USDC
cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,6.503063837499998,85,Bitcoin,516,12,Bitcoin
cx384018e03aa8b739472c7a0645b70df97550e2c2,1.7787061249999987,77,GangstaBet,77,0,GangstaBet
