week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2021-02,hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,100.0,100,10,0.9999,1.0001,1.0,1.0,0.99990%,1.00010%,1.00000%,1.00000%
2021-02,hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,15.149799999999981,100,10,0.0001,10.0,0.0001,0.1514979999999998,0.00066%,66.00747%,0.00066%,1.00000%
2021-02,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,55550.951181553086,100,10,27.791700106363802,3912.2277077999365,409.6999113671302,555.5095118155309,0.05003%,7.04259%,0.73752%,1.00000%
2021-02,hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,284.3583360033358,100,10,1.5792000000000002,13.659154391859326,2.714,2.843583360033358,0.55536%,4.80350%,0.95443%,1.00000%
2021-02,hx67b63aeec61162dd93a0906e1900bdcdcd9c0cba,5826.6424,100,10,0.9999999999998863,5727.6424,1.0,58.266424,0.01716%,98.30091%,0.01716%,1.00000%
2021-02,hx414742cdbec72d48568077742998810433afad1e,8294.692799999999,100,10,81.99999999999818,176.69279999999995,82.0,82.94692799999999,0.98858%,2.13019%,0.98858%,1.00000%
2021-02,hxb0d886f01ca2697ce9961232a754bb3923142128,16669.61570000001,100,10,123.46139999999997,636.4141999999999,157.7947,166.69615700000008,0.74064%,3.81781%,0.94660%,1.00000%
2021-02,hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,99.24688299999993,100,10,0.18525511643614406,49.54521399974908,0.30162596683107534,0.9924688299999993,0.18666%,49.92118%,0.30391%,1.00000%
2021-02,hx14c5d80083258bca5146f7c1eecb780ad0c0f930,1235.549,96,9,1.0,220.17669999999998,5.0,12.870302083333334,0.08094%,17.82015%,0.40468%,1.04167%
2021-02,hx114049660809114582bfc83f66833560544bf877,2104.4863000000014,83,8,19.1635,526.0894000000001,19.1711,25.35525662650604,0.91060%,24.99847%,0.91096%,1.20482%
2021-02,hx049eec5560f8518cffce2ab74fce56ad31fc79c6,7323.8802000000005,56,5,1.6433,1071.6487,89.49414999999999,130.783575,0.02244%,14.63225%,1.22195%,1.78571%
2021-02,hxd2fe38548f3f4a8c545112582c668913a85d4b93,102259.46217236787,52,5,35.1146,3055.8755,2009.0046,1966.528118699382,0.03434%,2.98835%,1.96461%,1.92308%
2021-02,hxf9486d536c7c1b0435246853930e1e357f764ab7,990.0,51,5,1.0,795.0,3.0,19.41176470588235,0.10101%,80.30303%,0.30303%,1.96078%
2021-02,hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2210.8405999999995,42,4,19.9258,131.6602,44.2792,52.639061904761896,0.90128%,5.95521%,2.00282%,2.38095%
