IRC Token,Amount,No. of Transactions
IWIN,569889.1953,8214
BALN,816991.8806085583,4230
bnUSD,2661632.9604922617,3017
sICX,10972322.87314029,2847
PGT,8421.44288566756,1980
METX,354744.0075611929,870
UP,3.148565115186698,144
TAP,688239.8775655314,76
SEED,157.53581499999999,37
ACT,1454.0,22
EPX,19.5,7
ICXIOU,855.104848,5
IUSDC,1440.558,3
HGC,1250.0,1
IAM,2.57248386861032,1
SPORTS,38612992.0,1
