IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,455270.7316272203,2584.0,,
sICX,1610365.7053524621,1736.0,0.3005423455466054,483983.0862744426
bnUSD,381225.07437532116,1444.0,0.9882985571006688,376764.19093572506
GBET,346017.2849313266,1025.0,0.025630395012552428,8868.559693960806
METX,886306.5469077261,824.0,0.000143512983679506,127.19649700140782
BALN,151071.65130905484,802.0,0.21454833896821937,32412.17185354374
OMM,2999707.9726399146,599.0,0.021269831152779375,63803.282085697116
FIN,35062.134030802226,445.0,0.3281452049115858,11505.471156175081
USDS,24630.046639299024,206.0,0.9880025752373427,24334.549507843294
IUSDC,22055.540851,200.0,0.98676965129099,21763.738354575456
CFT,4193204.0257735536,189.0,0.00821003538112646,34426.35341188278
finOMM,2573.905684569915,104.0,0.021269831152779375,54.7465393139811
IAM,6650.0339130251205,44.0,,
oICX,41656.588331177554,41.0,0.3005423455466054,12519.568764521455
obnUSD,8780.206434964386,23.0,0.9882985571006688,8677.46535072131
dbnUSD,9029.886588908988,16.0,0.9882985571006688,8924.223886601434
IUSDT,568.476632,16.0,0.9794495782699526,556.794197468723
oIUSDC,4121.890665,16.0,0.98676965129099,4067.356614161637
dICX,44815.12772473818,15.0,0.3005423455466054,13468.843602363519
oOMM,61188.51,13.0,0.021269831152779375,1301.4692761901524
oUSDS,828.971869558411,11.0,0.9880025752373427,819.0263419230246
FinICX,39209.214917570476,7.0,0.3281452049115858,12866.315863548569
dUSDS,131.61699796068916,6.0,0.9880025752373427,130.03793293016898
UP,0.08539047326098549,6.0,0.802325238841277,0.06851093185388986
finOICX,11027.145829802594,5.0,0.3005423455466054,3314.12427237334
oBALN,318.06124020673764,5.0,0.21454833896821937,68.2395107765274
CLAW,1643214.8403566082,5.0,,
dIUSDC,390.56663000000003,4.0,0.98676965129099,385.39929729099714
TAP,1493.148355837055,3.0,0.0006299740084419007,0.9406446549251031
NOTMIRAI,1858.0580992,3.0,0.021269831152779375,39.52058204203819
finICX,5381.371604544996,2.0,0.3005423455466054,1617.3300442878528
IDOGE,1000000.0,1.0,,
ICX,,,0.269757,
