IRC Token,Amount,No. of Transactions
bnUSD,8969499.784370419,7267
BALN,527263.5321049078,6013
sICX,6634253.731996114,4833
IAM,22379.02874514917,1960
PGT,3000.1304347826085,1680
METX,395490.17706201517,898
UP,45.46817011438566,170
TAP,1206654.390216581,87
ACT,3762.0,58
SEED,255.01040899999992,44
LDX,84173.5,23
SSX,13340.0,22
SPORTS,53472568.4642,19
