IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,10146209.53,7156,1.032976584,10480796.86
bnUSD,4934819.414,6286,1.027868934,5072347.571
BALN,1053887.071,3228,1.252884271,1320398.535
GBET,1437767.042,1840,0.196036115,281854.2654
OMM,2426434.874,1662,0.1481182,359399.1661
METX,6793661.89,1605,0.002434959,16542.28831
IWIN,2042.9395,1507,,
CFT,6361040.123,1365,0.120328071,765411.6907
IUSDC,437404.4828,807,1.035502731,452933.5365
USDS,756044.8969,790,0.999658457,755786.6748
FIN,18456.11049,590,,
LDX,148367.6737,562,,
finICX,757934.84,334,1.032976584,782928.942
oICX,1346782.927,230,1.032976584,1391195.228
obnUSD,413238.0817,118,1.027868934,424754.5866
oIUSDC,27993.26483,92,1.035502731,28987.10219
oOMM,166336.1481,73,0.1481182,24637.41086
oUSDS,289155.3048,59,0.999658457,289056.5457
dIUSDC,35705.97397,55,1.035502731,36973.63356
TAP,798155.277,54,0.003110935,2483.009426
dbnUSD,122003.918,50,1.027868934,125404.0371
IAM,853.8561833,43,,
UP,4.393910191,38,2.710604031,11.91015067
dUSDS,9017.541692,18,0.999658457,9014.461811
oBALN,5068.086601,18,1.252884271,6349.725988
IUSDT,467.530089,12,1.031476636,482.2463635
dBALN,15610.01166,10,1.252884271,19557.53808
CODA,800.6,3,,
IETH,0.006274092,2,2015.064921,12.64270311
HGC,7500,1,,
uETH,0.143559613,1,2015.064921,289.28194
uMETX,1.05001096,1,0.002434959,0.002556734
uTAP,54.87073638,1,0.003110935,0.170699311
ICX,,,0.96027,
