IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,3611412.247,5187,1.074888036,3881863.817
sICX,7104150.665,4386,0.743883778,5284662.435
BALN,597819.9773,2563,0.833397651,498221.765
FIN,44857.23786,2050,17.9333245,804439.403
GBET,430765.8363,1633,0.119054932,51284.79724
OMM,2366717.178,1255,0.105362987,249364.391
METX,1966406.849,1002,0.001606627,3159.282803
IUSDC,1492702.075,881,1.022944689,1526951.659
USDS,677834.8194,555,1.019346727,690948.7046
CFT,2177423.482,418,0.060871127,132542.2203
obnUSD,297585.0434,154,1.074888036,319870.6028
oICX,477017.5304,142,0.743883778,354845.6026
oIUSDC,445246.894,116,1.022944689,455462.9454
finICX,218091.4347,96,0.743883778,162234.6804
dbnUSD,233074.1378,95,1.074888036,250528.6022
oOMM,155147.733,76,0.105362987,16346.82856
IUSDT,13729.31304,43,1.018732363,13986.49552
oUSDS,184492.9222,42,1.019346727,188062.2564
UP,3.057518755,38,1.948278595,5.956898344
TAP,467664.409,35,0.001992827,931.9744838
dUSDS,42026.26698,35,1.019346727,42839.3377
IAM,328.5186234,26,,
IWIN,298.902,20,,
dIUSDC,1990.212346,16,1.022944689,2035.877149
oBALN,1497.183866,15,0.833397651,1247.749517
SPORTS,369.224,6,,
LDX,14000,6,,
dBALN,38.652205,4,0.833397651,32.21265686
HGC,10000,1,,
ICX,,,0.69144,
