IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10029.0,1633835.884785923,440488.5788780076,1165.0,0.9920383485183805,436981.562331347
sICX,12201.0,1614768.832630843,629356.2531449427,819.0,0.44877085378028075,282436.7430558144
BST,438.0,11.787142080348948,472.37769430117737,737.0,1.1117388960260666,525.1606563697297
$unknown,,,56966.08290090335,187.0,,
BALN,16527.0,404835.42061961954,48449.91615146316,152.0,0.2535665047961576,12285.275896193418
GBET,2916.0,6257.784984239841,65136.0,143.0,0.0024776760810796554,161.38590921720444
CROWN,1283.0,8393.39325318334,691078.7214885631,123.0,0.002459971361783121,1700.0338635995588
FRMD,977.0,30769.682489884366,302256.05314704636,117.0,0.01940222985275117,5864.441417544366
CFT,19453.0,56726.55758594992,616676.3578694778,96.0,0.004011824879632371,2473.997555181847
FIN,2278.0,5295.135379263475,4037.385769245739,82.0,0.020186438185405033,81.50043826151305
IUSDC,5614.0,24128.0214132467,287.832066,33.0,0.6432535130179091,185.14898761370267
BTCB,165.0,9125.863224244642,0.13765112586178088,33.0,70290.3529690983,9675.546223418354
USDS,5458.0,2148.568391778554,72.35297488878507,24.0,0.20852672322374383,15.087528769048172
OMM,13917.0,20885.00411132112,86987.53205428076,20.0,0.005247018905687084,456.4252252478724
AVAX,13.0,104436.63257597355,241.13897013200108,19.0,54.21895773701275,13074.303630333747
ETH,165.0,2979.6344963749057,0.12402065605660703,8.0,3553.94336388208,440.76238757668045
sARCH,110.0,64334.78072827503,6186.101897512587,8.0,0.1929596583400151,1193.6681086005478
VOID,160.0,1262.5652826017356,2319.98110210193,7.0,0.0358589104382772,83.19199455876874
finMICX,12201.0,1614768.832630843,29235.757051558267,6.0,0.44877085378028075,13120.155652940666
BNB,11.0,19343.343779374558,0.7470359497685519,5.0,582.5732113459301,435.2031322475222
XCROWN,1283.0,8393.39325318334,116584.62549003003,4.0,0.002459971361783121,286.7948399296843
oIUSDC,5614.0,24128.0214132467,1.10599,4.0,0.6432535130179091,0.7114319528626774
oUSDS,5458.0,2148.568391778554,0.6367209917464742,4.0,0.20852672322374383,0.1327733420166647
finICX,12201.0,1614768.832630843,847.4096026484765,2.0,0.44877085378028075,380.29273088216524
NPT,466.0,0.6264754808952722,0.0,1.0,7.656628500289757e-05,0.0
FinICX,12201.0,1614768.832630843,720.74428346997,1.0,0.44877085378028075,323.44902745007516
ICX,,,,,0.3582,
