week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2020-43,hxb0d886f01ca2697ce9961232a754bb3923142128,16002.11170000001,100,10,88.7016,255.08670000000006,157.7947,160.02111700000012,0.55431%,1.59408%,0.98609%,1.00000%
2020-43,hx6bbfa9feb27746616afecef44b78dcf97566dd24,1678.0451000000014,100,10,16.49059999999986,45.471100000000014,16.4906,16.780451000000014,0.98273%,2.70977%,0.98273%,1.00000%
2020-43,hx0f16f2e17ded0a63c9651643cdfdbb609ffda2a2,3021.9563000000007,100,10,9.5978,182.7063,20.24945,30.219563000000008,0.31760%,6.04596%,0.67008%,1.00000%
2020-43,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,54187.611500000006,47,4,336.6967,8685.4724,445.30629999999996,1152.9279042553194,0.62135%,16.02852%,0.82179%,2.12766%
2020-43,hx463b1ee3016d7244516413acc69de2f1cdb268fd,7634.178399999998,45,4,128.7943,266.9233,160.544,169.64840888888884,1.68707%,3.49642%,2.10296%,2.22222%
2020-43,hxba3617fb2bad1d6f14dfce39872c3c7bd271160a,248.98000000000002,36,3,3.2191083970559995e-05,122.16829218283705,0.3547165987428106,6.916111111111111,0.00001%,49.06751%,0.14247%,2.77778%
2020-43,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,243131.39329999994,34,3,2153.4006,10793.346599999999,7383.5710500000005,7150.92333235294,0.88569%,4.43931%,3.03686%,2.94118%
2020-43,hxd2b801100a49fb8cdca2df399e14f06b96acafa8,6029.3573,31,3,60.3395,809.1919,120.6791,194.49539677419355,1.00076%,13.42086%,2.00153%,3.22581%
2020-43,hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,48567.8758,28,2,114.05020000000013,5166.289400000001,1666.5264000000002,1734.5669928571428,0.23483%,10.63726%,3.43133%,3.57143%
2020-43,hx7301714168f31c464fd766bad237b9a99c14824c,2599.8600000000006,25,2,103.9943,103.9945,103.9944,103.99440000000003,4.00000%,4.00000%,4.00000%,4.00000%
2020-43,hxf159b2029f3d6e8823157033ada47b76e8903a4f,619.4294182716101,25,2,1.371961950484824,64.93149732357978,20.76282793422435,24.777176730864404,0.22149%,10.48247%,3.35193%,4.00000%
2020-43,hx1ef3d6019d3f815e2cfb53dd52fa9a38975c9da0,687.0,24,2,28.249999999999993,37.24999999999999,28.25,28.625,4.11208%,5.42213%,4.11208%,4.16667%
2020-43,hxcaf3a1285478520ad520d34d470aed54d49c4774,23109.084799999997,24,2,216.9236,3567.7801,845.68175,962.8785333333332,0.93869%,15.43886%,3.65952%,4.16667%
2020-43,hx6aee4d81a36e730ef217616542ed7c654829ead2,2999.0093,23,2,59.9801,180.2131,120.1421,130.39170869565217,2.00000%,6.00909%,4.00606%,4.34783%
