IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,454.0,12.16372698471698,443.0660847366887,765.0,1.1804023682468388,522.9962557130419
FRMD,986.0,18622.07397506554,58822.36533303591,710.0,0.01091090438896154,641.8052040813207
bnUSD,10056.0,1659532.133654424,109223.34526781274,659.0,0.9893072723341698,108055.44978211308
sICX,12226.0,1659571.3672705356,1264265.2261721557,430.0,0.2920188983942648,369189.33862496895
$unknown,,,40135.81680154324,308.0,,
GBET,2923.0,3828.5193854796757,99689.36800729626,170.0,0.0012755149236026038,127.15527661781834
BALN,16564.0,540944.2075353225,77118.66832619124,92.0,0.241002001837577,18585.753445660233
CROWN,1294.0,6619.288956811816,42725.19482601249,80.0,0.0019815007805937786,84.66000689876502
ETH,170.0,2909.8788219034514,1.0116608600228616,48.0,3394.2020767303998,3433.7813920364592
FIN,2279.0,4452.015897226,29239.00828269763,41.0,0.015819140594206537,462.5359828591632
CFT,19457.0,41240.127153260866,38804.28169371763,33.0,0.0031601744935208912,122.62830124788611
NPT,466.0,0.6247507972997033,1259.132625,22.0,7.635549843623187e-05,0.09614169917919603
BTCB,165.0,6602.858056673083,7.7913969868435e-05,6.0,61864.09319242159,4.820077092932391
IUSDC,5615.0,22656.140956379986,0.30132000000000003,5.0,0.6232832393857047,0.18780770569170058
USDS,5459.0,1630.9848915276955,0.1730886685186721,5.0,0.1454928830308791,0.025183169402757766
XCROWN,1294.0,6619.288956811816,4529.849874502272,5.0,0.0019815007805937786,8.975901062298881
oIUSDC,5615.0,22656.140956379986,1.111105,4.0,0.6232832393857047,0.6925331236976535
oUSDS,5459.0,1630.9848915276955,0.6382486669788453,4.0,0.1454928830308791,0.09286063864936764
INJ,10.0,68401.67632596205,5.521302406367766,4.0,26.226224445714905,144.80291614206683
AVAX,24.0,143048.48434818382,20.0,2.0,34.280836042898834,685.6167208579767
archUSDC,38.0,10.743144281423497,0.995,2.0,0.9662838024050814,0.9614523833930559
finMICX,12226.0,1659571.3672705356,0.000895339830289732,2.0,0.2920188983942648,0.0002614561509297156
sARCH,136.0,47135.456764991155,31.023124407707716,2.0,0.15564745451168294,4.828670345058967
IDOGE,1787.0,77.9279036182547,14400.0,1.0,2.8837779370790845e-07,0.0041526402293938815
ICX,,,,,0.2318,
