IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,5002213.396,6485,1.06595236,5332121.176
sICX,10406116.96,5730,0.732700685,7624569.027
LDX,419217.9985,3258,,
BALN,688201.1168,2788,0.866035051,596006.2892
FIN,28333.56502,1780,11.18589088,316936.1665
GBET,347575.9325,1773,0.112545612,39118.14594
OMM,3650124.185,1519,0.103077733,376246.5262
IUSDC,4137538.735,1408,1.038515541,4296898.278
METX,15400168.28,1339,0.001521469,23430.87763
USDS,565181.5278,940,1.020695085,576878.0076
CFT,4206746.491,875,0.057973574,243880.1308
oIUSDC,1126621.144,229,1.038515541,1170013.566
finICX,611271.4494,210,0.732700685,447879.0098
obnUSD,588916.8068,186,1.06595236,627757.2603
oICX,598123.4132,185,0.732700685,438245.4348
dbnUSD,220476.867,131,1.06595236,235017.8368
IWIN,9837.4952,110,,
oUSDS,101122.4218,87,1.020695085,103215.1589
dIUSDC,412173.2904,71,1.038515541,428048.3676
oOMM,118411.6718,70,0.103077733,12205.60669
TAP,845521.4277,61,0.001949325,1648.195639
UP,24.83327883,58,1.919814352,47.6752851
IUSDT,28919.08052,40,1.025127515,29645.74516
dUSDS,50608.36328,40,1.020695085,51655.70766
dBALN,14397.87233,20,0.866035051,12469.06209
IAM,312.4644378,16,,
oBALN,5229.907812,13,0.866035051,4529.283479
HGC,5000,1,,
ICX,,,0.6813405,
