IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,359.0,586.5045134056967,77.3759407842335,677.0,1.0798386965806612,83.55353504314914
FRMD,941.0,15117.217308697756,21909.735370523336,614.0,0.009400382718461244,205.95989774312665
bnUSD,9938.0,766919.7064472038,91262.5618999738,529.0,0.9717498382306557,88684.37976281476
$unknown,,,1985.3140850215768,524.0,,
sICX,12132.0,822616.9309667918,342172.052357893,502.0,0.3126140931170651,106967.80583786764
GBET,2904.0,7874.7644850680845,225426.0,229.0,0.003206237573805168,722.7693113126038
BALN,16431.0,263660.44974178466,82668.88317004098,136.0,0.08541936304787724,7061.523344264279
CODE,252.0,8.425578459934712,554395.5060493355,120.0,8.101039840361845e-06,4.4911800818232335
CROWN,1248.0,12324.41021336299,37119.169555385924,94.0,0.0038186922253019622,141.74668419081752
CFT,19417.0,56825.20167831767,686827.2950524362,70.0,0.0036084522897020938,2478.383525461859
BTCB,158.0,15031.530312000577,0.0470864700093657,45.0,35985.149301459736,1694.413653365731
OMM,13901.0,20568.576933818316,77832.72382735797,41.0,0.002972164078989878,231.33162592961293
FIN,2268.0,10565.752942110626,1998.1800702491469,38.0,0.06373686709221447,127.35773756378165
USDS,5449.0,5324.224915502485,323.59565707415044,29.0,0.8380340074428106,271.18416528893977
IUSDC,5602.0,40938.99185150821,384.281759,19.0,1.0130075252180906,389.2803136710447
VOID,158.0,533.8596555067747,1756.1563545025995,7.0,0.01316663557619396,23.12267073455302
oUSDS,5449.0,5324.224915502485,1.8922550466165693,4.0,0.8380340074428106,1.585774079819966
oIUSDC,5602.0,40938.99185150821,4.441257,4.0,1.0130075252180906,4.499026762427522
finMICX,12132.0,822616.9309667918,14.771436968131628,3.0,0.3126140931170651,4.617759371828359
XCROWN,1248.0,12324.41021336299,1608.9790991000666,3.0,0.0038186922253019622,6.14419597640678
sARCH,5.0,3.0115374595442783,38.0,2.0,0.15854865781658067,6.024848997030066
TAP,9234.0,9.576270342868735,10.944326868,2.0,0.0004191395506436732,0.004587200245550999
dUSDS,5449.0,5324.224915502485,76.78095813558637,2.0,0.8380340074428106,64.34505404166413
ETH,143.0,3604.5014011235876,0.00024138135107263,2.0,2255.67239780876,0.5444772509603173
IUSDT,3481.0,21.50394437219184,0.095544,2.0,0.7822348043571621,0.07473784214750069
NPT,465.0,0.9796834996825261,633.75,1.0,0.00018910594861074701,0.11984589493206092
IDOGE,1767.0,44.39106674026016,8290.0,1.0,9.71468213106991e-08,0.0008053471486656955
ICX,,,,,0.254699999,
