IRC Token,Amount,No. of Transactions
BALN,771623.6667038329,3986
sICX,2849276.7958863345,3078
bnUSD,2738245.6321404953,2820
PGT,3000.0,1992
METX,358524.45110527735,859
UP,1.8902310215647737,130
TAP,438118.7519179812,65
ACT,1545.0,35
SEED,66.00036,33
LDX,700.0,7
USDS,7163.0,5
IUSDC,18893.088,3
EPX,2.6,2
HGC,1250.0,2
ICXIOU,19200.0,1
IETH,0.001998,1
