IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,358.0,583.708525429099,157.98872899786932,712.0,1.0806348470675993,170.7281259990169
FRMD,940.0,14765.017773064328,167572.11443358238,597.0,0.009204320606842715,1542.3874660132278
sICX,12130.0,811570.037849293,381109.8701621951,539.0,0.3069147038228471,116968.22292479382
bnUSD,9937.0,757396.5984776063,27520.274500669213,506.0,0.9651536690664438,26561.293908036587
GBET,2904.0,7939.271760419832,84272.96713099116,279.0,0.0032919116649988774,277.41916354257677
$unknown,,,15140.745893208596,260.0,,
BALN,16430.0,258817.57905756976,88629.478898023,144.0,0.08368227121943786,7416.716091181805
CFT,19417.0,56885.633682291525,472389.7070386299,142.0,0.003618878362386322,1709.5208894161115
CODE,252.0,8.257598071716885,558242.5190439371,122.0,7.95334662769244e-06,4.43989625627263
CROWN,1248.0,12214.982872802326,35332.44540505755,102.0,0.003798475471739552,134.20942722768794
FIN,2268.0,10380.282231321153,2207.5203703747966,75.0,0.06289032375428986,138.83167078706083
OMM,13901.0,20165.520386543958,8655153.884891037,67.0,0.0029008165945931226,25107.014018049053
USDS,5449.0,5181.56041218212,659.8359133642025,58.0,0.8149104445977938,537.7071775212137
BTCB,158.0,15291.337037796682,0.001168438541074672,30.0,37865.8416868607,44.24390881716001
IUSDC,5602.0,39862.9334608545,1460.761745,26.0,0.988353183847742,1443.7485215137333
ETH,143.0,3574.361334563334,0.2608601438108617,12.0,2240.703587164691,584.510259985295
VOID,158.0,513.2798397550713,2571.169862624173,9.0,0.012560945230036674,32.29632382154316
XCROWN,1248.0,12214.982872802326,3174.9111349617233,5.0,0.003798475471739552,12.059822071104888
finMICX,12130.0,811570.037849293,24.365682390229047,5.0,0.3069147038228471,7.478186194238709
CLAW,540.0,1322.596180637493,280000.0,2.0,3.746278025326085e-05,10.489578470913036
dUSDS,5449.0,5181.56041218212,96.21640128878435,2.0,0.8149104445977938,78.407750351843
oIUSDC,5602.0,39862.9334608545,2.22059,2.0,0.988353183847742,2.1947271965204576
oUSDS,5449.0,5181.56041218212,0.9476816159749114,2.0,0.8149104445977938,0.7722756470112707
IDOGE,1767.0,44.01314890110657,45400.0,2.0,9.648739555941975e-08,0.004380527758397657
ICX,,,,,0.2501,
