IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,12007.0,1505868.6241939426,1836658.11447814,1264.0,0.3680002185668538,675890.587560541
bnUSD,9773.0,1414314.2787951645,337265.23599886015,1247.0,1.0104688888673925,340796.02827336715
FRMD,834.0,19322.677296320868,26156.19535495739,1141.0,0.02955456600987609,773.0350021853025
BALN,16358.0,794975.7712351951,171319.04912954642,267.0,0.1508232607678772,25838.897621370343
GBET,2795.0,14455.507125797694,58515.39375553905,238.0,0.005899811177951589,345.2297741611679
$unknown,,,22256.186976047687,225.0,,
OMM,13881.0,150449.5115391009,3340617.120445164,165.0,0.006134517196535022,20493.073172410164
IUSDC,5576.0,160493.78933686495,52628.148247000005,140.0,1.0156485424726858,53451.70206010199
CODE,221.0,33.362165143159665,1589544.2800797035,133.0,3.062253235474166e-05,48.67587114603526
CFT,19017.0,118837.31969184423,555985.2493058406,125.0,0.010876963129796654,6047.431057410429
BTCB,117.0,127223.23789184738,0.20609563306658268,104.0,27754.256119477992,5720.030985235893
VOID,148.0,922.6807580639266,146420.14799806557,85.0,0.011580866038713632,1695.6721193342214
USDS,5421.0,59764.237397429875,7194.456658244749,84.0,1.0121349208910708,7281.760820646787
FIN,2250.0,19436.847571007274,7398.524227244496,69.0,0.09324159826004408,689.8502237139344
ETH,99.0,46195.769666274624,2.160619473676204,64.0,1893.863865592119,4091.9191484900257
oICX,12007.0,1505868.6241939426,419861.41565609485,42.0,0.3680002185668538,154509.09272923155
dICX,12007.0,1505868.6241939426,143698.12634453035,22.0,0.3680002185668538,52880.94190243453
CROWN,1121.0,17466.272552711765,81840.77518732699,22.0,0.007069433671739901,578.5679318305848
oIUSDC,5576.0,160493.78933686495,10426.998183,14.0,1.0156485424726858,10590.165506929292
METX,11414.0,1307.9343280353992,1318063.2415726255,12.0,7.147033312409435e-05,94.20241895381919
dIUSDC,5576.0,160493.78933686495,11837.912417,12.0,1.0156485424726858,12023.158492245359
dbnUSD,9773.0,1414314.2787951645,4742.929337553086,6.0,1.0104688888673925,4792.582537693825
XCROWN,1121.0,17466.272552711765,6897.583738278336,4.0,0.007069433671739901,48.76201073303044
finMICX,12007.0,1505868.6241939426,31062.96792014855,3.0,0.3680002185668538,11431.178983949832
UP,,,0.10996067055819422,2.0,0.915633768047475,0.10068370312022643
CLAW,531.0,1610.6466432081643,101504.33491557495,2.0,4.581037565403842e-05,4.649951712995816
dOMM,13881.0,150449.5115391009,16444.4905430059,2.0,0.006134517196535022,100.87901002432723
oOMM,13881.0,150449.5115391009,1810.3948794921976,2.0,0.006134517196535022,11.105898520763834
oUSDS,5421.0,59764.237397429875,1.738201867878047,2.0,1.0121349208910708,1.7592948100374588
NPT,464.0,1.0439414811305856,365.625,1.0,0.0002012584857402374,0.0735851338487743
IDOGE,1731.0,74.09764860698976,8560.0,1.0,9.847860311421879e-08,0.0008429768426577129
ICX,,,,,0.311759223,
