IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,63843.79672469721,1403.0,0.01874122686795984,1196.5110785294617
sICX,430286.9030331817,1177.0,0.27005521622861156,116201.2226389655
METX,2086356.5079896937,760.0,9.0341878444635e-05,188.48536603697804
bnUSD,103004.12109183137,759.0,1.0003969009386133,103045.00352417376
GBET,125939.88810875891,644.0,0.009763334780066552,1229.5932897699358
OMM,1050884.4391116006,409.0,0.014291407504805084,15018.61775980241
BALN,142623.9512188704,389.0,0.1555636561262945,22187.103302785756
CODE,1283283.8764007387,231.0,,
$unknown,7326.217156044932,177.0,,
CFT,2152712.01644546,167.0,0.007033605752865089,15141.327623132593
FIN,12549.960203835173,162.0,0.22316227862157706,2800.677715697969
CROWN,371393.83511720865,139.0,,
NPT,0.0,121.0,,
IUSDC,4452.6630589999995,100.0,1.0018653179999204,4460.968691551533
USDS,5177.538605199728,95.0,1.0026536070262946,5191.277758021398
XCROWN,170374.18044795733,34.0,,
oICX,1916.6841967235064,28.0,0.27005521622861156,517.6105651881292
obnUSD,1841.0087010321279,12.0,1.0003969009386133,1841.7393991135627
FinICX,46094.036992214285,10.0,0.22316227862157706,10286.450326049804
VOID,2352.2161411744987,10.0,,
CLAW,4232081.693763948,9.0,,
dIUSDC,104.232787,8.0,1.0018653179999204,104.42721429377298
oOMM,6463.55,8.0,0.014291407504805084,92.3732269776829
IAM,1230.3040334885488,8.0,0.013519697668894487,16.63333857358662
UP,0.5343050187949976,7.0,0.7076532749422456,0.37810269636835814
oUSDS,532.0752102387559,7.0,1.0026536070262946,533.4871287551625
IDOGE,86210404.535,5.0,,
oIUSDC,7.411941,5.0,1.0018653179999204,7.425766626961647
oBALN,20.506252013340518,4.0,0.1555636561262945,3.1900275366424387
IUSDT,0.16921399999999998,3.0,0.9933778831567951,0.1680934451204939
VELT,24659563.93899284,3.0,,
dICX,1924.3769651318285,2.0,0.27005521622861156,519.6880374240352
GORILA,38494.546992,2.0,0.013519697668894487,520.4346372328918
finIUSDC,1.627797,1.0,0.22316227862157706,0.3632628876533673
finUSDS,63.253981853929176,1.0,0.22316227862157706,14.115902722410722
ICX,,,0.2382,
