IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1201753.0526976679,2999.0,1.0077026355541556,1211009.718488692
sICX,1900116.4831325796,2899.0,0.9943109588872011,1889306.6423409316
GBET,572432.8521196694,1684.0,0.13794021988279773,78961.51348952424
BALN,223470.4224750007,1466.0,0.644967230506827,144131.0994838918
METX,1738199.433043046,958.0,0.000831009979825012,1444.461075784949
OMM,1516762.164640256,888.0,0.07325127306031572,111104.75948961894
FIN,32948.239920566455,882.0,2.399157407419473,79048.013866861
TAP,582549.278898184,779.0,0.0019421248536764058,1131.383433039431
UP,1.6972041625175305,751.0,2.7125228720585373,4.603705109381756
USDS,151390.00223480805,418.0,1.0065058271188876,152374.91941687572
IUSDC,421601.328934,326.0,1.0031835620845713,422943.5229395991
CFT,3067907.1672427063,228.0,0.07140700588063228,219070.06513253387
oICX,49743.791029751745,79.0,0.9943109588872011,49460.79655747701
obnUSD,95000.04047840228,76.0,1.0077026355541556,95731.79116783745
oIUSDC,146721.904384,43.0,1.0031835620845713,147189.002675773
oUSDS,37931.80409603987,43.0,1.0065058271188876,38178.58185579622
oOMM,73760.97,40.0,0.07325127306031572,5403.0849546637555
dbnUSD,23341.428680781428,31.0,1.0077026355541556,23521.219199222804
dUSDS,3727.0769201011844,30.0,1.0065058271188876,3751.324638202159
finICX,2236782.1935142595,25.0,2.399157407419473,5366392.568353713
IUSDT,131107.420915,20.0,1.008359688195588,132203.43807397713
dIUSDC,62.35920699999999,6.0,1.0031835620845713,62.557731407029124
oBALN,317.74698201172345,4.0,0.644967230506827,204.93639099000384
SPORTS,25150000.0,2.0,,
SSX,900.0,1.0,,
ICX,,,0.9129,
