IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,4159045.061496358,2999.0,0.6763729548798237,2813065.59772263
bnUSD,2219110.6354473033,2680.0,1.009754240967619,2240756.3753192625
GBET,477038.6382776342,1663.0,0.11750043532401813,56052.24766399884
BALN,494478.5194324619,1607.0,0.5118571466262015,253102.36402464868
FIN,21857.467268768625,1115.0,5.374044937430156,117463.01132077137
OMM,2163679.846568168,931.0,0.07375829971641598,159589.3466135439
CFT,8202181.757549584,425.0,0.07572294489303133,621093.357229554
USDS,357527.5713029656,397.0,0.9918423322471934,354610.9801638081
IUSDC,500971.028512,365.0,1.0011349417816704,501539.6014636647
IWIN,18180.28,129.0,,
METX,746039.1296646723,112.0,0.001025839837198595,765.3166593189889
obnUSD,264561.35627774947,76.0,1.009754240967619,267141.95149760274
TAP,487169.9996056509,74.0,0.001758336941681724,856.6090071856869
oOMM,26965.710667170337,67.0,0.07375829971641598,1988.9449694553052
oICX,216115.48873388578,65.0,0.6763729548798237,146174.6717102356
oIUSDC,169137.639956,44.0,1.0011349417816704,169329.60133043918
finICX,101302.63837529236,41.0,5.374044937430156,544404.9309090577
oUSDS,93746.61930626097,40.0,0.9918423322471934,92981.86553301165
dbnUSD,49911.651412700565,39.0,1.009754240967619,50398.50168767185
IUSDT,4162.387984999999,29.0,0.9927064606502712,4132.0294444425635
UP,1.3432588262384495,21.0,1.853879090437332,2.490239451008855
dIUSDC,37432.310572,14.0,1.0011349417816704,37474.79406525263
IAM,115.25874744941459,11.0,,
dUSDS,1118.4181280998757,6.0,0.9918423322471934,1109.294444602121
LDX,2.019999999999435,6.0,,
oBALN,130.22675755360086,5.0,0.5118571466262015,66.65749653576827
CODA,648.6911396275074,1.0,,
ICX,,,0.6239233,
