IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,44188.81319715911,1242.0,0.01965597011697743,868.5739917080573
sICX,1159618.4525130414,1187.0,0.23844120080326428,276500.8162908327
bnUSD,214998.4503152148,710.0,1.010521890087071,217260.64037832207
GBET,263148.55056548485,505.0,0.004395277117108129,1156.610802700647
CFT,3067183.0350699034,458.0,0.004502223699362604,13809.14415077464
$unknown,112883.3424753692,313.0,,
BALN,198630.1041643594,290.0,0.1416855146206619,28143.008527682938
CODE,772027.8410924592,157.0,,
FIN,14145.398566190204,112.0,0.0763734550707281,1080.3329618524692
NPT,3293.4525,102.0,,
OMM,1119185.9912864403,44.0,0.006860999811898279,7678.734875695456
CROWN,109886.00085399867,39.0,,
CLAW,9886305.117207933,29.0,,
IUSDC,2837.413168,29.0,1.0101389074907978,2866.181437623524
USDS,1800.207915671641,24.0,1.0068021342797635,1812.4531716455328
ETH,1.124013015042465,23.0,430.2618152194394,483.6198801824461
BTCB,0.003100385593775282,9.0,,
XCROWN,17150.014838460866,9.0,,
VOID,1939.959202370414,5.0,,
FinICX,22012.878814383348,3.0,0.0763734550707281,1681.199611107689
UP,0.4484575913807074,3.0,0.6102342432932165,0.2736641789253045
IAM,37.1776,2.0,0.01917501194055409,0.7128809239211438
IUSDT,0.666774,2.0,1.0062309128119955,0.6709286106593054
TAP,4345.565200888414,1.0,0.0007198111247709532,3.127986175017003
BUSD,1.5,1.0,1.010521890087071,1.5157828351306064
METX,29232.28311897881,1.0,8.1570372537691e-05,2.3844882241423573
ICX,,,0.205408216,
