IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,10473.648191422571,887,,
sICX,839798.4364936823,836,,
bnUSD,285547.1234055905,684,,
CFT,2835147.5438802987,480,,
$unknown,9431.451213996352,352,,
GBET,115577.55709325732,316,,
BALN,193767.57528482276,245,,
CODE,555554.0,140,,
FIN,8677.687585604192,127,,
OMM,1192014.4582108061,110,,
CROWN,102619.5698045158,53,,
IUSDC,1097.17257,50,,
USDS,211.45493705369026,27,,
BUSD,29910.470947849008,22,,
NPT,1759.875,16,,
XCROWN,13993.900334385615,15,,
METX,756251.3731682226,12,,
UP,0.15542697852367787,5,,
VOID,1883.224965094551,5,,
IAM,626.6976962158462,4,,
TAP,21011.625662785606,4,,
finOMM,186.16820753286493,4,,
IDOGE,246940.0,2,,
CLAW,420000.0,2,,
dICX,46.60415674603093,2,,
