IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,783076.6881316022,1139.0,0.17929586664346586,140402.41344685067
FRMD,21392.859577030133,864.0,0.010088110142961694,215.8135236859929
bnUSD,93760.9399218385,805.0,1.022950601141317,95912.8098566196
GBET,143347.90188971892,771.0,0.006851765346854354,982.186186712254
METX,312258.36255513964,724.0,6.6229273693206e-05,20.68064455665669
BALN,120535.0133840636,376.0,0.11324821295482124,13650.374864230662
OMM,1704674.489423833,363.0,0.009941411641416788,16946.870813984315
CFT,3371564.355292594,335.0,0.004256828561985534,14352.17144618186
$unknown,9155.084878123027,177.0,,
FIN,21482.393402326994,171.0,0.0933664534863215,2005.7348843732232
CODE,667010.4486826,169.0,,
NPT,3829.8,154.0,,
IUSDC,22557.629341,114.0,1.0242822725696106,23105.379845182408
USDS,4350.113744491636,111.0,1.0018101257520546,4357.987997404907
CROWN,406117.6943911785,90.0,,
oICX,62553.72143303059,31.0,0.17929586664346586,11215.623696109164
oOMM,95368.98380319042,20.0,0.009941411641416788,948.1023258111264
XCROWN,140381.17200331882,17.0,,
dICX,48959.46064029856,12.0,0.17929586664346586,8778.228925898986
VOID,417.5100151699267,9.0,,
oIUSDC,8012.3216059999995,9.0,1.0242822725696106,8206.878983152272
oUSDS,58.995599153771224,9.0,1.0018101257520546,59.10238860705736
obnUSD,1131.7182743093972,7.0,1.022950601141317,1157.6918890274117
dIUSDC,70.819806,4.0,1.0242822725696106,72.53947183261894
IUSDT,498.131199,4.0,1.0244762254682271,510.3235705394823
UP,0.08422132788210121,3.0,0.46528106869430896,0.03918658944383785
ICXIOU,1039.75172,3.0,0.17929586664346586,186.42318573143424
oBALN,9.687079251139272,2.0,0.11324821295482124,1.0970444139432505
ICZ,20000.0,2.0,,
TAP,10000.0,1.0,0.0005488293930934909,5.488293930934909
dOMM,101434.23,1.0,0.009941411641416788,1008.399434960148
finICX,32870.76152222016,1.0,0.17929586664346586,5893.591674357154
finMICX,0.1,1.0,0.17929586664346586,0.017929586664346586
finUSDS,43.533765929672896,1.0,0.0933664534863215,4.064593331757212
ICX,,,0.156616177,
