IRC Token,Amount,No. of Transactions
BALN,404952.3453414349,4304
sICX,6095800.105065975,2262
IAM,8064.5160354838745,1969
bnUSD,1394216.0806706455,1880
IWIN,65983.26570000006,1857
METX,374856.328833708,835
PGT,3000.000000000002,553
UP,6.629059771129386,148
TAP,812526.2857565529,51
ACT,3767.0,46
SEED,119.85084900000003,41
LDX,9401.0,17
EPX,594.0999999999998,12
ICXIOU,5809.16445,7
HGC,189512.0,3
uMETX,1.3190985024596147,3
uSEED,1.007433082091e-06,1
