date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2021-02-02,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,55951.226758045486,100,10,27.791700106363802,3912.2277077999365,409.6999113671302,559.5122675804548,0.04967%,6.99221%,0.73224%,1.00000%
2021-02-02,hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,284.3583360033358,100,10,1.5792000000000002,13.659154391859298,2.714,2.843583360033358,0.55536%,4.80350%,0.95443%,1.00000%
2021-02-02,hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,99.24688299999994,100,10,0.18525511643614406,49.54521399974908,0.30162596683107534,0.9924688299999994,0.18666%,49.92118%,0.30391%,1.00000%
2021-02-02,hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,55000.0,100,10,0.999999999996362,54876.0408,1.0,550.0,0.00182%,99.77462%,0.00182%,1.00000%
2021-02-02,hx67b63aeec61162dd93a0906e1900bdcdcd9c0cba,5881.8834,100,10,1.0,5782.8834,1.0,58.818833999999995,0.01700%,98.31687%,0.01700%,1.00000%
2021-02-02,hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,15.149799999999981,100,10,0.0001,10.0,0.0001,0.1514979999999998,0.00066%,66.00747%,0.00066%,1.00000%
2021-02-02,hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,100.0,100,10,0.9999,1.0001,1.0,1.0,0.99990%,1.00010%,1.00000%,1.00000%
2021-02-02,hxc505466cc0a61e6e7ec7fb0a0dc0316d606ff63f,246497.5680999999,100,10,985.5232999999998,7099.370500000001,1632.6529999999998,2464.975680999999,0.39981%,2.88010%,0.66234%,1.00000%
2021-02-02,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,247020.89319999993,100,10,1000.0,3363.7383999999993,2475.7726,2470.2089319999995,0.40482%,1.36172%,1.00225%,1.00000%
2021-02-02,hxb0d886f01ca2697ce9961232a754bb3923142128,16847.46060000001,100,10,10.46829999999997,2224.4714,157.7947,168.4746060000001,0.06214%,13.20360%,0.93661%,1.00000%
2021-02-02,hxfba1d468956f06d3bd09b05762c374a88f8b4d5c,5183.4306000000015,99,9,1.0,5085.4306,1.0,52.357884848484865,0.01929%,98.10936%,0.01929%,1.01010%
2021-02-02,hx14c5d80083258bca5146f7c1eecb780ad0c0f930,1656.6177,96,9,1.0,400.0,5.0,17.256434375,0.06036%,24.14558%,0.30182%,1.04167%
2021-02-02,hx114049660809114582bfc83f66833560544bf877,2104.4863000000014,83,8,19.1635,526.0894,19.1711,25.35525662650604,0.91060%,24.99847%,0.91096%,1.20482%
2021-02-02,hx14694e9640375279912ad970a1b88a2e498858c8,98.97999999999998,77,7,1.2854545454545454,1.2854545454545456,1.2854545454545454,1.2854545454545452,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxe619e729b106f2f2dd848e9633337583f6cdc33b,4.000000000000001,77,7,0.051948051948051945,0.05194805194805195,0.051948051948051945,0.05194805194805196,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxebacc23476668842b8e5c1b6a0ea6e529d9062f0,29.000000000000046,77,7,0.37662337662337664,0.37662337662337664,0.37662337662337664,0.37662337662337725,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxac52af2aed0ee49d9ca63d78b8f9d868da26fb5b,112.99999999999984,77,7,1.4675324675324675,1.4675324675324675,1.4675324675324675,1.4675324675324655,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxee4ec1594fb3ebd637db5eb77b8d9286d66edf62,98.97999999999998,77,7,1.2854545454545454,1.2854545454545456,1.2854545454545454,1.2854545454545452,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxacf0568aa89dca5eeda093d0c74e2a25e142112b,98.96065750000008,77,7,1.2852033441558441,1.2852033441558444,1.2852033441558441,1.2852033441558453,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx29e325079d43c908877446e6b6f27429ed2158dd,8.941705000000002,77,7,0.11612603896103897,0.11612603896103897,0.11612603896103897,0.116126038961039,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxe72a2f5b0a54adc2c3587cb91dfe5f6491a4beba,1324.9999999999984,77,7,17.20779220779221,17.20779220779221,17.20779220779221,17.20779220779219,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxd37561cf0ed4787aeb8953003e819f322b756072,399.0000000000003,77,7,5.181818181818182,5.181818181818182,5.181818181818182,5.181818181818185,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx575b4f31e40cb4399ccbd8f69a7cd55d0f22e8ed,80.44857680000003,77,7,1.0447867116883116,1.0447867116883116,1.0447867116883116,1.044786711688312,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxca68a970bcd058578cddd74a5f293bb955ee39a1,9.0,77,7,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx745eddb83f6238a51f8201743d2b7f689c91cb90,99.00000000000013,77,7,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2857142857142874,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx81c3c48253b64a77c3b7ca79443525a0980aaa8b,10530.000000000004,77,7,136.75324675324674,136.75324675324674,136.75324675324674,136.7532467532468,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx695b282775671ce523762ddba3c4318219bf14fa,63.00000000000004,77,7,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818188,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxdbf1ad6fec79778bc5cf1b7c6d83f0331cf16811,139.94065749999982,77,7,1.8174111363636363,1.8174111363636363,1.8174111363636363,1.817411136363634,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx3b52ff9be1d069971cddbbd40269a09cebacd3de,998.000000000001,77,7,12.96103896103896,12.96103896103896,12.96103896103896,12.961038961038975,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx33592a0fe14f231620b7e761ac0d7f06f96ea447,1304.999999999998,77,7,16.948051948051948,16.948051948051948,16.948051948051948,16.948051948051923,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx91741cb908b154ba8dd89ae86ddc2fd14cc4285b,99.00000000000013,77,7,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2857142857142874,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx459d651268a86458665641753d1eed6d845394ea,248.99999999999991,77,7,3.2337662337662336,3.2337662337662336,3.2337662337662336,3.2337662337662327,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hx8a2644e042ce8067d6778a114b416575db2cacf3,33.95814317999999,77,7,0.4410148464935065,0.4410148464935065,0.4410148464935065,0.4410148464935064,1.29870%,1.29870%,1.29870%,1.29870%
2021-02-02,hxa820d1d58b16e8aa615501688c2f6648f224cdbb,44.13480000000003,76,7,0.5807210526315789,0.580721052631579,0.5807210526315789,0.5807210526315792,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hxbb822ec30a0840b068a5b8faabe8f1de2ba0c3af,98.96463499999994,76,7,1.30216625,1.30216625,1.30216625,1.3021662499999993,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hxba4bcb093f8ec1360dd0df755d7dd201b55637d0,4187.1828525,76,7,55.094511217105264,55.094511217105264,55.094511217105264,55.094511217105264,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hxe606664309469451c0238b02ed913ce4fcaece81,217.25087249999973,76,7,2.858564111842105,2.8585641118421052,2.8585641118421052,2.8585641118421017,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hxa849d469f4973da9aa518bb1a282fb652bf4257b,44855.000000000044,76,7,590.1973684210526,590.1973684210526,590.1973684210526,590.1973684210532,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hx0d2dd9e30969c6c65a6acf2405e117556eb2fb2b,3969.6069999999986,76,7,52.23167105263157,52.23167105263157,52.23167105263157,52.23167105263156,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hx4481446eefa51a126beb3c100e53ba325522e5d4,157.99999999999991,76,7,2.0789473684210527,2.0789473684210527,2.0789473684210527,2.0789473684210513,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hx1990ae7ed52073a4006c00757a4eeff033ea90d0,48.999999999999936,76,7,0.6447368421052632,0.6447368421052632,0.6447368421052632,0.6447368421052623,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hx46587fb61613835e91713daf2e472672d4677598,109.10000000000001,76,7,1.4355263157894735,1.4355263157894735,1.4355263157894735,1.4355263157894738,1.31579%,1.31579%,1.31579%,1.31579%
2021-02-02,hx3c1a56aaae3ca052cc4d48ec9d49025f0c89f41c,24596.403307560005,76,7,323.6368856257895,323.6368856257895,323.6368856257895,323.63688562578955,1.31579%,1.31579%,1.31579%,1.31579%
