IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,4263039.85414719,3169.0,0.4038869627451789,1721786.218753159
bnUSD,1372316.9303967687,2926.0,1.0288739358104666,1411941.1213566617
GBET,969676.9646466833,1714.0,0.04585781349637512,44467.26539649873
METX,2799943.0000357013,1685.0,0.00024853061474624,695.8715550533043
CFT,2984865.128677562,1489.0,0.018513239966008573,55259.52439337876
BALN,606398.3554088445,1213.0,0.3072277344165239,186302.39288616535
OMM,2167174.002310648,816.0,0.031935675238951085,69210.16512409068
FIN,25264.04900873884,488.0,0.536972312206247,13566.094811914436
IUSDC,236857.855014,419.0,1.0261853643218795,243060.0642400405
USDS,43716.92004385374,360.0,1.0108824263410303,44192.666206087684
oICX,1191712.0181576845,115.0,0.4038869627451789,481316.94748063467
finOMM,1728.02507063268,114.0,0.536972312206247,927.9016177279933
obnUSD,134019.66019109974,101.0,1.0288739358104666,137889.3352567981
dUSDS,3411.9483192338157,48.0,1.0108824263410303,3449.07859549728
oIUSDC,68957.507754,45.0,1.0261853643218795,70763.18521726732
finICX,25065.790992329006,34.0,0.536972312206247,13459.635746429425
UP,0.9922718786493713,23.0,1.0891453197919465,1.080728272592125
oOMM,80955.05,23.0,0.031935675238951085,2585.354185753047
oUSDS,5395.28521048817,21.0,1.0108824263410303,5453.999004380158
dIUSDC,1650.688904,17.0,1.0261853643218795,1693.912794333324
IDOGE,88981864.20995677,14.0,,
NOTMIRAI,5928.412230673363,13.0,0.031935675238951085,189.3278476814101
IUSDT,4.105055999999999,12.0,1.0193854487656104,4.1846343527679615
dbnUSD,3832.087600708222,8.0,1.0288739358104666,3942.735052111156
oBALN,3422.784680797846,6.0,0.3072277344165239,1051.5743828771072
TAP,45025.75424545162,5.0,0.0009547955686455204,42.99039062847943
ICXIOU,35263.8337,4.0,0.4038869627451789,14242.602687844084
SPORTS,8.52,4.0,,
finOICX,439.28245094146695,2.0,0.536972312206247,235.88251339366676
IAM,110.8960573166138,2.0,,
CHIU,2018467.418405393,2.0,,
uMETX,1586.9979939879604,1.0,0.00024853061474624,0.39441758704687746
ICX,,,0.3666,
