IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,269566.1072372706,1415,,
sICX,1422057.5834290807,1202,,
FRMD,25687.929323360757,1159,,
GBET,102704.39159653836,479,,
BALN,158518.07289407947,317,,
CFT,2588325.845360091,164,,
$unknown,19365.2937564002,160,,
CODE,1553367.3262145016,151,,
OMM,1062404.639375875,129,,
USDS,10719.128121789394,115,,
FIN,7548.8039004258235,78,,
IUSDC,7741.923846000001,77,,
ETH,6.723904541250716,30,,
CROWN,7664.862892219158,18,,
IAM,4573.396060138277,18,,
BTCB,0.1653204502423577,16,,
BUSD,32836.0,13,,
VOID,2095.8188654724418,13,,
METX,657430.1401468002,11,,
oBALN,4779.024404612932,4,,
CLAW,8307731.768138263,4,,
dUSDS,1595.6334749160849,4,,
NPT,0.0,4,,
UP,0.11442696756111895,3,,
XCROWN,388.6500934686925,2,,
dIUSDC,6.22381,2,,
IDOGE,5290.0,2,,
finMICX,533.2135735822037,2,,
oUSDS,1064.742912110651,2,,
obnUSD,4852.282218692578,2,,
IUSDT,0.46549,2,,
finICX,0.008715241215768247,1,,
FinICX,5927.598714642979,1,,
