week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
2020-51,hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,20696.129200000007,32,3,206.96099999999996,10141.1079,413.9223999999999,646.7540375000002,1.00000%,49.00002%,2.00000%,3.12500%
2020-51,hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,365.511,31,3,3.2604,220.9751,3.6225,11.79067741935484,0.89201%,60.45648%,0.99108%,3.22581%
2020-51,hxd2b801100a49fb8cdca2df399e14f06b96acafa8,6187.327399999999,31,3,60.3395,809.1919,120.6791,199.5912064516129,0.97521%,13.07821%,1.95042%,3.22581%
2020-51,hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,50493.799900000005,28,2,822.3642000000001,5744.059,1672.2101500000008,1803.3499964285716,1.62864%,11.37577%,3.31171%,3.57143%
2020-51,hxe9c738b80a7fe77544ee9c23ac9c72bcc53bef93,98.98000000000002,28,2,1.1245313793370355,7.595743533781221,3.1931905368318283,3.5350000000000006,1.13612%,7.67402%,3.22610%,3.57143%
2020-51,hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,59647.63,26,2,717.3066,5730.1128,1599.30305,2294.1396153846154,1.20257%,9.60661%,2.68125%,3.84615%
2020-51,hx2e4309caac07eff585c4b0c12e787c50fcbc3e05,1204.3280000000002,26,2,15.6951,75.0775,44.8768,46.3203076923077,1.30322%,6.23397%,3.72629%,3.84615%
2020-51,hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,1036.7643,26,2,20.7352,82.9412,41.47055,39.875550000000004,1.99999%,8.00001%,4.00000%,3.84615%
2020-51,hxf159b2029f3d6e8823157033ada47b76e8903a4f,636.4773019497557,25,2,1.371961950484824,64.93149732357978,20.76282793422435,25.459092077990228,0.21556%,10.20170%,3.26215%,4.00000%
2020-51,hx3aee90a6c26501fc476315be18a07712178188da,1490.9564,24,2,30.0,139.9948,60.0,62.12318333333334,2.01213%,9.38960%,4.02426%,4.16667%
2020-51,hxcaf3a1285478520ad520d34d470aed54d49c4774,23432.8644,24,2,301.7483,3702.6113,845.68175,976.3693499999999,1.28771%,15.80093%,3.60896%,4.16667%
2020-51,hx171a92e51f8f199d509c61699897bdc93f265761,2529.044,23,2,50.5808,379.3566,75.8713,109.95843478260869,2.00000%,15.00000%,3.00000%,4.34783%
2020-51,hx396b89b9167f5b1ca55e8224fcff78b22677bf1f,7660.387444007864,23,2,139.96104842816473,730.2312066876341,261.48437757406055,333.0603236525158,1.82708%,9.53256%,3.41346%,4.34783%
2020-51,hxb812766bc41d782edd84f7b8a36c97fcaf6bfd39,244.9024,23,2,5.0275,29.8749,10.0,10.647930434782609,2.05286%,12.19870%,4.08326%,4.34783%
2020-51,hx6aee4d81a36e730ef217616542ed7c654829ead2,2999.0093,23,2,59.9801,180.2131,120.1421,130.39170869565217,2.00000%,6.00909%,4.00606%,4.34783%
2020-51,hxee4ed659a48922c4f5dbe97ab3fcdc35a7010924,10174.668199999996,23,2,196.18959999999998,810.0657,399.1677,442.37687826086943,1.92822%,7.96159%,3.92315%,4.34783%
2020-51,hx4c9cc8daac26a7547d378fc9d1960bd9e3187870,478.04330000000004,23,2,6.2176,86.089,20.0,20.784491304347828,1.30064%,18.00862%,4.18372%,4.34783%
2020-51,hxd6b8a685743ab7134eeb545947741817e0caf4af,10465.9843,22,2,104.2116,1396.6519000000003,436.2595,475.7265590909091,0.99572%,13.34468%,4.16836%,4.54545%
2020-51,hxb50bf047dfdce1e3b21ee7cde229a99a29e3569d,38465.54170000001,22,2,745.6016,3898.2995,1864.0039,1748.433713636364,1.93836%,10.13452%,4.84591%,4.54545%
2020-51,hx349502ce9e2e1f290769bfa4d2a878a0cfb0050f,4349.36,22,2,197.0,212.35999999999993,197.0,197.6981818181818,4.52940%,4.88256%,4.52940%,4.54545%
2020-51,hx4b3aec7d9d401557939d392e03721025eee2a6a7,214672.88009999998,22,2,4769.758099999999,13034.034199999998,7900.12405,9757.858186363635,2.22187%,6.07158%,3.68008%,4.54545%
2020-51,hx2e48a07fc66eb6de9cebb40d6fc3b6407174b92e,1017.9877,22,2,45.9877,49.0,46.0,46.27216818181818,4.51751%,4.81342%,4.51872%,4.54545%
2020-51,hxb69e92375ef41990daba1ff2f72409555f787aa8,51843.78850000001,21,2,140.05110000000002,20703.73740000001,1000.0,2468.7518333333337,0.27014%,39.93485%,1.92887%,4.76190%
2020-51,hxad9a11d1d6a37c499284b9ce23e38f1e9b3e0894,51121.7359,21,2,105.9296,9413.5175,1492.9952,2434.3683761904763,0.20721%,18.41392%,2.92047%,4.76190%
2020-51,hxac10537896b44850e68db5d5ef50d57af82953da,2755.1885,21,2,20.0,300.0,100.0,131.19945238095238,0.72590%,10.88855%,3.62952%,4.76190%
2020-51,hxd5831e3323d39b999a92970d1a1d4a5e848dda46,8226.420399999999,21,2,0.0,493.5852,329.0569,249.28546666666665,0.00000%,6.00000%,4.00000%,3.03030%
2020-51,hx51674f92698373018f9484cc27694a1d78ef44d6,920.5509,21,2,9.2064,157.0241,36.7788,43.83575714285714,1.00010%,17.05762%,3.99530%,4.76190%
2020-51,hx3c117f6c88806a9a37f5602ab884568d71138239,9033.6596,21,2,350.8427,720.1409,350.8427,430.1742666666667,3.88373%,7.97175%,3.88373%,4.76190%
2020-51,hx77035912d806f04dad1a0d33ba6014effcc7fbc0,20014.0,21,2,14.0,1000.0,1000.0,953.047619047619,0.06995%,4.99650%,4.99650%,4.76190%
2020-51,hx1cd1e371a8f885f68799aa837e287c5c442e9adb,49999.99999999999,21,2,100.0,17023.5055,500.2422999999999,2380.9523809523807,0.20000%,34.04701%,1.00048%,4.76190%
2020-51,hx72c4aa55bf22da62fa39421b8fd3e7c9e2452cfc,58369.66099999999,21,2,49.99999999999636,57369.66099999999,50.0,2779.5076666666664,0.08566%,98.28678%,0.08566%,4.76190%
2020-51,hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2283.9844000000007,21,2,6.5012,627.0958,79.4095,108.76116190476193,0.28464%,27.45622%,3.47680%,4.76190%
2020-51,hx88b2272c89d22f69b280e9b2304e5acb72463788,5151.783100000001,21,2,51.0158,825.9966999999999,153.0476,245.3230047619048,0.99026%,16.03322%,2.97077%,4.76190%
2020-51,hxf0fa3e948b05eca500400a88c13808d0797e4850,26515.000000000004,21,2,1.0,26491.0,1.0,1262.6190476190477,0.00377%,99.90949%,0.00377%,4.76190%
2020-51,hx624cc71bdd83371ed6ed32ba06c705e8d586244c,32840.0172,21,2,10.0,25865.7536,56.8865,1563.810342857143,0.03045%,78.76291%,0.17322%,4.76190%
2020-51,hx5203a1c4db4ce125e32d81205a8bff763ff579f1,91907.32829895116,20,2,331.1250163557178,22851.960478880203,3187.424252574896,4595.366414947558,0.36028%,24.86413%,3.46808%,5.00000%
2020-51,hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,6739.696199999999,20,2,335.0,340.0,335.0,336.98481,4.97055%,5.04474%,4.97055%,5.00000%
2020-51,hx6c4f4f44ae546e57eac829897ed94337fdad47af,5604.4105,20,2,150.0,500.0,200.0,280.220525,2.67646%,8.92154%,3.56862%,5.00000%
2020-51,hx6df7bc87eb3a0a7c38ec7edca32d82a3595071d9,1281.8149000000005,20,2,26.7933,418.38750000000005,44.6556,64.09074500000003,2.09026%,32.64024%,3.48378%,5.00000%
2020-51,hx18e6ff393f3e2d47649494b0708141e87d46d98f,88.10000000000001,20,2,4.405,4.405,4.405,4.405,5.00000%,5.00000%,5.00000%,5.00000%
2020-51,hx23c7091c5c63676d0667653d2c1a0791cf9236d2,884.3240000000003,20,2,44.2,44.523999999999994,44.2,44.216200000000015,4.99817%,5.03481%,4.99817%,5.00000%
2020-51,hxb17745d715f488307816fb9d2861bc2d08c39e5c,1034.0,20,2,31.02,103.4,51.7,51.7,3.00000%,10.00000%,5.00000%,5.00000%
2020-51,hxcb95e7390d67723f0cd7830aaa56a248763817d8,355.8307,20,2,13.8307,18.0,18.0,17.791535,3.88688%,5.05859%,5.05859%,5.00000%
2020-51,hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,721.9254,20,2,9.3244,211.45710000000003,24.812649999999998,36.09627,1.29160%,29.29071%,3.43701%,5.00000%
2020-51,hxe67b818b6ab2967afc6ede848658c66802b8ab9c,794.2266000000004,20,2,39.7113,39.7119,39.7113,39.71133000000002,5.00000%,5.00007%,5.00000%,5.00000%
2020-51,hxf3d6326506d3093fbbeb8ca8eb0ef7a23536ef18,34624.99999999999,20,2,1632.2641,1736.4629,1736.4629,1731.2499999999995,4.71412%,5.01506%,5.01506%,5.00000%
2020-51,hx7f02efbae58798bb1c5b42c16aa85fbbc4c8db41,13448.112099999998,20,2,1.0,13429.112099999998,1.0,672.4056049999999,0.00744%,99.85872%,0.00744%,5.00000%
2020-51,hx857353391e454d7fc60f4879224aade697602877,335.15999999999997,20,2,6.7032,23.4613,16.758,16.758,2.00000%,7.00003%,5.00000%,5.00000%
2020-51,hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,7702.560599999999,20,2,101.25859999999962,1080.9521000000002,224.50340000000006,385.12802999999997,1.31461%,14.03367%,2.91466%,5.00000%
2020-51,hx913399911d719b0ae91071c4c9017f0f1e8ca8f0,1005.5287000000002,20,2,9.9898,108.8884,49.94925,50.276435000000006,0.99349%,10.82897%,4.96746%,5.00000%
2020-51,hx99e3d951340ad78f48437eae250cb05f9f4d0284,22142.0039,20,2,432.7106,2646.6874999999995,471.39049999999986,1107.100195,1.95425%,11.95324%,2.12894%,5.00000%
2020-51,hxc7b808aaa9c8582cd5adc39be974df20a55c55e0,48500.4465,19,1,0.0,48350.4465,10.0,2204.5657499999998,0.00000%,99.69072%,0.02062%,4.54545%
2020-51,hx82b4acc37a019e08235724f88d4cb0f130a0a208,36177.2167,19,1,882.8539999999999,3000.0,1769.7059,1904.0640368421052,2.44036%,8.29251%,4.89177%,5.26316%
2020-51,hxe03b68f5e0fafd46eed4b9ab805a95734278a3bd,80303.60310000001,19,1,1882.495,13051.2911,3787.653500000002,4226.50542631579,2.34422%,16.25244%,4.71667%,5.26316%
2020-51,hx20268fdf7c282d97b5a91441bb6d3f218dc49f9c,168.82949999999994,19,1,3.9872,16.232,8.482000000000001,8.885763157894734,2.36167%,9.61443%,5.02400%,5.26316%
2020-51,hxd57953ba157721028b3fedbc7c067ed555c85e01,78033.3252,19,1,40.0,36753.3252,200.0,4107.017115789474,0.05126%,47.09952%,0.25630%,5.26316%
2020-51,hx40bc58ea43241b88e13e3e2b54db0eefa73108fd,147978.34370000003,19,1,291.0607,30647.567699999996,5362.6061,7788.33387894737,0.19669%,20.71085%,3.62391%,5.26316%
2020-51,hx6de349dbe155a21ee96dcf194d65f67f50ad2a74,31165.343500000003,18,1,499.99999999999955,1888.6425,1800.0,1731.4079722222223,1.60435%,6.06007%,5.77565%,5.55556%
2020-51,hx179358d62f45c8327fab772dfc3bf08b8d5c1259,1635.2766,18,1,40.5453,170.0,76.98294999999999,90.8487,2.47942%,10.39579%,4.70764%,5.55556%
2020-51,hx81f933da3f0ef5fe89887e06cb3b2f80aba4010b,5987.817300000001,18,1,213.4852,500.0,300.0,332.6565166666667,3.56533%,8.35029%,5.01017%,5.55556%
2020-51,hx26907c177186f27613f85431237f3d68cf303528,41791.803400000004,18,1,1474.4764,4233.4072,2364.66005,2321.7668555555556,3.52815%,10.12975%,5.65819%,5.55556%
2020-51,hx82a8319354bbdf73087c60a019563c980061f592,33652.6249,18,1,332.3311,5152.664100000001,1730.7436,1869.5902722222224,0.98753%,15.31133%,5.14297%,5.55556%
2020-51,hx35684b6a38b8e7b54ad385a2b986d09c8bc83f61,4744.441900000001,18,1,128.1256,857.0828,237.2695,263.5801055555556,2.70054%,18.06499%,5.00100%,5.55556%
2020-51,hx02e7a0938791fcbd5379740a3f7cdbd5c75c690e,4196.9785,18,1,200.0,300.0,200.0,233.16547222222223,4.76533%,7.14800%,4.76533%,5.55556%
2020-51,hx02d9625fede24e2378ab6e96cf354cb350992c65,5062.0219,18,1,59.4921,451.8808,301.2539,281.2234388888889,1.17526%,8.92688%,5.95126%,5.55556%
2020-51,hxb09866aadc6d5b5e9c2c222f4419fa02e34939a9,5034.9999999994,17,1,296.1764705882,296.17647058820006,296.1764705882,296.1764705882,5.88235%,5.88235%,5.88235%,5.88235%
2020-51,hx91b9df44a0679a85ff83199b5f66529a45bf2dbb,3012.5092,17,1,120.6441,427.2504,147.9242,177.20642352941175,4.00477%,14.18254%,4.91033%,5.88235%
2020-51,hx10e196b23d1b042a6a1ff67931598458f8cef7f5,3013.9848999999995,17,1,30.0813,722.5695000000001,60.1626,177.29322941176468,0.99806%,23.97389%,1.99611%,5.88235%
2020-51,hxa4556d928cfabb02caa1f07078f579638b5d4357,13558.558415863294,17,1,48.01546206280515,3355.913634908832,365.9875569930538,797.5622597566644,0.35413%,24.75126%,2.69931%,5.88235%
2020-51,hxac362b78a8ae5509660b50063cc3681679e6f68d,23402.5131,17,1,494.2055,2027.5797,1559.6767,1376.6184176470588,2.11176%,8.66394%,6.66457%,5.88235%
2020-51,hx87455c62c2ef3f37496fb2fef0df86fdadada87c,166267.70190000001,17,1,6267.701900000001,10000.0,10000.0,9780.453052941177,3.76964%,6.01440%,6.01440%,5.88235%
2020-51,hx5e46559dcbaf2107e562e3e5832ed7b384c8debe,31412.6619,17,1,999.8241,12412.837800000001,1000.0,1847.8036411764706,3.18287%,39.51540%,3.18343%,5.88235%
2020-51,hx442f62bda2157037af839c7075f43f16b2d4cc91,25728.4634,17,1,0.0,25003.4634,10.0,1429.3590777777779,0.00000%,97.18211%,0.03887%,5.55556%
2020-51,hx53c974aa02514313dc3e5371d3703051e4825f3b,88756.7734,17,1,756.7734,8500.000000000002,2500.0,5220.986670588236,0.85264%,9.57673%,2.81669%,5.88235%
2020-51,hx6b9dcbd1234b5f5317b04fc4bcfb31930d0d4895,573.8751,17,1,10.0,86.1359,34.4542,33.75735882352941,1.74254%,15.00952%,6.00378%,5.88235%
2020-51,hx6c6cbea1f364be1be5a56f9d5b5675a3f9828366,20271.0552,17,1,2.0,4061.2,906.922,1192.415011764706,0.00987%,20.03448%,4.47398%,5.88235%
2020-51,hxe3dd8785da38941b2d6893b027502a586be5edb1,1715.7296000000001,17,1,27.7731,361.3962,48.603,100.9252705882353,1.61873%,21.06370%,2.83279%,5.88235%
2020-51,hxc30aabbc541d3ad4019aa5675fc553549852130e,8788.5989,17,1,188.5989,1000.0,500.0,516.976405882353,2.14595%,11.37838%,5.68919%,5.88235%
2020-51,hxdeb908625fcab32473b9ab4798fb140bdd290324,886.6675,17,1,50.0,86.6675,50.0,52.15691176470588,5.63909%,9.77452%,5.63909%,5.88235%
2020-51,hxbae2c2c3b5461d945ea9d040c8287ab11d524c95,200.35470000000032,17,1,1.0,123.58330000000018,4.0151,11.785570588235313,0.49911%,61.68226%,2.00400%,5.88235%
2020-51,hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,42414.0686,17,1,500.0,4000.0,3000.0,2494.9452117647056,1.17885%,9.43083%,7.07312%,5.88235%
2020-51,hx864c5eec5eccb203772a322cd711ae7f5c8dec77,11928.664499999997,16,1,239.89630000000002,1649.8154,680.23595,745.5415312499998,2.01109%,13.83068%,5.70253%,6.25000%
2020-51,hx4b03d97b91bc4d13d271ee97c8571141baca6cd0,513052.1936,16,1,870.8702,147255.5638,2286.4076,32065.7621,0.16974%,28.70187%,0.44565%,6.25000%
2020-51,hx91449e6edfd99af685c9c376024db63fca65e236,3739.591399999999,16,1,100.88479999999973,1250.0,103.92220000000002,233.72446249999993,2.69775%,33.42611%,2.77897%,6.25000%
2020-51,hx13c863c2f8839574d795c3c6cce1aab0bd4fcae4,124874.2638,16,1,608.5790999999999,29613.406,4539.1664,7804.6414875,0.48735%,23.71458%,3.63499%,6.25000%
2020-51,hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,858344.7939999999,16,1,0.0,212002.17820000002,49814.652749999994,47685.82188888888,0.00000%,24.69895%,5.80357%,5.55556%
2020-51,hx980c88105afbc6dec15d6e44bea29289c2ab6683,1306.6502,16,1,50.0,100.0,100.0,81.6656375,3.82658%,7.65316%,7.65316%,6.25000%
2020-51,hx1a3690342bc1fbabae3362b56059d17b69b40915,3960.0,16,1,200.0,960.0,200.0,247.5,5.05051%,24.24242%,5.05051%,6.25000%
2020-51,hxa4223229cf2bacc2fbb861563bb6e2b9cbc56a3e,5571.153499999999,16,1,100.37879999999996,1250.0000000000005,146.6564000000002,348.19709374999996,1.80176%,22.43701%,2.63242%,6.25000%
2020-51,hx39aa53c5d86727d19c5f6b4a1e1ad408399e797c,19819.772,15,1,1143.8113,1594.2119,1218.9830000000002,1321.3181333333334,5.77106%,8.04354%,6.15034%,6.66667%
2020-51,hx49d49a4ae9a0a21ad72aadb4579c29817ed64075,10826.266599999997,15,1,77.9051,3800.6139999999996,339.4903,721.7511066666665,0.71959%,35.10549%,3.13580%,6.66667%
2020-51,hx461eb340a1aca911fb8a85d0401a5c3b84345aae,4942.265430725125,15,1,117.1224,1025.6759,251.397,329.48436204834167,2.36981%,20.75315%,5.08668%,6.66667%
2020-51,hx44e86c6d99cd4b15ef4ad8d8d727c07950d8e37c,19.0,15,1,1.0,5.0,1.0,1.2666666666666666,5.26316%,26.31579%,5.26316%,6.66667%
2020-51,hx112ce917667495811dafe3522c5c82cca3060710,40615.6711,15,1,1492.1892,3123.4818999999998,3000.0,2707.711406666667,3.67392%,7.69034%,7.38631%,6.66667%
2020-51,hx250858a62cd9fec535459cd61ca7b1d89984c8a9,537.1549,15,1,4.178999999999999,50.0,50.0,35.81032666666667,0.77799%,9.30830%,9.30830%,6.66667%
2020-51,hx23957e7cfd6ad721f240e7fbb395e0d765fb9b36,7000.6843,15,1,32.2857,1516.8606,399.9999,466.71228666666667,0.46118%,21.66732%,5.71373%,6.66667%
2020-51,hx7849e4405707a7ed86a3d24f8ff4cf45cde3587d,38656.86111481434,15,1,513.3023323575981,6087.270170137008,1946.681162343438,2577.124074320956,1.32784%,15.74693%,5.03580%,6.66667%
2020-51,hxa4ba1bcf183f051844c278796f47112e8805d229,2325.3606,15,1,116.26799999999999,697.6081,116.26799999999999,155.02403999999999,5.00000%,30.00000%,5.00000%,6.66667%
2020-51,hxbcdd18151cbe679fe638e073e4b8aa3d963f9995,11178.555499999999,15,1,12.919,1319.7804999999983,1021.2218,745.2370333333332,0.11557%,11.80636%,9.13554%,6.66667%
2020-51,hxdd3e1988cb579476efba6206819f7cd6af43f38d,64367.0,15,1,4000.0,5000.0,4000.0,4291.133333333333,6.21436%,7.76796%,6.21436%,6.66667%
2020-51,hx9c9d5309ef3381e7e5d9a79c11835c0b5636abcc,5964.918200000001,15,1,298.6125,1075.4675,306.9262,397.6612133333334,5.00615%,18.02988%,5.14552%,6.66667%
2020-51,hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,61528.867600000005,15,1,3831.8394000000008,4260.1058,4159.541300000001,4101.924506666667,6.22771%,6.92375%,6.76031%,6.66667%
2020-51,hx8816f9995eb3bba5c93a9f954f36e816b9f1df8f,1336.1261,15,1,5.3816,257.4011,53.534,89.07507333333334,0.40278%,19.26473%,4.00666%,6.66667%
2020-51,hx9b7a327acaa261572c77722c44a4090f16dc4c98,101809.317,15,1,274.78430000000003,11428.3663,6757.631700000001,6787.2878,0.26990%,11.22527%,6.63754%,6.66667%
2020-51,hx59546d94393f4727cd5c6634617822c76a2355d5,9506.015700000002,15,1,10.0,4000.0,50.0,633.7343800000001,0.10520%,42.07862%,0.52598%,6.66667%
2020-51,hxf293f84ba6afe277f75ad341cef4732c518d3b85,4653.000000000001,15,1,289.76279999999997,336.35040000000004,289.7628,310.20000000000005,6.22744%,7.22868%,6.22744%,6.66667%
2020-51,hxe0529dc2d947df2f83c341d1bdcfbf2758685a31,16392.8979,15,1,1000.0,1500.0,1000.0,1092.85986,6.10020%,9.15030%,6.10020%,6.66667%
2020-51,hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,13725.667000000001,15,1,102.16489999999999,2941.2302,786.4944,915.0444666666667,0.74433%,21.42869%,5.73010%,6.66667%
2020-51,hx602b54b19dc602f6d2eb3d0a7cde90d52adc88af,176.0,15,1,1.0,162.0,1.0,11.733333333333333,0.56818%,92.04545%,0.56818%,6.66667%
2020-51,hxb28391ccbbe4922c14614f844059d229c27a4809,911.8302999999999,15,1,0.9598,134.6412,43.12339999999999,60.788686666666656,0.10526%,14.76604%,4.72932%,6.66667%
2020-51,hx099f80b0911a8d44d21053743334334dadb153ce,18953.8397,14,1,189.7166,5144.7111,572.5763,1353.845692857143,1.00094%,27.14337%,3.02090%,7.14286%
2020-51,hxc470e81f360523fb6f427c4f270ade417788ca9c,77127.5622,14,1,9.999999999996362,76997.5622,10.0,5509.111585714286,0.01297%,99.83145%,0.01297%,7.14286%
2020-51,hxe45c3f798bba00ca01d0cb80d8f22ba6594e0f87,19679.336200000005,14,1,431.57840000000033,2057.8741,1347.74465,1405.6668714285718,2.19305%,10.45703%,6.84853%,7.14286%
2020-51,hxf21441902d03b9d6d761f9522a3e73edb86309b6,3.906800000000211,14,1,0.09999999999979536,2.0,0.10000000000001408,0.27905714285715794,2.55964%,51.19279%,2.55964%,7.14286%
2020-51,hxdbe63a2fca42c3caad4589c2f0a82a0fd6f27a44,8915.123627216564,14,1,276.4878558498548,1765.9938478685142,561.037330954563,636.7945448011832,3.10134%,19.80897%,6.29310%,7.14286%
2020-51,hxce773241e990107283650688785b259ce7afc91a,132996.0099,14,1,2996.0099,10000.0,10000.0,9499.714992857143,2.25271%,7.51902%,7.51902%,7.14286%
2020-51,hx61c0addd91b6d127d2dff071020d1ce952519215,52046.755300000004,14,1,2868.6634,4894.4814,3695.49525,3717.625378571429,5.51170%,9.40401%,7.10034%,7.14286%
2020-51,hx6b91200ebf1df682e2ebeb0279b1bdb611d66257,1606.2207,14,1,9.9,247.5,79.55,114.73005,0.61635%,15.40884%,4.95262%,7.14286%
2020-51,hx4816f2d7e86cb5b5d39c6cba12ea549ba2586f00,128338.34259999999,14,1,8163.5226,10196.5815,9253.2459,9167.02447142857,6.36094%,7.94508%,7.21004%,7.14286%
2020-51,hx41a001a9741245949a864234a45a508ce41b7480,3641.716498091523,14,1,249.9999999999999,391.716498091523,250.0,260.12260700653735,6.86489%,10.75637%,6.86489%,7.14286%
2020-51,hx5949b6be475b9d1417b1330ad55e9308d5e05bfb,11975.4543,14,1,582.9703,1399.1292,641.2674,855.3895928571428,4.86804%,11.68331%,5.35485%,7.14286%
2020-51,hx5b038a80b468ed9b581f666bbcd01316f4782ba3,16238.5079,14,1,38.7422,2087.5647000000004,1259.49845,1159.8934214285714,0.23858%,12.85564%,7.75624%,7.14286%
2020-51,hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,3283.0000000000005,14,1,6.3933612275345695,814.7835743907547,120.9718441879948,234.50000000000003,0.19474%,24.81826%,3.68480%,7.14286%
2020-51,hx17de469300d89a6c725084947f753589ca621e87,144147.94689999998,14,1,3457.6351999999997,15618.211599999999,9832.517100000001,10296.28192142857,2.39867%,10.83485%,6.82113%,7.14286%
2020-51,hxaead0bd48f1d8b8f346f2ae5227d1d9fa580e9db,2716.7691,14,1,2.181699999999992,886.8199,114.85265,194.0549357142857,0.08030%,32.64245%,4.22755%,7.14286%
2020-51,hx2b7fd14ca47f8f2e54bafd31b276e7be379b2162,12417.402499999998,14,1,177.7543,2203.1367999999998,977.93545,886.9573214285713,1.43149%,17.74233%,7.87552%,7.14286%
2020-51,hx85c203bb27226345baffa75c0d3ef6d0a3132e6b,160335.5839,14,1,1469.6642000000002,28526.841899999996,9745.567149999999,11452.541707142856,0.91662%,17.79196%,6.07823%,7.14286%
2020-51,hx23564281adade3526801923a8cdc3b3f3c0331f1,47399.99999999999,14,1,0.0,10006.8568,3443.44,3159.9999999999995,0.00000%,21.11151%,7.26464%,6.66667%
2020-51,hx9927cd105cb4f6de0139117b6be189ce07ca25ee,13363.3724,14,1,363.3724,1000.0,1000.0,954.5266,2.71917%,7.48314%,7.48314%,7.14286%
