delegator,week,how_many_prep_voted,raffle_tickets
hxc35919c430476b095652bc91056ba1baf0420f9e,2020-51,100,10
hxc35919c430476b095652bc91056ba1baf0420f9e,2020-51,100,10
hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,2020-51,100,10
hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hxb0d886f01ca2697ce9961232a754bb3923142128,2020-51,100,10
hxb0d886f01ca2697ce9961232a754bb3923142128,2020-51,100,10
hxb0d886f01ca2697ce9961232a754bb3923142128,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,2020-51,100,10
hx114049660809114582bfc83f66833560544bf877,2020-51,79,7
hx114049660809114582bfc83f66833560544bf877,2020-51,79,7
hx114049660809114582bfc83f66833560544bf877,2020-51,79,7
hx114049660809114582bfc83f66833560544bf877,2020-51,79,7
hx114049660809114582bfc83f66833560544bf877,2020-51,79,7
hx114049660809114582bfc83f66833560544bf877,2020-51,79,7
hx114049660809114582bfc83f66833560544bf877,2020-51,79,7
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2020-51,67,6
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2020-51,67,6
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2020-51,67,6
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2020-51,67,6
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2020-51,67,6
hx14c5d80083258bca5146f7c1eecb780ad0c0f930,2020-51,67,6
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2020-51,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2020-51,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2020-51,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2020-51,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2020-51,56,5
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2020-51,47,4
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2020-51,47,4
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2020-51,47,4
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,2020-51,47,4
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2020-51,44,4
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2020-51,44,4
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2020-51,44,4
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2020-51,44,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2020-51,42,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2020-51,42,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2020-51,42,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2020-51,42,4
hxf7680b84aed887350194c26bd98996312020379f,2020-51,37,3
hxf7680b84aed887350194c26bd98996312020379f,2020-51,37,3
hxf7680b84aed887350194c26bd98996312020379f,2020-51,37,3
hxaf0882e1856ba71a69408edea4c244f706ac622e,2020-51,37,3
hxaf0882e1856ba71a69408edea4c244f706ac622e,2020-51,37,3
hxaf0882e1856ba71a69408edea4c244f706ac622e,2020-51,37,3
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2020-51,34,3
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2020-51,34,3
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,2020-51,34,3
hx42967fdffaacf8b41362b3574d631a17c320ff49,2020-51,33,3
hx42967fdffaacf8b41362b3574d631a17c320ff49,2020-51,33,3
hx42967fdffaacf8b41362b3574d631a17c320ff49,2020-51,33,3
hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,2020-51,32,3
hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,2020-51,32,3
hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,2020-51,32,3
hxd2b801100a49fb8cdca2df399e14f06b96acafa8,2020-51,31,3
hxd2b801100a49fb8cdca2df399e14f06b96acafa8,2020-51,31,3
hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,2020-51,31,3
hxd2b801100a49fb8cdca2df399e14f06b96acafa8,2020-51,31,3
hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,2020-51,31,3
hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,2020-51,31,3
hxe9c738b80a7fe77544ee9c23ac9c72bcc53bef93,2020-51,28,2
hxe9c738b80a7fe77544ee9c23ac9c72bcc53bef93,2020-51,28,2
hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,2020-51,28,2
hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,2020-51,28,2
hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,2020-51,26,2
hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,2020-51,26,2
hx2e4309caac07eff585c4b0c12e787c50fcbc3e05,2020-51,26,2
hx2e4309caac07eff585c4b0c12e787c50fcbc3e05,2020-51,26,2
hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,2020-51,26,2
hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,2020-51,26,2
hxf159b2029f3d6e8823157033ada47b76e8903a4f,2020-51,25,2
hxf159b2029f3d6e8823157033ada47b76e8903a4f,2020-51,25,2
hx3aee90a6c26501fc476315be18a07712178188da,2020-51,24,2
hxcaf3a1285478520ad520d34d470aed54d49c4774,2020-51,24,2
hxcaf3a1285478520ad520d34d470aed54d49c4774,2020-51,24,2
hx3aee90a6c26501fc476315be18a07712178188da,2020-51,24,2
hxb812766bc41d782edd84f7b8a36c97fcaf6bfd39,2020-51,23,2
hxb812766bc41d782edd84f7b8a36c97fcaf6bfd39,2020-51,23,2
hx396b89b9167f5b1ca55e8224fcff78b22677bf1f,2020-51,23,2
hx4c9cc8daac26a7547d378fc9d1960bd9e3187870,2020-51,23,2
hx4c9cc8daac26a7547d378fc9d1960bd9e3187870,2020-51,23,2
hx6aee4d81a36e730ef217616542ed7c654829ead2,2020-51,23,2
hx396b89b9167f5b1ca55e8224fcff78b22677bf1f,2020-51,23,2
hx6aee4d81a36e730ef217616542ed7c654829ead2,2020-51,23,2
hx171a92e51f8f199d509c61699897bdc93f265761,2020-51,23,2
hxee4ed659a48922c4f5dbe97ab3fcdc35a7010924,2020-51,23,2
hxee4ed659a48922c4f5dbe97ab3fcdc35a7010924,2020-51,23,2
hx171a92e51f8f199d509c61699897bdc93f265761,2020-51,23,2
hx2e48a07fc66eb6de9cebb40d6fc3b6407174b92e,2020-51,22,2
hx349502ce9e2e1f290769bfa4d2a878a0cfb0050f,2020-51,22,2
hx4b3aec7d9d401557939d392e03721025eee2a6a7,2020-51,22,2
hxb50bf047dfdce1e3b21ee7cde229a99a29e3569d,2020-51,22,2
hxb50bf047dfdce1e3b21ee7cde229a99a29e3569d,2020-51,22,2
hx4b3aec7d9d401557939d392e03721025eee2a6a7,2020-51,22,2
hx2e48a07fc66eb6de9cebb40d6fc3b6407174b92e,2020-51,22,2
hxd6b8a685743ab7134eeb545947741817e0caf4af,2020-51,22,2
hxd6b8a685743ab7134eeb545947741817e0caf4af,2020-51,22,2
hx349502ce9e2e1f290769bfa4d2a878a0cfb0050f,2020-51,22,2
hxac10537896b44850e68db5d5ef50d57af82953da,2020-51,21,2
hxad9a11d1d6a37c499284b9ce23e38f1e9b3e0894,2020-51,21,2
hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2020-51,21,2
hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2020-51,21,2
hxad9a11d1d6a37c499284b9ce23e38f1e9b3e0894,2020-51,21,2
hx1cd1e371a8f885f68799aa837e287c5c442e9adb,2020-51,21,2
hx72c4aa55bf22da62fa39421b8fd3e7c9e2452cfc,2020-51,21,2
hx51674f92698373018f9484cc27694a1d78ef44d6,2020-51,21,2
hxac10537896b44850e68db5d5ef50d57af82953da,2020-51,21,2
hx51674f92698373018f9484cc27694a1d78ef44d6,2020-51,21,2
hxd5831e3323d39b999a92970d1a1d4a5e848dda46,2020-51,21,2
hxf0fa3e948b05eca500400a88c13808d0797e4850,2020-51,21,2
hxf0fa3e948b05eca500400a88c13808d0797e4850,2020-51,21,2
hx88b2272c89d22f69b280e9b2304e5acb72463788,2020-51,21,2
hx88b2272c89d22f69b280e9b2304e5acb72463788,2020-51,21,2
hx624cc71bdd83371ed6ed32ba06c705e8d586244c,2020-51,21,2
hx624cc71bdd83371ed6ed32ba06c705e8d586244c,2020-51,21,2
hx77035912d806f04dad1a0d33ba6014effcc7fbc0,2020-51,21,2
hx77035912d806f04dad1a0d33ba6014effcc7fbc0,2020-51,21,2
hx1cd1e371a8f885f68799aa837e287c5c442e9adb,2020-51,21,2
hx72c4aa55bf22da62fa39421b8fd3e7c9e2452cfc,2020-51,21,2
hxd5831e3323d39b999a92970d1a1d4a5e848dda46,2020-51,21,2
hx3c117f6c88806a9a37f5602ab884568d71138239,2020-51,21,2
hx3c117f6c88806a9a37f5602ab884568d71138239,2020-51,21,2
hxb69e92375ef41990daba1ff2f72409555f787aa8,2020-51,21,2
hxb69e92375ef41990daba1ff2f72409555f787aa8,2020-51,21,2
hxb17745d715f488307816fb9d2861bc2d08c39e5c,2020-51,20,2
hx7f02efbae58798bb1c5b42c16aa85fbbc4c8db41,2020-51,20,2
hx23c7091c5c63676d0667653d2c1a0791cf9236d2,2020-51,20,2
hx99e3d951340ad78f48437eae250cb05f9f4d0284,2020-51,20,2
hx99e3d951340ad78f48437eae250cb05f9f4d0284,2020-51,20,2
hxe67b818b6ab2967afc6ede848658c66802b8ab9c,2020-51,20,2
hxf3d6326506d3093fbbeb8ca8eb0ef7a23536ef18,2020-51,20,2
hx913399911d719b0ae91071c4c9017f0f1e8ca8f0,2020-51,20,2
hxb17745d715f488307816fb9d2861bc2d08c39e5c,2020-51,20,2
hx5203a1c4db4ce125e32d81205a8bff763ff579f1,2020-51,20,2
hx5203a1c4db4ce125e32d81205a8bff763ff579f1,2020-51,20,2
hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,2020-51,20,2
hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,2020-51,20,2
hx857353391e454d7fc60f4879224aade697602877,2020-51,20,2
hx857353391e454d7fc60f4879224aade697602877,2020-51,20,2
hx7f02efbae58798bb1c5b42c16aa85fbbc4c8db41,2020-51,20,2
hx6c4f4f44ae546e57eac829897ed94337fdad47af,2020-51,20,2
hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,2020-51,20,2
hxf3d6326506d3093fbbeb8ca8eb0ef7a23536ef18,2020-51,20,2
hx6df7bc87eb3a0a7c38ec7edca32d82a3595071d9,2020-51,20,2
hx18e6ff393f3e2d47649494b0708141e87d46d98f,2020-51,20,2
hx18e6ff393f3e2d47649494b0708141e87d46d98f,2020-51,20,2
hx6df7bc87eb3a0a7c38ec7edca32d82a3595071d9,2020-51,20,2
hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,2020-51,20,2
hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,2020-51,20,2
hx23c7091c5c63676d0667653d2c1a0791cf9236d2,2020-51,20,2
hx913399911d719b0ae91071c4c9017f0f1e8ca8f0,2020-51,20,2
hxcb95e7390d67723f0cd7830aaa56a248763817d8,2020-51,20,2
hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,2020-51,20,2
hxcb95e7390d67723f0cd7830aaa56a248763817d8,2020-51,20,2
hx6c4f4f44ae546e57eac829897ed94337fdad47af,2020-51,20,2
hxe67b818b6ab2967afc6ede848658c66802b8ab9c,2020-51,20,2
hx82b4acc37a019e08235724f88d4cb0f130a0a208,2020-51,19,1
hxe03b68f5e0fafd46eed4b9ab805a95734278a3bd,2020-51,19,1
hxd57953ba157721028b3fedbc7c067ed555c85e01,2020-51,19,1
hxc7b808aaa9c8582cd5adc39be974df20a55c55e0,2020-51,19,1
hx40bc58ea43241b88e13e3e2b54db0eefa73108fd,2020-51,19,1
hx20268fdf7c282d97b5a91441bb6d3f218dc49f9c,2020-51,19,1
hx02e7a0938791fcbd5379740a3f7cdbd5c75c690e,2020-51,18,1
hx26907c177186f27613f85431237f3d68cf303528,2020-51,18,1
hx35684b6a38b8e7b54ad385a2b986d09c8bc83f61,2020-51,18,1
hx02d9625fede24e2378ab6e96cf354cb350992c65,2020-51,18,1
hx6de349dbe155a21ee96dcf194d65f67f50ad2a74,2020-51,18,1
hx81f933da3f0ef5fe89887e06cb3b2f80aba4010b,2020-51,18,1
hx179358d62f45c8327fab772dfc3bf08b8d5c1259,2020-51,18,1
hx82a8319354bbdf73087c60a019563c980061f592,2020-51,18,1
hx53c974aa02514313dc3e5371d3703051e4825f3b,2020-51,17,1
hx6c6cbea1f364be1be5a56f9d5b5675a3f9828366,2020-51,17,1
hx10e196b23d1b042a6a1ff67931598458f8cef7f5,2020-51,17,1
hxdeb908625fcab32473b9ab4798fb140bdd290324,2020-51,17,1
hx442f62bda2157037af839c7075f43f16b2d4cc91,2020-51,17,1
hxb09866aadc6d5b5e9c2c222f4419fa02e34939a9,2020-51,17,1
hxbae2c2c3b5461d945ea9d040c8287ab11d524c95,2020-51,17,1
hxc30aabbc541d3ad4019aa5675fc553549852130e,2020-51,17,1
hx6b9dcbd1234b5f5317b04fc4bcfb31930d0d4895,2020-51,17,1
hx5e46559dcbaf2107e562e3e5832ed7b384c8debe,2020-51,17,1
hx91b9df44a0679a85ff83199b5f66529a45bf2dbb,2020-51,17,1
hx87455c62c2ef3f37496fb2fef0df86fdadada87c,2020-51,17,1
hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,2020-51,17,1
hxe3dd8785da38941b2d6893b027502a586be5edb1,2020-51,17,1
hxac362b78a8ae5509660b50063cc3681679e6f68d,2020-51,17,1
hxa4556d928cfabb02caa1f07078f579638b5d4357,2020-51,17,1
hx864c5eec5eccb203772a322cd711ae7f5c8dec77,2020-51,16,1
hx980c88105afbc6dec15d6e44bea29289c2ab6683,2020-51,16,1
hxa4223229cf2bacc2fbb861563bb6e2b9cbc56a3e,2020-51,16,1
hx4b03d97b91bc4d13d271ee97c8571141baca6cd0,2020-51,16,1
hx13c863c2f8839574d795c3c6cce1aab0bd4fcae4,2020-51,16,1
hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,2020-51,16,1
hx91449e6edfd99af685c9c376024db63fca65e236,2020-51,16,1
hx1a3690342bc1fbabae3362b56059d17b69b40915,2020-51,16,1
hx7849e4405707a7ed86a3d24f8ff4cf45cde3587d,2020-51,15,1
hx23957e7cfd6ad721f240e7fbb395e0d765fb9b36,2020-51,15,1
hx461eb340a1aca911fb8a85d0401a5c3b84345aae,2020-51,15,1
hx9b7a327acaa261572c77722c44a4090f16dc4c98,2020-51,15,1
hxe0529dc2d947df2f83c341d1bdcfbf2758685a31,2020-51,15,1
hx49d49a4ae9a0a21ad72aadb4579c29817ed64075,2020-51,15,1
hx44e86c6d99cd4b15ef4ad8d8d727c07950d8e37c,2020-51,15,1
hxdd3e1988cb579476efba6206819f7cd6af43f38d,2020-51,15,1
hx250858a62cd9fec535459cd61ca7b1d89984c8a9,2020-51,15,1
hxa4ba1bcf183f051844c278796f47112e8805d229,2020-51,15,1
hxf293f84ba6afe277f75ad341cef4732c518d3b85,2020-51,15,1
hx9c9d5309ef3381e7e5d9a79c11835c0b5636abcc,2020-51,15,1
hx602b54b19dc602f6d2eb3d0a7cde90d52adc88af,2020-51,15,1
hxb28391ccbbe4922c14614f844059d229c27a4809,2020-51,15,1
hx39aa53c5d86727d19c5f6b4a1e1ad408399e797c,2020-51,15,1
hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,2020-51,15,1
hx8816f9995eb3bba5c93a9f954f36e816b9f1df8f,2020-51,15,1
hxbcdd18151cbe679fe638e073e4b8aa3d963f9995,2020-51,15,1
hx59546d94393f4727cd5c6634617822c76a2355d5,2020-51,15,1
hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,2020-51,15,1
hx112ce917667495811dafe3522c5c82cca3060710,2020-51,15,1
hxce773241e990107283650688785b259ce7afc91a,2020-51,14,1
hxdbe63a2fca42c3caad4589c2f0a82a0fd6f27a44,2020-51,14,1
hxc470e81f360523fb6f427c4f270ade417788ca9c,2020-51,14,1
hx85c203bb27226345baffa75c0d3ef6d0a3132e6b,2020-51,14,1
hxaead0bd48f1d8b8f346f2ae5227d1d9fa580e9db,2020-51,14,1
hx87d6c4d3e40401429a8acbd15305736e30909d3e,2020-51,14,1
hxe45c3f798bba00ca01d0cb80d8f22ba6594e0f87,2020-51,14,1
hx9927cd105cb4f6de0139117b6be189ce07ca25ee,2020-51,14,1
hxf21441902d03b9d6d761f9522a3e73edb86309b6,2020-51,14,1
hxfe43e4d0782cc62ff4e9714771ae94d743e27234,2020-51,14,1
hx6b91200ebf1df682e2ebeb0279b1bdb611d66257,2020-51,14,1
hx099f80b0911a8d44d21053743334334dadb153ce,2020-51,14,1
hx2b7fd14ca47f8f2e54bafd31b276e7be379b2162,2020-51,14,1
hx4816f2d7e86cb5b5d39c6cba12ea549ba2586f00,2020-51,14,1
hx23564281adade3526801923a8cdc3b3f3c0331f1,2020-51,14,1
hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,2020-51,14,1
hx17de469300d89a6c725084947f753589ca621e87,2020-51,14,1
hx61c0addd91b6d127d2dff071020d1ce952519215,2020-51,14,1
hx5b038a80b468ed9b581f666bbcd01316f4782ba3,2020-51,14,1
hx5949b6be475b9d1417b1330ad55e9308d5e05bfb,2020-51,14,1
hx41a001a9741245949a864234a45a508ce41b7480,2020-51,14,1
hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,2020-51,13,1
hx3479709481d63c7f48f87a6c4f8a74c022acc4aa,2020-51,13,1
hxdae7ec0c2367f4f3696f2275490116ed4b2202f7,2020-51,13,1
hxd32087b5cb414cca8af65d10efa339e72fc105d5,2020-51,13,1
hx9e780e0fc513a3c00663dd01c0d12672fe0dd865,2020-51,13,1
hx5f1977e2f5c8fabc63abd1535368d568cfc6bd7b,2020-51,13,1
hxf5dc0d28cee39dbebe6bc2c6d8ccce68acd3cd7a,2020-51,13,1
hx5e2908097689627b16532de3047fc61bc8ee726c,2020-51,13,1
hxe274e9b3202dc7548e068e57e040047e2b69e041,2020-51,13,1
hx1817d865895f7c394891ab0ac15ed3cdb781611d,2020-51,13,1
hx93aea0ed766e05ea3d0e14b99df441b6cd3e2c92,2020-51,13,1
hx383cfb688c5ac2a53ffb1fde1d360f569dc1e0d8,2020-51,13,1
hx3f133cdf56a93b43bca05939d12d4996a98996ab,2020-51,13,1
hx0c67126a203416e066ff2ee1c0f6ab1a3eedc959,2020-51,13,1
hx59dd298b92870d0badf098cba64b2fe1cc63017d,2020-51,13,1
hx99d66cd80b8c2d45f2ec033cf6d17c5b737a7b2e,2020-51,13,1
hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,2020-51,13,1
hx58b45678ec9a9087293617d95bc3f69e5b036f59,2020-51,13,1
hxe435f4d411b38115de401ab748d78aefb901fd8b,2020-51,13,1
hx3ee1c2d14a10919cdda370504dfd95758135e1c1,2020-51,13,1
hx49e57e5fed70ed214b39435032f7f84bc36eb8b2,2020-51,13,1
hx6e0a36493b252832790bcb9517fefc691a9840c3,2020-51,13,1
hx76b8a2adfd79e3b1719a11e44c293f369dd3c817,2020-51,13,1
hxfa168cadb2961645f5a466a7a81a0ea0d37973e7,2020-51,13,1
hx2399a64612e7f4494dc731839cbabc24dfd62e07,2020-51,13,1
hxcb3204684516b1bb89d0e4c09a1cea848db2a7f1,2020-51,13,1
hx6b7419622d26660654bda093acfac417407f999d,2020-51,13,1
hx7616d8e5a76ac50c883393bd158df54578b61e73,2020-51,13,1
hxd65454fc832f4257d9a786e41222ed03ae05edc1,2020-51,13,1
hx463b1ee3016d7244516413acc69de2f1cdb268fd,2020-51,13,1
hxa7221a280ca7709c6e198e6ac856fa9cdf198262,2020-51,13,1
hxc503ebb5a1d72d511e8924e9023437c82fee95b2,2020-51,13,1
hx261bef2e1e9abac57941b8f45541afa25a9eacbb,2020-51,13,1
hxd6d40144434a747b6a4dd6d8317b7c0dbf26810f,2020-51,13,1
hx6654384862ba2431c12575fd98e02a1ebe500d31,2020-51,13,1
hx64b52e922e54ce1bbb605367fadf98ca72293f89,2020-51,13,1
hxa7b3f39a318d7242dc06908deda20676609d2630,2020-51,13,1
hx2835a19c583698904afd1c77d99112a5b840e032,2020-51,13,1
hx1f8527706896d332d6c8437dff1c51590c72efa7,2020-51,13,1
hx14d6a3fbfddf0ac18225bb08f836139f05c1d7ad,2020-51,13,1
hxb106e5baab67f48c06149832a0a4baee97c9362a,2020-51,12,1
hx4d8b4d765319042b4b91cdc4ea32f35d325cde6a,2020-51,12,1
hx3e505ac9a57fbf0c319cc27188f22dfbfb3ce1e8,2020-51,12,1
hx4ae2b9bd8264a9fe4090fcdc917538c860020838,2020-51,12,1
hx44a17a00d1641f939c78d95dc6b1807de266ecbc,2020-51,12,1
hxe510ad9631a1618b44e57464695dc73a3181414a,2020-51,12,1
hx3ffce22e121e45be4d958b07532efad29103d6ae,2020-51,12,1
hx150ded564f4ce94207a4201286131bdf13c6d932,2020-51,12,1
hx1584db5872b6d7e24b57f73fd3b9c5d516db3ef8,2020-51,12,1
hx436a2854834409a3e2ff8285c54ac2a1433c8d77,2020-51,12,1
hx004371f0d89941a340949a4aab883410f216a0c3,2020-51,12,1
hx35f4c940313d020a80e9ec6668106857146797e2,2020-51,12,1
hx3b9be168f70dbd899b27c5b26395f72307679792,2020-51,12,1
hxd7c28d23e0a66e30e51f50ff7572ed60c4259cc1,2020-51,12,1
hxd5629fb8fe7a0aeb703abb336002b09461f1341d,2020-51,12,1
hx202d64a9642337af9b575825aa602eb16a436285,2020-51,12,1
hx214c205cf242bbc508a12e97f5b6ad5c5d5ecc71,2020-51,12,1
hx21633046abd1d663d236f9adb0adf4bdc340b8c0,2020-51,12,1
hx22c83b780daeca3d2dd5906d455c98ea450e2d38,2020-51,12,1
hxd6065022196e9be0026baa4b6ebed925102fa170,2020-51,12,1
hxc884dc0d06b9ede780f563eef6f0a788e831489e,2020-51,12,1
hxc671a96e9372e17a95f075e60c10d16daa6fa041,2020-51,12,1
hxc54f2d3584b149ece803993969c73fb31bde304e,2020-51,12,1
hx2839dc7d2245c637dde5e383ceaa038d9c743f2e,2020-51,12,1
hx3b4d5658cdd5ef6b4bc3f61322907ea89fbdd6d8,2020-51,12,1
hx2f2fb02002ff7dd66b11f973b313810ec651db98,2020-51,12,1
hx303aaec9df00dccdca686c9730f7d08453a3025b,2020-51,12,1
hx304793fef6c301c7b01c4d6918b60aaae6c3ee19,2020-51,12,1
hxc071ae3c92882a051ab328042e12a666419fe58a,2020-51,12,1
hxda1bfca905e1fd5d159acecf165f07350d51144b,2020-51,12,1
hx7161b1f236e9f8541c00b8b79d8b549cbe2f29be,2020-51,12,1
hxb8fb57b9315bf6754ab5bda5ffa254bd50939ce5,2020-51,12,1
