IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,4884190.772,6684,1.098712249,5366320.229
sICX,14002983.18,5423,0.73819273,10336900.37
BALN,1231791.795,2866,0.858608492,1057626.896
IWIN,2439.9285,2195,,
FIN,30922.97727,1855,12.86526121,397832.1801
GBET,1010378.145,1639,0.1316842,133050.838
OMM,3069881.358,1413,0.105375863,323491.3984
METX,13016284.05,1307,0.001692459,22029.52969
IUSDC,1005373.958,1281,1.056018002,1061692.998
CFT,7477095.221,1047,0.063890423,477714.7744
USDS,518464.3813,690,1.030634972,534347.5231
obnUSD,217950.8093,136,1.098712249,239465.2239
oICX,610040.5699,114,0.73819273,450327.5134
finICX,443297.206,104,0.73819273,327238.7745
oIUSDC,145150.8572,103,1.056018002,153281.9182
dbnUSD,134067.9394,87,1.098712249,147302.0872
oOMM,128760.3216,75,0.105375863,13568.23005
TAP,2098379.789,61,0.002112974,4433.821549
UP,28.17227159,58,1.933795557,54.47941363
dIUSDC,34419.15438,50,1.056018002,36347.24663
IUSDT,16389.18427,47,1.057753091,17335.71032
oUSDS,84982.53095,40,1.030634972,87585.96841
dUSDS,102136.4444,26,1.030634972,105265.3915
IAM,466.7309447,16,,
LDX,30837.2925,15,,
oBALN,99936.60019,8,0.858608492,85806.41357
dBALN,4.952875216,2,0.858608492,4.25258072
HGC,14500,2,,
ICX,,,0.6863,
