IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,565743.2778598652,656.0,0.25838727563560254,146180.86427536627
$unknown,36268.582045238036,480.0,,
bnUSD,71896.6788026715,391.0,1.001531990746462,72006.82384929853
NPT,1110.2175,376.0,,
FRMD,14080.077037178457,325.0,0.019704551239811366,277.4415994395743
BALN,54649.82711940632,261.0,0.14421845820412257,7881.513808282624
GBET,122313.10698256626,253.0,0.00807885862653696,988.1502994846436
OMM,699853.0398981138,201.0,0.013114032663095007,9177.895624590197
METX,118932.39226276342,158.0,8.6917015724877e-05,10.337248608499849
CFT,666921.3528729932,121.0,0.006180021853116217,4121.5885350649305
FIN,13674.894475066587,115.0,0.16914599224609264,2313.053594845748
USDS,2428.5929029764993,53.0,0.9944650994178169,2415.150882703929
IUSDC,35078.564999,41.0,0.9999605026542867,35077.17948879111
CROWN,98223.69353135653,29.0,,
oICX,47560.43656454568,23.0,0.25838727563560254,12289.011631952853
VOID,8348.238988373374,19.0,,
CODE,379438.8891846548,18.0,,
obnUSD,6674.7617487527295,13.0,1.001531990746462,6684.987421986657
oIUSDC,381.477057,8.0,0.9999605026542867,381.46198966879797
XCROWN,29442.82888772415,8.0,,
TAP,46754.31752584686,8.0,0.00079485373853966,37.16284407828972
IAM,576.5751060051027,6.0,0.013939038601053633,8.036902659011718
oUSDS,358.126593805527,6.0,0.9944650994178169,356.1443987129776
dIUSDC,1280.8,5.0,0.9999605026542867,1280.7494117996105
oOMM,5963.15,5.0,0.013114032663095007,78.20094387493499
IUSDT,0.143703,4.0,0.9960388668821796,0.14313377328756985
dbnUSD,1409.7019251216552,4.0,1.001531990746462,1411.8615754262112
UP,0.16731435475133644,4.0,0.673853116428115,0.11274529937234724
CLAW,197238.3590858989,3.0,,
finUSDS,295.7807448988086,2.0,0.16914599224609264,50.03012758319739
finICX,2207.85287847076,1.0,0.25838727563560254,570.4810902722828
finOMM,338.36,1.0,0.013114032663095007,4.437264091884827
IDOGE,4700.0,1.0,,
FinICX,175.75093502221824,1.0,0.16914599224609264,29.727566292511657
ICX,,,0.22682268,
